,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Pass,Rev.,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
0,Jon Fitch Roan Carneiro,0  0,18 of 34  4 of 10,52%  40%,54 of 70  5 of 11,0 of 1  2 of 4,0%  50%,1  1,1  0,0  0,18 of 34  4 of 10,14 of 30  1 of 5,1 of 1  3 of 5,3 of 3  0 of 0,5 of 12  1 of 4,4 of 7  2 of 4,9 of 15  1 of 2
0,Drew McFedries  Jordan Radev,1  0,6 of 10  1 of 2,60%  50%,6 of 10  1 of 2,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,6 of 10  1 of 2,6 of 10  0 of 1,0 of 0  0 of 0,0 of 0  1 of 1,4 of 8  1 of 2,0 of 0  0 of 0,2 of 2  0 of 0
0,Thiago Tavares Jason Black,0  0,11 of 18  0 of 4,61%  0%,52 of 64  16 of 20,2 of 4  0 of 0,50%  0%,2  2,6  2,0  1,11 of 18  0 of 4,10 of 17  0 of 2,1 of 1  0 of 2,0 of 0  0 of 0,2 of 3  0 of 3,0 of 0  0 of 0,9 of 15  0 of 1
0,Forrest Petz  Luigi Fioravanti,0  0,40 of 272  45 of 121,14%  37%,40 of 272  45 of 121,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,40 of 272  45 of 121,21 of 232  14 of 87,17 of 38  4 of 6,2 of 2  27 of 28,39 of 267  41 of 114,1 of 5  4 of 7,0 of 0  0 of 0
0,Tamdan McCrory Pete Spratt,0  0,8 of 14  19 of 34,57%  55%,13 of 19  29 of 44,2 of 5  0 of 0,40%  0%,2  0,2  5,0  1,8 of 14  19 of 34,5 of 8  16 of 31,3 of 4  1 of 1,0 of 2  2 of 2,3 of 6  5 of 6,1 of 4  0 of 0,4 of 4  14 of 28
0,Gleison Tibau Jeff Cox,0  0,3 of 5  0 of 4,60%  0%,4 of 6  1 of 5,0 of 0  1 of 1,0%  100%,1  0,2  0,1  0,3 of 5  0 of 4,3 of 5  0 of 4,0 of 0  0 of 0,0 of 0  0 of 0,3 of 5  0 of 4,0 of 0  0 of 0,0 of 0  0 of 0
0,Anthony Johnson Chad Reiner,1  0,3 of 7  2 of 9,42%  22%,3 of 7  2 of 9,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,3 of 7  2 of 9,3 of 7  1 of 8,0 of 0  0 of 0,0 of 0  1 of 1,3 of 7  2 of 9,0 of 0  0 of 0,0 of 0  0 of 0
0,Nate Mohr  Luke Caudillo,0  1,70 of 185  28 of 128,37%  21%,71 of 187  28 of 128,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,70 of 185  28 of 128,60 of 172  19 of 114,3 of 6  5 of 9,7 of 7  4 of 5,66 of 179  27 of 124,4 of 6  1 of 4,0 of 0  0 of 0
0,Rampage Jackson Chuck Liddell,1  0,6 of 8  4 of 11,75%  36%,6 of 8  4 of 11,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,6 of 8  4 of 11,6 of 8  2 of 9,0 of 0  1 of 1,0 of 0  1 of 1,3 of 4  4 of 11,0 of 0  0 of 0,3 of 4  0 of 0
0,Karo Parisyan  Joshua Burkman,0  0,54 of 126  16 of 91,42%  17%,58 of 130  20 of 96,2 of 7  2 of 12,28%  16%,0  0,0  0,0  0,54 of 126  16 of 91,38 of 109  10 of 84,7 of 8  2 of 3,9 of 9  4 of 4,36 of 91  13 of 72,16 of 32  2 of 17,2 of 3  1 of 2
0,Terry Martin  Ivan Salaverry,0  0,7 of 20  5 of 9,35%  55%,7 of 20  5 of 9,1 of 3  0 of 0,33%  0%,0  0,0  0,0  0,7 of 20  5 of 9,5 of 16  0 of 4,0 of 1  1 of 1,2 of 3  4 of 4,1 of 13  5 of 9,2 of 3  0 of 0,4 of 4  0 of 0
0,Houston Alexander  Keith Jardine,2  0,17 of 20  5 of 8,85%  62%,17 of 20  6 of 9,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,17 of 20  5 of 8,14 of 17  4 of 7,2 of 2  1 of 1,1 of 1  0 of 0,1 of 1  3 of 4,13 of 15  2 of 4,3 of 4  0 of 0
0,Kalib Starnes  Chris Leben,0  0,47 of 79  44 of 135,59%  32%,90 of 127  149 of 248,2 of 3  0 of 0,66%  0%,0  0,1  1,1  0,47 of 79  44 of 135,21 of 46  20 of 94,21 of 28  11 of 24,5 of 5  13 of 17,22 of 39  26 of 98,12 of 15  15 of 33,13 of 25  3 of 4
0,Thiago Silva James Irvin,0  0,1 of 1  3 of 4,100%  75%,1 of 1  4 of 5,1 of 2  0 of 0,50%  0%,0  1,1  0,0  0,1 of 1  3 of 4,0 of 0  2 of 3,1 of 1  0 of 0,0 of 0  1 of 1,1 of 1  1 of 2,0 of 0  0 of 0,0 of 0  2 of 2
0,Alan Belcher Sean Salmon,0  0,0 of 2  1 of 1,0%  100%,0 of 2  1 of 1,0 of 0  0 of 1,0%  0%,1  0,0  0,0  0,0 of 2  1 of 1,0 of 2  0 of 0,0 of 0  1 of 1,0 of 0  0 of 0,0 of 2  0 of 0,0 of 0  0 of 0,0 of 0  1 of 1
0,Din Thomas  Jeremy Stephens,0  0,10 of 37  7 of 35,27%  20%,35 of 65  19 of 48,1 of 2  0 of 0,50%  0%,2  0,3  0,0  1,10 of 37  7 of 35,5 of 30  5 of 30,1 of 3  1 of 3,4 of 4  1 of 2,8 of 35  5 of 27,0 of 0  0 of 0,2 of 2  2 of 8
0,Wilson Gouveia  Carmelo Marrero,1  0,18 of 31  1 of 7,58%  14%,29 of 42  1 of 7,0 of 0  0 of 4,0%  0%,1  0,2  0,0  0,18 of 31  1 of 7,11 of 24  0 of 5,0 of 0  0 of 0,7 of 7  1 of 2,12 of 21  1 of 7,3 of 7  0 of 0,3 of 3  0 of 0
0,Gabriel Gonzaga Mirko Cro Cop,1  0,19 of 46  1 of 3,41%  33%,31 of 58  4 of 6,1 of 1  0 of 0,100%  0%,0  0,0  0,0  0,19 of 46  1 of 3,18 of 44  0 of 2,0 of 1  1 of 1,1 of 1  0 of 0,2 of 18  1 of 3,0 of 0  0 of 0,17 of 28  0 of 0
0,Andrei Arlovski Fabricio Werdum,1  0,28 of 81  23 of 78,34%  29%,30 of 85  26 of 83,0 of 0  0 of 3,0%  0%,0  0,0  0,0  0,28 of 81  23 of 78,9 of 37  15 of 69,0 of 3  3 of 4,19 of 41  5 of 5,19 of 68  16 of 68,5 of 8  7 of 10,4 of 5  0 of 0
0,Michael Bisping Elvis Sinosic,0  1,36 of 77  8 of 20,46%  40%,91 of 144  20 of 34,1 of 1  0 of 0,100%  0%,0  2,0  2,1  0,36 of 77  8 of 20,30 of 70  2 of 12,6 of 7  2 of 2,0 of 0  4 of 6,7 of 15  4 of 14,0 of 0  3 of 3,29 of 62  1 of 3
0,Lyoto Machida David Heath,1  0,67 of 101  8 of 46,66%  17%,80 of 115  20 of 59,0 of 0  0 of 1,0%  0%,1  0,4  0,0  0,67 of 101  8 of 46,34 of 65  3 of 35,16 of 18  3 of 6,17 of 18  2 of 5,38 of 60  7 of 43,11 of 12  1 of 3,18 of 29  0 of 0
0,Cheick Kongo Assuerio Silva,0  0,64 of 113  13 of 24,56%  54%,97 of 148  86 of 103,0 of 0  6 of 12,0%  50%,1  0,0  5,1  0,64 of 113  13 of 24,40 of 82  4 of 14,16 of 21  2 of 2,8 of 10  7 of 8,37 of 79  11 of 19,23 of 28  1 of 4,4 of 6  1 of 1
0,Terry Etim Matt Grice,0  0,5 of 9  26 of 38,55%  68%,16 of 20  45 of 60,0 of 0  1 of 1,0%  100%,3  0,0  0,0  0,5 of 9  26 of 38,2 of 6  20 of 32,2 of 2  6 of 6,1 of 1  0 of 0,4 of 8  0 of 1,1 of 1  0 of 2,0 of 0  26 of 35
0,Junior Assuncao  David Lee,1  0,29 of 49  12 of 24,59%  50%,59 of 84  23 of 36,0 of 1  0 of 4,0%  0%,2  0,3  0,0  0,29 of 49  12 of 24,21 of 41  3 of 11,7 of 7  7 of 10,1 of 1  2 of 3,9 of 20  5 of 12,15 of 24  7 of 12,5 of 5  0 of 0
0,Alessio Sakara Victor Valimaki,0  0,6 of 23  0 of 10,26%  0%,6 of 23  0 of 10,0 of 0  0 of 4,0%  0%,0  0,0  0,0  0,6 of 23  0 of 10,6 of 23  0 of 10,0 of 0  0 of 0,0 of 0  0 of 0,5 of 20  0 of 10,1 of 3  0 of 0,0 of 0  0 of 0
0,Jess Liaudin  Dennis Siver,0  0,1 of 5  2 of 3,20%  66%,1 of 5  4 of 5,0 of 0  1 of 1,0%  100%,1  0,0  1,0  0,1 of 5  2 of 3,0 of 2  0 of 1,0 of 1  2 of 2,1 of 2  0 of 0,1 of 5  2 of 3,0 of 0  0 of 0,0 of 0  0 of 0
0,Paul Taylor Edilberto de Oliveira,1  0,78 of 198  46 of 142,39%  32%,80 of 200  46 of 142,0 of 0  0 of 5,0%  0%,0  0,0  0,0  0,78 of 198  46 of 142,44 of 153  20 of 110,6 of 7  15 of 15,28 of 38  11 of 17,71 of 183  45 of 139,4 of 5  1 of 3,3 of 10  0 of 0
0,Matt Serra Georges St-Pierre,2  0,20 of 40  6 of 23,50%  26%,20 of 40  6 of 23,0 of 0  0 of 1,0%  0%,0  0,1  0,0  0,20 of 40  6 of 23,13 of 31  4 of 20,3 of 5  0 of 0,4 of 4  2 of 3,13 of 29  6 of 23,0 of 0  0 of 0,7 of 11  0 of 0
0,Josh Koscheck Diego Sanchez,0  0,30 of 116  12 of 116,25%  10%,33 of 119  12 of 116,1 of 1  0 of 0,100%  0%,0  0,0  0,0  1,30 of 116  12 of 116,23 of 107  6 of 108,3 of 5  0 of 2,4 of 4  6 of 6,30 of 116  12 of 116,0 of 0  0 of 0,0 of 0  0 of 0
0,Roger Huerta  Leonard Garcia,0  0,85 of 206  29 of 89,41%  32%,152 of 300  58 of 134,6 of 7  0 of 1,85%  0%,0  2,8  1,1  2,85 of 206  29 of 89,79 of 198  23 of 75,6 of 8  3 of 6,0 of 0  3 of 8,19 of 77  17 of 63,17 of 41  9 of 21,49 of 88  3 of 5
0,Yushin Okami Mike Swick,0  0,28 of 55  28 of 99,50%  28%,129 of 170  48 of 121,4 of 9  0 of 0,44%  0%,2  0,5  1,0  1,28 of 55  28 of 99,24 of 50  14 of 77,2 of 2  3 of 6,2 of 3  11 of 16,12 of 34  16 of 83,4 of 4  11 of 15,12 of 17  1 of 1
0,Kendall Grove  Alan Belcher,0  0,41 of 74  8 of 13,55%  61%,95 of 128  10 of 15,1 of 1  1 of 7,100%  14%,2  0,3  1,0  0,41 of 74  8 of 13,25 of 52  0 of 5,10 of 16  5 of 5,6 of 6  3 of 3,13 of 32  7 of 11,20 of 29  0 of 1,8 of 13  1 of 1
0,Heath Herring Brad Imes,2  0,64 of 123  19 of 52,52%  36%,163 of 232  35 of 74,1 of 1  1 of 2,100%  50%,0  2,3  1,2  0,64 of 123  19 of 52,53 of 112  15 of 47,7 of 7  3 of 4,4 of 4  1 of 1,26 of 64  10 of 36,5 of 9  5 of 8,33 of 50  4 of 8
0,Thales Leites Pete Sell,0  0,56 of 84  3 of 14,66%  21%,125 of 155  14 of 25,3 of 8  0 of 0,37%  0%,4  2,11  1,0  0,56 of 84  3 of 14,48 of 75  1 of 10,3 of 4  2 of 4,5 of 5  0 of 0,12 of 24  2 of 11,3 of 5  0 of 0,41 of 55  1 of 3
0,Marcus Davis  Pete Spratt,0  0,6 of 20  7 of 21,30%  33%,18 of 32  15 of 29,3 of 3  0 of 0,100%  0%,1  0,5  0,0  1,6 of 20  7 of 21,6 of 20  3 of 14,0 of 0  1 of 3,0 of 0  3 of 4,5 of 17  5 of 16,0 of 1  2 of 3,1 of 2  0 of 2
0,Luke Cummo  Josh Haynes,1  0,38 of 89  9 of 55,42%  16%,43 of 94  15 of 61,0 of 1  1 of 4,0%  25%,0  0,0  0,0  0,38 of 89  9 of 55,19 of 66  4 of 48,16 of 20  3 of 4,3 of 3  2 of 3,31 of 77  7 of 51,7 of 12  2 of 4,0 of 0  0 of 0
0,Joe Stevenson  Melvin Guillard,0  0,2 of 3  1 of 7,66%  14%,2 of 3  1 of 7,1 of 1  0 of 0,100%  0%,1  0,0  0,0  0,2 of 3  1 of 7,2 of 3  1 of 7,0 of 0  0 of 0,0 of 0  0 of 0,2 of 2  1 of 7,0 of 0  0 of 0,0 of 1  0 of 0
0,Justin McCully  Antoni Hardonk,0  0,21 of 40  26 of 35,52%  74%,80 of 120  50 of 61,3 of 5  0 of 0,60%  0%,0  1,1  0,0  0,21 of 40  26 of 35,19 of 38  10 of 18,0 of 0  14 of 15,2 of 2  2 of 2,2 of 3  3 of 6,1 of 1  23 of 29,18 of 36  0 of 0
0,Kenny Florian Dokonjonosuke Mishima,0  0,38 of 72  6 of 36,52%  16%,94 of 132  28 of 58,1 of 1  1 of 10,100%  10%,1  2,6  0,0  0,38 of 72  6 of 36,25 of 57  4 of 30,2 of 3  1 of 4,11 of 12  1 of 2,15 of 30  3 of 26,4 of 5  2 of 5,19 of 37  1 of 5
0,Wilson Gouveia  Seth Petruzelli,0  0,17 of 39  8 of 30,43%  26%,37 of 59  26 of 48,1 of 1  1 of 1,100%  100%,1  0,1  0,0  0,17 of 39  8 of 30,10 of 29  4 of 26,1 of 2  0 of 0,6 of 8  4 of 4,6 of 15  7 of 26,2 of 3  1 of 4,9 of 21  0 of 0
0,Drew Fickett Keita Nakamura,0  0,79 of 174  32 of 88,45%  36%,132 of 241  49 of 118,2 of 5  2 of 2,40%  100%,0  0,1  0,0  1,79 of 174  32 of 88,36 of 125  29 of 85,37 of 43  2 of 2,6 of 6  1 of 1,16 of 58  18 of 63,34 of 46  8 of 12,29 of 70  6 of 13
0,Kurt Pellegrino  Nate Mohr,0  0,4 of 7  6 of 11,57%  54%,9 of 12  16 of 21,1 of 2  0 of 0,50%  0%,1  0,4  0,0  0,4 of 7  6 of 11,3 of 6  4 of 8,1 of 1  2 of 2,0 of 0  0 of 1,0 of 2  1 of 3,0 of 0  3 of 3,4 of 5  2 of 5
0,Kuniyoshi Hironaka  Forrest Petz,0  0,26 of 45  7 of 35,57%  20%,115 of 138  26 of 54,5 of 12  0 of 0,41%  0%,1  0,10  0,0  1,26 of 45  7 of 35,20 of 38  4 of 28,4 of 4  1 of 3,2 of 3  2 of 4,4 of 14  4 of 27,3 of 4  3 of 8,19 of 27  0 of 0
0,Roan Carneiro Rich Clementi,0  0,22 of 36  9 of 27,61%  33%,59 of 77  59 of 77,7 of 8  0 of 0,87%  0%,4  0,8  0,0  0,22 of 36  9 of 27,16 of 30  5 of 23,4 of 4  2 of 2,2 of 2  2 of 2,7 of 12  6 of 21,9 of 10  3 of 6,6 of 14  0 of 0
0,Thiago Tavares Naoyuki Kotani,0  0,21 of 28  12 of 30,75%  40%,159 of 175  72 of 94,4 of 6  1 of 2,66%  50%,2  1,7  2,1  3,21 of 28  12 of 30,13 of 18  3 of 17,7 of 7  1 of 2,1 of 3  8 of 11,5 of 11  8 of 22,0 of 0  3 of 5,16 of 17  1 of 3
0,Randy Couture  Tim Sylvia,1  0,73 of 138  25 of 106,52%  23%,138 of 205  39 of 123,7 of 10  0 of 0,70%  0%,0  0,7  0,0  0,73 of 138  25 of 106,57 of 119  22 of 102,13 of 16  3 of 4,3 of 3  0 of 0,40 of 90  15 of 92,2 of 2  5 of 9,31 of 46  5 of 5
0,Martin Kampmann Drew McFedries,0  1,15 of 32  16 of 33,46%  48%,30 of 48  17 of 34,1 of 1  0 of 0,100%  0%,1  0,1  0,0  0,15 of 32  16 of 33,9 of 23  16 of 32,6 of 9  0 of 1,0 of 0  0 of 0,9 of 21  11 of 24,2 of 6  1 of 4,4 of 5  4 of 5
0,Rich Franklin Jason MacDonald,0  0,49 of 89  16 of 27,55%  59%,63 of 103  27 of 38,1 of 1  1 of 11,100%  9%,0  0,4  0,1  0,49 of 89  16 of 27,44 of 83  0 of 11,3 of 4  3 of 3,2 of 2  13 of 13,10 of 24  4 of 14,9 of 11  11 of 12,30 of 54  1 of 1
0,Matt Hughes Chris Lytle,0  0,13 of 21  5 of 16,61%  31%,60 of 68  44 of 55,2 of 3  0 of 0,66%  0%,3  3,8  1,1  1,13 of 21  5 of 16,11 of 19  1 of 11,2 of 2  4 of 5,0 of 0  0 of 0,0 of 0  1 of 9,0 of 0  0 of 0,13 of 21  4 of 7
0,Jason Lambert  Renato Sobral,2  0,19 of 30  5 of 22,63%  22%,64 of 85  23 of 41,2 of 2  1 of 1,100%  100%,0  1,2  2,0  0,19 of 30  5 of 22,15 of 26  4 of 15,3 of 3  1 of 6,1 of 1  0 of 1,3 of 3  2 of 11,8 of 11  2 of 8,8 of 16  1 of 3
0,Matt Hamill Rex Holman,0  0,29 of 49  11 of 32,59%  34%,45 of 68  15 of 36,0 of 1  0 of 4,0%  0%,0  0,2  0,0  0,29 of 49  11 of 32,28 of 47  3 of 20,1 of 2  1 of 2,0 of 0  7 of 10,10 of 25  10 of 29,4 of 5  1 of 3,15 of 19  0 of 0
0,Jon Fitch Luigi Fioravanti,0  0,19 of 42  14 of 25,45%  56%,69 of 93  21 of 32,2 of 7  0 of 0,28%  0%,2  0,4  0,0  0,19 of 42  14 of 25,7 of 25  3 of 13,7 of 10  3 of 4,5 of 7  8 of 8,6 of 17  4 of 13,6 of 10  10 of 12,7 of 15  0 of 0
0,Gleison Tibau Jason Dent,0  0,36 of 83  12 of 42,43%  28%,112 of 174  116 of 151,5 of 6  0 of 0,83%  0%,1  0,8  0,0  0,36 of 83  12 of 42,33 of 79  4 of 27,1 of 1  4 of 9,2 of 3  4 of 6,6 of 25  10 of 39,0 of 0  1 of 2,30 of 58  1 of 1
0,Jamie Varner Jason Gilliam,0  0,7 of 13  0 of 2,53%  0%,10 of 16  1 of 3,1 of 1  0 of 0,100%  0%,2  0,1  0,0  0,7 of 13  0 of 2,6 of 12  0 of 2,0 of 0  0 of 0,1 of 1  0 of 0,1 of 1  0 of 1,0 of 0  0 of 1,6 of 12  0 of 0
0,Anderson Silva Travis Lutter,0  0,9 of 11  8 of 16,81%  50%,28 of 33  14 of 22,0 of 0  3 of 5,0%  60%,2  0,0  2,1  0,9 of 11  8 of 16,8 of 9  7 of 15,0 of 1  1 of 1,1 of 1  0 of 0,2 of 3  0 of 2,0 of 0  0 of 0,7 of 8  8 of 14
0,Mirko Cro Cop Eddie Sanchez,1  0,20 of 39  5 of 40,51%  12%,32 of 51  5 of 40,0 of 0  0 of 0,0%  0%,0  0,2  0,0  0,20 of 39  5 of 40,16 of 34  4 of 38,3 of 3  1 of 1,1 of 2  0 of 1,12 of 26  3 of 37,1 of 3  2 of 3,7 of 10  0 of 0
0,Roger Huerta  John Halverson,0  0,13 of 18  1 of 2,72%  50%,13 of 18  1 of 2,1 of 1  0 of 0,100%  0%,0  0,1  0,0  0,13 of 18  1 of 2,13 of 18  0 of 1,0 of 0  1 of 1,0 of 0  0 of 0,0 of 1  1 of 2,0 of 0  0 of 0,13 of 17  0 of 0
0,Rampage Jackson Marvin Eastman,1  0,45 of 74  15 of 54,60%  27%,55 of 84  25 of 64,0 of 1  0 of 1,0%  0%,0  0,0  0,0  0,45 of 74  15 of 54,31 of 59  9 of 47,12 of 13  5 of 5,2 of 2  1 of 2,13 of 34  5 of 41,31 of 39  10 of 13,1 of 1  0 of 0
0,Patrick Cote Scott Smith,0  0,50 of 86  34 of 90,58%  37%,58 of 94  35 of 91,1 of 3  0 of 3,33%  0%,0  0,0  0,0  0,50 of 86  34 of 90,24 of 56  28 of 76,10 of 12  2 of 5,16 of 18  4 of 9,28 of 47  19 of 58,19 of 32  15 of 32,3 of 7  0 of 0
0,Terry Martin  Jorge Rivera,1  0,4 of 4  1 of 2,100%  50%,4 of 4  1 of 2,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,4 of 4  1 of 2,4 of 4  0 of 0,0 of 0  0 of 1,0 of 0  1 of 1,1 of 1  1 of 2,0 of 0  0 of 0,3 of 3  0 of 0
0,Frankie Edgar Tyson Griffin,0  0,55 of 100  38 of 115,55%  33%,92 of 141  42 of 119,8 of 15  3 of 6,53%  50%,0  4,6  0,1  0,55 of 100  38 of 115,43 of 86  18 of 91,11 of 12  10 of 13,1 of 2  10 of 11,13 of 46  33 of 109,24 of 31  4 of 5,18 of 23  1 of 1
0,Lyoto Machida Sam Hoger,1  0,62 of 95  11 of 47,65%  23%,84 of 117  40 of 78,4 of 4  1 of 7,100%  14%,0  0,13  1,1  0,62 of 95  11 of 47,42 of 69  6 of 37,6 of 8  3 of 6,14 of 18  2 of 4,35 of 53  11 of 41,5 of 9  0 of 5,22 of 33  0 of 1
0,Dustin Hazelett  Diego Saraiva,0  0,44 of 105  14 of 32,41%  43%,83 of 147  59 of 78,1 of 1  4 of 8,100%  50%,1  0,0  5,0  0,44 of 105  14 of 32,39 of 96  12 of 29,2 of 2  1 of 1,3 of 7  1 of 2,18 of 47  10 of 26,5 of 7  0 of 0,21 of 51  4 of 6
0,Rashad Evans Sean Salmon,1  0,13 of 35  10 of 28,37%  35%,13 of 35  15 of 33,0 of 0  2 of 3,0%  66%,0  0,0  2,0  0,13 of 35  10 of 28,10 of 30  10 of 27,3 of 5  0 of 1,0 of 0  0 of 0,6 of 26  2 of 16,6 of 8  2 of 5,1 of 1  6 of 7
0,Jake O'Brien  Heath Herring,0  1,13 of 41  11 of 61,31%  18%,46 of 76  32 of 83,6 of 8  1 of 1,75%  100%,1  1,17  0,2  0,13 of 41  11 of 61,12 of 40  9 of 59,1 of 1  2 of 2,0 of 0  0 of 0,2 of 20  4 of 49,0 of 0  0 of 3,11 of 21  7 of 9
0,Hermes Franca  Spencer Fisher,0  0,25 of 80  24 of 61,31%  39%,57 of 118  52 of 90,2 of 5  0 of 0,40%  0%,2  0,3  0,1  0,25 of 80  24 of 61,23 of 76  10 of 43,2 of 4  8 of 11,0 of 0  6 of 7,12 of 43  22 of 53,5 of 10  1 of 7,8 of 27  1 of 1
0,Nate Marquardt Dean Lister,4  0,53 of 98  18 of 43,54%  41%,66 of 112  27 of 55,2 of 2  0 of 11,100%  0%,0  0,4  0,0  0,53 of 98  18 of 43,42 of 84  9 of 32,5 of 8  0 of 0,6 of 6  9 of 11,24 of 59  17 of 40,12 of 14  0 of 2,17 of 25  1 of 1
0,Joshua Burkman Chad Reiner,0  0,27 of 49  6 of 30,55%  20%,69 of 94  41 of 68,9 of 12  1 of 3,75%  33%,0  2,4  1,1  0,27 of 49  6 of 30,16 of 37  3 of 22,3 of 3  2 of 4,8 of 9  1 of 4,4 of 15  3 of 24,9 of 10  3 of 6,14 of 24  0 of 0
0,Ed Herman Chris Price,0  0,5 of 9  5 of 5,55%  100%,13 of 22  8 of 9,1 of 2  0 of 0,50%  0%,1  1,1  0,0  0,5 of 9  5 of 5,5 of 9  1 of 1,0 of 0  4 of 4,0 of 0  0 of 0,0 of 1  1 of 1,1 of 1  4 of 4,4 of 7  0 of 0
0,Din Thomas  Clay Guida,0  0,33 of 113  33 of 105,29%  31%,51 of 131  93 of 170,0 of 0  5 of 16,0%  31%,1  0,0  2,0  0,33 of 113  33 of 105,28 of 108  29 of 99,1 of 1  1 of 3,4 of 4  3 of 3,27 of 103  13 of 69,4 of 7  1 of 3,2 of 3  19 of 33
0,Rich Clementi  Ross Pointon,0  0,23 of 63  23 of 104,36%  22%,26 of 66  23 of 104,1 of 1  0 of 0,100%  0%,1  0,4  0,0  0,23 of 63  23 of 104,8 of 43  6 of 86,5 of 7  2 of 3,10 of 13  15 of 15,23 of 63  21 of 100,0 of 0  2 of 4,0 of 0  0 of 0
0,Chuck Liddell  Tito Ortiz,1  0,49 of 132  21 of 76,37%  27%,51 of 138  21 of 76,0 of 0  1 of 8,0%  12%,0  0,0  0,0  0,49 of 132  21 of 76,40 of 123  7 of 55,5 of 5  5 of 6,4 of 4  9 of 15,33 of 86  19 of 74,1 of 2  2 of 2,15 of 44  0 of 0
0,Keith Jardine  Forrest Griffin,0  0,36 of 63  17 of 56,57%  30%,36 of 63  17 of 56,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,36 of 63  17 of 56,28 of 55  8 of 44,2 of 2  0 of 0,6 of 6  9 of 12,24 of 51  16 of 55,4 of 4  1 of 1,8 of 8  0 of 0
0,Jason MacDonald Chris Leben,0  0,9 of 27  15 of 34,33%  44%,35 of 53  52 of 71,1 of 5  2 of 2,20%  100%,1  0,1  2,0  0,9 of 27  15 of 34,2 of 14  13 of 30,4 of 6  2 of 2,3 of 7  0 of 2,4 of 17  3 of 11,5 of 10  10 of 18,0 of 0  2 of 5
0,Andrei Arlovski Marcio Cruz,0  0,7 of 11  0 of 2,63%  0%,32 of 37  0 of 2,0 of 0  0 of 5,0%  0%,1  2,1  0,0  0,7 of 11  0 of 2,5 of 9  0 of 2,0 of 0  0 of 0,2 of 2  0 of 0,2 of 6  0 of 2,0 of 0  0 of 0,5 of 5  0 of 0
0,Michael Bisping Eric Schafer,0  0,19 of 33  3 of 6,57%  50%,21 of 35  10 of 13,0 of 1  3 of 7,0%  42%,0  2,0  3,1  0,19 of 33  3 of 6,15 of 28  1 of 3,3 of 4  2 of 3,1 of 1  0 of 0,7 of 15  0 of 1,2 of 2  2 of 4,10 of 16  1 of 1
0,Thiago Alves Tony DeSouza,2  0,26 of 49  1 of 10,53%  10%,41 of 65  2 of 11,0 of 0  0 of 8,0%  0%,1  0,3  0,0  0,26 of 49  1 of 10,26 of 48  0 of 9,0 of 0  1 of 1,0 of 1  0 of 0,3 of 8  0 of 9,0 of 0  1 of 1,23 of 41  0 of 0
0,Gabriel Gonzaga Carmelo Marrero,0  0,4 of 10  1 of 2,40%  50%,23 of 33  6 of 7,1 of 1  0 of 1,100%  0%,3  0,4  0,0  0,4 of 10  1 of 2,4 of 10  1 of 2,0 of 0  0 of 0,0 of 0  0 of 0,1 of 3  0 of 1,0 of 0  0 of 0,3 of 7  1 of 1
0,Yushin Okami Rory Singer,0  0,35 of 83  28 of 93,42%  30%,74 of 125  35 of 101,3 of 4  0 of 1,75%  0%,0  0,8  0,0  0,35 of 83  28 of 93,24 of 70  5 of 68,5 of 5  5 of 5,6 of 8  18 of 20,10 of 52  10 of 72,7 of 7  18 of 21,18 of 24  0 of 0
0,Christian Wellisch  Anthony Perosh,1  1,61 of 206  48 of 107,29%  44%,98 of 249  76 of 137,1 of 1  3 of 11,100%  27%,0  0,1  0,1  0,61 of 206  48 of 107,56 of 200  40 of 98,1 of 2  0 of 1,4 of 4  8 of 8,37 of 157  25 of 71,16 of 28  16 of 27,8 of 21  7 of 9
0,Diego Sanchez Joe Riggs,2  0,6 of 10  3 of 6,60%  50%,6 of 10  3 of 6,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,6 of 10  3 of 6,5 of 9  2 of 4,1 of 1  1 of 2,0 of 0  0 of 0,3 of 7  3 of 6,0 of 0  0 of 0,3 of 3  0 of 0
0,Josh Koscheck Jeff Joslin,0  0,14 of 44  18 of 54,31%  33%,48 of 80  83 of 119,6 of 12  0 of 0,50%  0%,1  1,2  0,0  0,14 of 44  18 of 54,12 of 42  8 of 43,1 of 1  1 of 2,1 of 1  9 of 9,3 of 20  18 of 54,0 of 0  0 of 0,11 of 24  0 of 0
0,Karo Parisyan  Drew Fickett,0  0,56 of 147  47 of 128,38%  36%,101 of 196  63 of 145,3 of 4  1 of 7,75%  14%,0  0,5  0,0  0,56 of 147  47 of 128,55 of 146  21 of 92,1 of 1  11 of 13,0 of 0  15 of 23,33 of 96  27 of 91,10 of 27  9 of 17,13 of 24  11 of 20
