,0
311,http://www.espn.com/mma/fighter/_/id/3096574/chad-laprise
312,http://www.espn.com/mma/fighter/_/id/2512055/zak-cummings
313,http://www.espn.com/mma/fighter/_/id/3028712/michel-prazeres
314,http://www.espn.com/mma/fighter/_/id/2560746/alexandre-pantoja
315,http://www.espn.com/mma/fighter/_/id/3027545/brandon-moreno
316,http://www.espn.com/mma/fighter/_/id/4064994/poliana-botelho
317,http://www.espn.com/mma/fighter/_/id/4239078/syuri-kondo
318,http://www.espn.com/mma/fighter/_/id/3032218/gabriel-benitez
319,http://www.espn.com/mma/fighter/_/id/3953370/humberto-bandenay
320,http://www.espn.com/mma/fighter/_/id/3901014/enrique-barzola
321,http://www.espn.com/mma/fighter/_/id/3960440/brandon-davis
322,http://www.espn.com/mma/fighter/_/id/2977004/henry-briones
323,http://www.espn.com/mma/fighter/_/id/3027601/frankie-saenz
324,http://www.espn.com/mma/fighter/_/id/4033337/felipe-silva
325,http://www.espn.com/mma/fighter/_/id/4070701/claudio-puelles
326,http://www.espn.com/mma/fighter/_/id/2615077/stephen-thompson
327,http://www.espn.com/mma/fighter/_/id/3897436/darren-till
328,http://www.espn.com/mma/fighter/_/id/3001914/neil-magny
329,http://www.espn.com/mma/fighter/_/id/3156514/craig-white
330,http://www.espn.com/mma/fighter/_/id/3902098/arnold-allen
331,http://www.espn.com/mma/fighter/_/id/4251918/mads-burnell
332,http://www.espn.com/mma/fighter/_/id/3162105/makwan-amirkhani
333,http://www.espn.com/mma/fighter/_/id/3955317/jason-knight
334,http://www.espn.com/mma/fighter/_/id/2596595/nordine-taleb
335,http://www.espn.com/mma/fighter/_/id/3085303/claudio-silva
336,http://www.espn.com/mma/fighter/_/id/3947030/eric-spicely
337,http://www.espn.com/mma/fighter/_/id/4064854/darren-stewart
338,http://www.espn.com/mma/fighter/_/id/3140871/tom-breese
339,http://www.espn.com/mma/fighter/_/id/3147329/daniel-kelly
340,http://www.espn.com/mma/fighter/_/id/3157441/lina-lansberg
341,http://www.espn.com/mma/fighter/_/id/4082113/gina-mazany
342,http://www.espn.com/mma/fighter/_/id/3009723/bradley-scott
343,http://www.espn.com/mma/fighter/_/id/4329550/carlo-pedersoli
344,http://www.espn.com/mma/fighter/_/id/4089026/gillian-robertson
345,http://www.espn.com/mma/fighter/_/id/4200455/molly-mccann
346,http://www.espn.com/mma/fighter/_/id/2560060/trevor-smith
347,http://www.espn.com/mma/fighter/_/id/3096578/elias-theodorou
348,http://www.espn.com/mma/fighter/_/id/2553310/marlon-moraes
