,winner,loser,time,weightclass,method,location,date,KDpm_w,KDpm_l,KDpm_ratio_w,KDpm_ratio_l,SLPM_w,SLPM_l,SLPMratio_w,SLPMratio_l,Str_Acc_w,Str_Acc_l,Str_Acc_ratio_w,Str_Acc_ratio_l,SAPM_w,SAPM_l,SAPM_ratio_w,SAPM_ratio_l,Str_Def_w,Str_Def_l,TDPM_w,TDPM_l,TD_Acc_w,TD_Acc_l,TD_Def_w,TD_Def_l,SubPM_w,SubPM_l,PassPM_w,PassPM_l,RevPM_w,RevPM_l,Head_SLPM_w,Head_SLPM_l,Body_SLPM_w,Body_SLPM_l,Leg_SLPM_w,Leg_SLPM_l,Dist_SLPM_w,Dist_SLPM_l,Clinch_SLPM_w,Clinch_SLPM_l,Ground_SLPM_w,Ground_SLPM_l,Str_Att_w,Str_Att_l,TD_Att_w,TD_Att_l
1953,Benson-Henderson,Jorge-Masvidal,9.0,Welterweight,S-DEC,"Seoul, South Korea",2015-11-28,0.0,0.0,0.0,0.0,9.555555555555555,8.555555555555555,1.1168831168831168,0.8953488372093024,0.589041095890411,0.4935897435897436,1.1933819605052483,0.8379546809779368,8.555555555555555,9.555555555555555,0.8953488372093024,1.1168831168831168,0.5064102564102564,0.410958904109589,0.3333333333333333,0.1111111111111111,0.25,0.2,0.8,0.75,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,4.666666666666667,4.222222222222222,2.6666666666666665,3.888888888888889,2.2222222222222223,0.4444444444444444,6.777777777777778,5.666666666666667,2.5555555555555554,2.6666666666666665,0.2222222222222222,0.2222222222222222,146.0,156.0,12.0,5.0
1954,Dong-Hyun-Kim,Dominic-Waters,3.183333333333333,Welterweight,KO/TKO  Punches,"Seoul, South Korea",2015-11-28,0.0,0.0,0.0,0.0,1.8848167539267018,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.8848167539267018,0.0,0.0,0.0,0.25,0.31413612565445026,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.31413612565445026,0.0,0.0,0.0,1.5706806282722514,0.0,0.31413612565445026,0.0,0.0,0.0,0.0,0.0,0.31413612565445026,0.0,1.5706806282722514,0.0,8.0,0.0,2.0,0.0
1955,Alberto-Mina,Yoshihiro-Akiyama,7.0,Welterweight,S-DEC,"Seoul, South Korea",2015-11-28,0.14285714285714285,0.0,0.0,0.0,9.857142857142858,11.142857142857142,0.8846153846153847,1.1304347826086956,0.45098039215686275,0.5492957746478874,0.821015585721468,1.2180036742192284,11.142857142857142,9.857142857142858,1.1304347826086956,0.8846153846153847,0.4507042253521127,0.5490196078431373,0.2857142857142857,0.0,0.13333333333333333,0.0,1.0,0.8666666666666667,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,6.571428571428571,7.571428571428571,0.7142857142857143,0.2857142857142857,2.5714285714285716,3.2857142857142856,8.0,9.428571428571429,1.4285714285714286,0.14285714285714285,0.42857142857142855,1.5714285714285714,153.0,142.0,15.0,1.0
1956,Dooho-Choi,Sam-Sicilia,1.55,Featherweight,KO/TKO  Punch,"Seoul, South Korea",2015-11-28,0.6451612903225806,0.0,0.0,0.0,11.612903225806452,5.161290322580645,2.25,0.4444444444444444,0.6923076923076923,0.42105263157894735,1.6442307692307694,0.6081871345029239,5.161290322580645,11.612903225806452,0.4444444444444444,2.25,0.5789473684210527,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96774193548387,3.8709677419354835,0.6451612903225806,0.0,0.0,1.2903225806451613,8.387096774193548,5.161290322580645,0.6451612903225806,0.0,2.5806451612903225,0.0,26.0,19.0,0.0,1.0
1957,Dongi-Yang,Jake-Collier,2.8333333333333335,Middleweight,KO/TKO  Punches,"Seoul, South Korea",2015-11-28,0.0,0.3529411764705882,0.0,0.0,10.235294117647058,7.764705882352941,1.3181818181818181,0.7586206896551725,0.6904761904761905,0.5365853658536586,1.2867965367965366,0.7771236333052987,7.764705882352941,10.235294117647058,0.7586206896551725,1.3181818181818181,0.4634146341463415,0.30952380952380953,0.3529411764705882,0.0,0.16666666666666666,0.0,1.0,0.8333333333333334,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,8.117647058823529,2.8235294117647056,1.7647058823529411,3.176470588235294,0.3529411764705882,1.7647058823529411,5.294117647058823,7.0588235294117645,0.7058823529411764,0.7058823529411764,4.235294117647059,0.0,42.0,41.0,6.0,1.0
1958,Mike-de-la-Torre,Yui-Chul-Nam,7.0,Featherweight,S-DEC,"Seoul, South Korea",2015-11-28,0.0,0.0,0.0,0.0,6.714285714285714,7.571428571428571,0.8867924528301887,1.127659574468085,0.49473684210526314,0.44166666666666665,1.1201588877855015,0.8927304964539007,7.571428571428571,6.714285714285714,1.127659574468085,0.8867924528301887,0.5583333333333333,0.5052631578947369,0.0,0.14285714285714285,0.0,0.047619047619047616,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285714285714286,4.142857142857143,1.1428571428571428,3.4285714285714284,0.2857142857142857,0.0,3.857142857142857,3.5714285714285716,2.0,4.0,0.8571428571428571,0.0,95.0,120.0,2.0,21.0
1959,Tae-Hyun-Bang,Leo-Kuntz,7.0,Lightweight,S-DEC,"Seoul, South Korea",2015-11-28,0.14285714285714285,0.0,0.0,0.0,7.714285714285714,4.428571428571429,1.7419354838709677,0.5740740740740741,0.4954128440366973,0.34065934065934067,1.4542764131399823,0.6876271876271877,4.428571428571429,7.714285714285714,0.5740740740740741,1.7419354838709677,0.6593406593406593,0.5045871559633027,0.14285714285714285,0.42857142857142855,1.0,0.25,0.75,0.0,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,7.142857142857143,3.5714285714285716,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2857142857142857,5.857142857142857,3.857142857142857,0.5714285714285714,0.2857142857142857,1.2857142857142858,0.2857142857142857,109.0,91.0,1.0,12.0
1960,Seohee-Ham,Cortney-Casey,7.0,Women's Strawweight,U-DEC,"Seoul, South Korea",2015-11-28,0.0,0.0,0.0,0.0,10.142857142857142,11.142857142857142,0.9102564102564102,1.0985915492957747,0.40804597701149425,0.3436123348017621,1.187518420277041,0.8420922007817833,11.142857142857142,10.142857142857142,1.0985915492957747,0.9102564102564102,0.6563876651982379,0.5919540229885057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.142857142857143,7.285714285714286,2.0,1.1428571428571428,2.0,2.7142857142857144,8.714285714285714,8.571428571428571,1.4285714285714286,2.5714285714285716,0.0,0.0,174.0,227.0,2.0,0.0
1961,Fredy-Serrano,Yao-Zhikui,0.7333333333333333,Flyweight,KO/TKO,"Seoul, South Korea",2015-11-28,0.0,0.0,0.0,0.0,4.090909090909091,1.3636363636363638,2.9999999999999996,0.33333333333333337,0.6,0.16666666666666666,3.6,0.2777777777777778,1.3636363636363638,4.090909090909091,0.33333333333333337,2.9999999999999996,0.8333333333333334,0.4,1.3636363636363638,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.3636363636363638,0.0,0.0,0.0,1.3636363636363638,1.3636363636363638,0.0,0.0,2.7272727272727275,0.0,2.7272727272727275,0.0,1.3636363636363638,1.3636363636363638,0.0,0.0,5.0,6.0,2.0,0.0
1962,Marco-Beltran,Ning-Guangyou,7.0,Bantamweight,S-DEC,"Seoul, South Korea",2015-11-28,0.0,0.0,0.0,0.0,4.285714285714286,3.2857142857142856,1.3043478260869565,0.7666666666666666,0.3333333333333333,0.3770491803278688,0.8840579710144928,1.1311475409836065,3.2857142857142856,4.285714285714286,0.7666666666666666,1.3043478260869565,0.6229508196721312,0.6666666666666666,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,1.5714285714285714,1.7142857142857142,0.7142857142857143,0.7142857142857143,1.0,2.5714285714285716,2.0,1.5714285714285714,0.8571428571428571,0.14285714285714285,0.42857142857142855,90.0,61.0,1.0,2.0
1963,Dominique-Steele,Dong-Hyun-Ma,2.45,Welterweight,KO/TKO  Slam,"Seoul, South Korea",2015-11-28,0.4081632653061224,0.0,0.0,0.0,14.693877551020407,7.755102040816326,1.894736842105263,0.5277777777777778,0.5901639344262295,0.4523809523809524,1.3045729076790336,0.7665343915343915,7.755102040816326,14.693877551020407,0.5277777777777778,1.894736842105263,0.5476190476190477,0.4098360655737705,1.6326530612244896,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4081632653061224,0.0,0.0,0.0,14.285714285714285,3.265306122448979,0.4081632653061224,4.081632653061225,0.0,0.4081632653061224,2.4489795918367343,4.081632653061225,3.6734693877551017,3.6734693877551017,8.571428571428571,0.0,61.0,42.0,4.0,3.0
1964,Neil-Magny,Kelvin-Gastelum,9.0,Welterweight,S-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.2222222222222222,0.0,0.0,6.0,6.0,1.0,1.0,0.3724137931034483,0.40298507462686567,0.9241379310344828,1.0820895522388059,6.0,6.0,1.0,1.0,0.5970149253731343,0.6275862068965518,0.6666666666666666,0.2222222222222222,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,4.555555555555555,3.7777777777777777,1.1111111111111112,0.6666666666666666,0.3333333333333333,1.5555555555555556,4.333333333333333,4.777777777777778,1.2222222222222223,0.4444444444444444,0.4444444444444444,0.7777777777777778,145.0,134.0,14.0,3.0
1965,Ricardo-Lamas,Diego-Sanchez,7.0,Featherweight,U-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.0,0.0,0.0,8.142857142857142,4.285714285714286,1.9,0.5263157894736842,0.5229357798165137,0.3488372093023256,1.4990825688073393,0.6670746634026928,4.285714285714286,8.142857142857142,0.5263157894736842,1.9,0.6511627906976745,0.47706422018348627,0.42857142857142855,0.14285714285714285,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,3.142857142857143,0.7142857142857143,1.1428571428571428,3.857142857142857,0.0,6.142857142857143,2.4285714285714284,1.8571428571428572,1.5714285714285714,0.14285714285714285,0.2857142857142857,109.0,86.0,6.0,2.0
1966,Henry-Cejudo,Jussier-Formiga,7.0,Flyweight,S-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.0,0.0,0.0,6.142857142857143,3.5714285714285716,1.72,0.5813953488372093,0.39090909090909093,0.28735632183908044,1.3603636363636364,0.7350975674953221,3.5714285714285716,6.142857142857143,0.5813953488372093,1.72,0.7126436781609196,0.6090909090909091,0.2857142857142857,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,1.7142857142857142,4.285714285714286,1.5714285714285714,0.2857142857142857,0.2857142857142857,2.0,1.8571428571428572,4.142857142857143,1.7142857142857142,0.0,0.0,110.0,87.0,3.0,3.0
1967,Erick-Montano,Enrique-Marin,7.0,Welterweight,S-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.0,0.0,0.0,7.0,3.857142857142857,1.8148148148148149,0.5510204081632654,0.4224137931034483,0.2872340425531915,1.470625798212005,0.6799826313504126,3.857142857142857,7.0,0.5510204081632654,1.8148148148148149,0.7127659574468085,0.5775862068965517,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,4.0,2.2857142857142856,0.8571428571428571,0.42857142857142855,2.142857142857143,1.1428571428571428,6.571428571428571,3.4285714285714284,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,116.0,94.0,3.0,3.0
1968,Enrique-Barzola,Horacio-Gutierrez,7.0,Lightweight,U-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.0,0.0,0.0,5.428571428571429,1.4285714285714286,3.8000000000000003,0.2631578947368421,0.5352112676056338,0.2631578947368421,2.0338028169014084,0.4916897506925208,1.4285714285714286,5.428571428571429,0.2631578947368421,3.8000000000000003,0.7368421052631579,0.4647887323943662,0.7142857142857143,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,4.428571428571429,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.5714285714285714,4.285714285714286,0.0,71.0,38.0,9.0,0.0
1969,Leandro-Silva,Efrain-Escudero,7.0,Lightweight,U-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.0,0.0,0.0,5.0,3.4285714285714284,1.4583333333333335,0.6857142857142857,0.39325842696629215,0.38095238095238093,1.032303370786517,0.9687074829931972,3.4285714285714284,5.0,0.6857142857142857,1.4583333333333335,0.6190476190476191,0.6067415730337079,0.0,0.2857142857142857,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.2857142857142856,1.7142857142857142,2.142857142857143,1.0,0.5714285714285714,0.7142857142857143,4.142857142857143,1.7142857142857142,0.8571428571428571,0.2857142857142857,0.0,1.4285714285714286,89.0,63.0,0.0,7.0
1970,Erik-Perez,Taylor-Lapilus,7.0,Bantamweight,U-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.14285714285714285,0.0,0.0,4.428571428571429,2.857142857142857,1.55,0.6451612903225806,0.33695652173913043,0.2564102564102564,1.3141304347826088,0.76095947063689,2.857142857142857,4.428571428571429,0.6451612903225806,1.55,0.7435897435897436,0.6630434782608695,0.14285714285714285,0.0,0.5,0.0,1.0,0.5,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,2.4285714285714284,1.7142857142857142,2.0,0.5714285714285714,0.0,0.5714285714285714,2.4285714285714284,2.5714285714285716,0.2857142857142857,0.2857142857142857,1.7142857142857142,0.0,92.0,78.0,2.0,1.0
1971,Bartosz-Fabinski,Hector-Urbina,7.0,Welterweight,U-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.0,0.0,0.0,3.5714285714285716,1.4285714285714286,2.5,0.39999999999999997,0.6410256410256411,0.4,1.6025641025641026,0.624,1.4285714285714286,3.5714285714285716,0.39999999999999997,2.5,0.6,0.358974358974359,0.8571428571428571,0.0,0.5454545454545454,0.0,0.0,0.45454545454545453,0.0,0.42857142857142855,1.2857142857142858,0.0,0.0,0.0,3.2857142857142856,1.2857142857142858,0.2857142857142857,0.14285714285714285,0.0,0.0,1.4285714285714286,0.2857142857142857,0.2857142857142857,1.0,1.8571428571428572,0.14285714285714285,39.0,25.0,11.0,0.0
1972,Alejandro-Perez,Scott-Jorgensen,5.433333333333334,Bantamweight,KO/TKO,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.0,0.0,0.0,7.177914110429447,2.0245398773006134,3.5454545454545454,0.28205128205128205,0.42857142857142855,0.2972972972972973,1.4415584415584415,0.6936936936936938,2.0245398773006134,7.177914110429447,0.28205128205128205,3.5454545454545454,0.7027027027027027,0.5714285714285714,0.0,0.36809815950920244,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.496932515337423,1.2883435582822085,1.1042944785276072,0.18404907975460122,2.576687116564417,0.5521472392638036,5.705521472392638,1.840490797546012,0.36809815950920244,0.0,1.1042944785276072,0.18404907975460122,91.0,37.0,0.0,6.0
1973,Andre-Fili,Gabriel-Benitez,3.216666666666667,Featherweight,KO/TKO  Punches,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.31088082901554404,0.0,0.0,0.0,4.974093264248705,3.419689119170984,1.4545454545454546,0.6875,0.38095238095238093,0.4230769230769231,0.9004329004329004,1.1105769230769231,3.419689119170984,4.974093264248705,0.6875,1.4545454545454546,0.5769230769230769,0.6190476190476191,0.31088082901554404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1088082901554404,0.9326424870466321,1.2435233160621761,0.6217616580310881,0.6217616580310881,1.8652849740932642,4.66321243523316,3.419689119170984,0.31088082901554404,0.0,0.0,0.0,42.0,26.0,1.0,0.0
1974,Alvaro-Herrera,Vernon-Ramos,0.5,Welterweight,KO/TKO  Punches,"Monterrey, Nuevo Leon, Mexico",2015-11-21,2.0,0.0,0.0,0.0,8.0,4.0,2.0,0.5,0.4444444444444444,0.25,1.7777777777777777,0.5625,4.0,8.0,0.5,2.0,0.75,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,0.0,2.0,0.0,9.0,8.0,0.0,0.0
1975,Polo-Reyes,Cesar-Arzamendia,3.7,Lightweight,KO/TKO  Punch,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.27027027027027023,0.0,0.0,0.0,2.7027027027027026,4.324324324324324,0.6250000000000001,1.5999999999999999,0.3225806451612903,0.34782608695652173,0.9274193548387096,1.0782608695652174,4.324324324324324,2.7027027027027026,1.5999999999999999,0.6250000000000001,0.6521739130434783,0.6774193548387096,0.0,0.8108108108108107,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4324324324324325,1.8918918918918919,0.27027027027027023,1.8918918918918919,0.0,0.5405405405405405,1.6216216216216215,2.7027027027027026,0.5405405405405405,1.6216216216216215,0.5405405405405405,0.0,31.0,46.0,0.0,4.0
1976,Michel-Prazeres,Valmir-Lazaro,7.0,Lightweight,S-DEC,"Monterrey, Nuevo Leon, Mexico",2015-11-21,0.0,0.0,0.0,0.0,2.857142857142857,5.857142857142857,0.48780487804878053,2.05,0.37735849056603776,0.4019607843137255,0.9387942936033135,1.0651960784313725,5.857142857142857,2.857142857142857,2.05,0.48780487804878053,0.5980392156862745,0.6226415094339622,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.7142857142857142,4.142857142857143,0.2857142857142857,0.2857142857142857,0.8571428571428571,1.4285714285714286,2.857142857142857,5.857142857142857,0.0,0.0,0.0,0.0,53.0,102.0,14.0,0.0
1977,Holly-Holm,Ronda-Rousey,1.9833333333333334,Women's Bantamweight,KO/TKO  Kick,"Melbourne, Victoria, Australia",2015-11-14,0.5042016806722689,0.0,0.0,0.0,19.159663865546218,8.571428571428571,2.235294117647059,0.4473684210526316,0.7169811320754716,0.26153846153846155,2.741398446170921,0.3647773279352227,8.571428571428571,19.159663865546218,0.4473684210526316,2.235294117647059,0.7384615384615385,0.2830188679245283,0.5042016806722689,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.621848739495798,6.554621848739496,2.0168067226890756,2.0168067226890756,2.5210084033613445,0.0,15.630252100840336,6.554621848739496,2.0168067226890756,2.0168067226890756,1.5126050420168067,0.0,53.0,65.0,1.0,1.0
1978,Joanna-Jedrzejczyk,Valerie-Letourneau,9.0,Women's Strawweight,U-DEC,"Melbourne, Victoria, Australia",2015-11-14,0.0,0.0,0.0,0.0,24.444444444444443,11.444444444444445,2.1359223300970873,0.4681818181818182,0.4988662131519274,0.32087227414330216,1.5547189749686283,0.6432030586236194,11.444444444444445,24.444444444444443,0.4681818181818182,2.1359223300970873,0.6791277258566978,0.5011337868480725,0.0,0.1111111111111111,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.777777777777779,8.0,5.888888888888889,2.2222222222222223,7.777777777777778,1.2222222222222223,22.555555555555557,10.11111111111111,1.8888888888888888,0.7777777777777778,0.0,0.5555555555555556,441.0,321.0,0.0,5.0
1979,Mark-Hunt,Antonio-Silva,3.6833333333333336,Heavyweight,KO/TKO  Punch,"Melbourne, Victoria, Australia",2015-11-14,0.27149321266968324,0.0,0.0,0.0,3.257918552036199,2.443438914027149,1.3333333333333335,0.7499999999999999,0.6666666666666666,0.5294117647058824,1.259259259259259,0.7941176470588236,2.443438914027149,3.257918552036199,0.7499999999999999,1.3333333333333335,0.47058823529411764,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9004524886877827,0.5429864253393665,0.5429864253393665,0.5429864253393665,0.8144796380090498,1.3574660633484161,2.7149321266968323,2.443438914027149,0.0,0.0,0.5429864253393665,0.0,18.0,17.0,0.0,0.0
1980,Robert-Whittaker,Uriah-Hall,7.0,Middleweight,U-DEC,"Melbourne, Victoria, Australia",2015-11-14,0.0,0.0,0.0,0.0,9.571428571428571,6.428571428571429,1.4888888888888887,0.6716417910447762,0.4652777777777778,0.4787234042553192,0.9719135802469135,1.0288980628771038,6.428571428571429,9.571428571428571,0.6716417910447762,1.4888888888888887,0.5212765957446809,0.5347222222222222,0.14285714285714285,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.8571428571428571,0.0,0.0,0.14285714285714285,5.571428571428571,2.4285714285714284,0.8571428571428571,1.4285714285714286,3.142857142857143,2.5714285714285716,6.142857142857143,5.714285714285714,1.7142857142857142,0.5714285714285714,1.7142857142857142,0.14285714285714285,144.0,94.0,2.0,1.0
1981,Jared-Rosholt,Stefan-Struve,7.0,Heavyweight,U-DEC,"Melbourne, Victoria, Australia",2015-11-14,0.0,0.0,0.0,0.0,2.2857142857142856,4.714285714285714,0.4848484848484848,2.0625,0.43243243243243246,0.5689655172413793,0.76003276003276,1.3157327586206897,4.714285714285714,2.2857142857142856,2.0625,0.4848484848484848,0.43103448275862066,0.5675675675675675,0.5714285714285714,0.14285714285714285,0.5714285714285714,1.0,0.0,0.42857142857142855,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.8571428571428571,3.2857142857142856,0.2857142857142857,1.0,1.1428571428571428,0.42857142857142855,1.5714285714285714,3.0,0.0,0.14285714285714285,0.7142857142857143,1.5714285714285714,37.0,58.0,7.0,1.0
1982,Jake-Matthews,Akbarh-Arreola,6.0,Lightweight,KO/TKO,"Melbourne, Victoria, Australia",2015-11-14,0.0,0.16666666666666666,0.0,0.0,10.333333333333334,3.5,2.9523809523809526,0.3387096774193548,0.6326530612244898,0.5121951219512195,1.2351797862001943,0.8095987411487018,3.5,10.333333333333334,0.3387096774193548,2.9523809523809526,0.4878048780487805,0.3673469387755102,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,9.0,2.8333333333333335,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,1.3333333333333333,1.5,0.5,0.0,8.5,2.0,98.0,41.0,3.0,0.0
1983,Kyle-Noke,Peter-Sobotta,2.0166666666666666,Welterweight,KO/TKO  Kick,"Melbourne, Victoria, Australia",2015-11-14,0.49586776859504134,0.0,0.0,0.0,11.40495867768595,0.9917355371900827,11.5,0.08695652173913043,0.5348837209302325,0.3333333333333333,1.6046511627906976,0.6231884057971014,0.9917355371900827,11.40495867768595,0.08695652173913043,11.5,0.6666666666666666,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.446280991735537,0.9917355371900827,0.9917355371900827,0.0,3.9669421487603307,0.0,5.454545454545455,0.9917355371900827,0.0,0.0,5.9504132231404965,0.0,43.0,6.0,0.0,0.0
1984,Gian-Villante,Anthony-Perosh,2.9333333333333336,Light Heavyweight,KO/TKO  Punch,"Melbourne, Victoria, Australia",2015-11-14,0.3409090909090909,0.0,0.0,0.0,6.477272727272727,2.0454545454545454,3.1666666666666665,0.31578947368421056,0.5588235294117647,0.1875,2.980392156862745,0.3355263157894737,2.0454545454545454,6.477272727272727,0.31578947368421056,3.1666666666666665,0.8125,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.090909090909091,2.0454545454545454,1.7045454545454544,0.0,0.6818181818181818,0.0,5.795454545454545,2.0454545454545454,0.6818181818181818,0.0,0.0,0.0,34.0,32.0,0.0,0.0
1985,Danny-Martinez,Richie-Vaculik,7.0,Flyweight,U-DEC,"Melbourne, Victoria, Australia",2015-11-14,0.0,0.0,0.0,0.0,7.714285714285714,9.0,0.8571428571428572,1.1666666666666667,0.3157894736842105,0.40384615384615385,0.7819548872180451,1.278846153846154,9.0,7.714285714285714,1.1666666666666667,0.8571428571428572,0.5961538461538461,0.6842105263157895,1.2857142857142858,0.42857142857142855,0.75,1.0,0.0,0.25,0.0,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,5.428571428571429,6.0,2.2857142857142856,0.8571428571428571,0.0,2.142857142857143,5.857142857142857,7.714285714285714,0.42857142857142855,0.5714285714285714,1.4285714285714286,0.7142857142857143,171.0,156.0,12.0,3.0
1986,Daniel-Kelly,Steve-Montgomery,7.0,Middleweight,U-DEC,"Melbourne, Victoria, Australia",2015-11-14,0.0,0.0,0.0,0.0,9.0,11.0,0.8181818181818182,1.2222222222222223,0.5206611570247934,0.4031413612565445,1.2915101427498124,0.7742873763816172,11.0,9.0,1.2222222222222223,0.8181818181818182,0.5968586387434555,0.4793388429752066,0.7142857142857143,0.0,0.38461538461538464,0.0,0.0,0.6153846153846154,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,8.0,7.142857142857143,0.7142857142857143,3.4285714285714284,0.2857142857142857,0.42857142857142855,4.285714285714286,7.142857142857143,1.4285714285714286,3.5714285714285716,3.2857142857142856,0.2857142857142857,121.0,191.0,13.0,0.0
1987,Richard-Walsh,Steve-Kennedy,7.0,Welterweight,U-DEC,"Melbourne, Victoria, Australia",2015-11-14,0.0,0.0,0.0,0.0,13.285714285714286,5.428571428571429,2.4473684210526314,0.4086021505376344,0.5470588235294118,0.37254901960784315,1.468421052631579,0.6810035842293907,5.428571428571429,13.285714285714286,0.4086021505376344,2.4473684210526314,0.6274509803921569,0.45294117647058824,0.0,0.42857142857142855,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,8.285714285714286,4.428571428571429,1.8571428571428572,0.42857142857142855,3.142857142857143,0.5714285714285714,7.0,4.714285714285714,1.5714285714285714,0.0,4.714285714285714,0.7142857142857143,170.0,102.0,0.0,8.0
1988,James-Moontasri,Anton-Zafir,4.6,Welterweight,KO/TKO  Spinning Back Kick,"Melbourne, Victoria, Australia",2015-11-14,0.2173913043478261,0.0,0.0,0.0,2.3913043478260874,3.695652173913044,0.6470588235294118,1.5454545454545454,0.5238095238095238,0.68,0.7703081232492998,1.298181818181818,3.695652173913044,2.3913043478260874,1.5454545454545454,0.6470588235294118,0.32,0.47619047619047616,0.0,0.2173913043478261,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.2173913043478261,0.0,0.0,1.0869565217391306,1.7391304347826089,0.6521739130434783,1.3043478260869565,0.6521739130434783,0.6521739130434783,1.7391304347826089,1.0869565217391306,0.2173913043478261,1.0869565217391306,0.4347826086956522,1.5217391304347827,21.0,25.0,0.0,3.0
