,fight,date,fighter_1,cumultime_1,cumulStr_Att_fighter_1,cumulStr_Att_oponent_1,cumulTD_Att_fighter_1,cumulTD_Att_oponent_1,KDPM_1,KDPM_ratio_1,SLPM_1,SLPM_ratio_1,SAPM_1,SAPM_ratio_1,Str_Acc_1,Str_Def_1,TD_Acc_1,TD_Def_1,SubPM_1,PassPM_1,RevPM_1,Head_SLPM_1,Body_SLPM_1,Leg_SLPM_1,Dist_SLPM_1,Clinch_SLPM_1,Ground_SLPM_1,wins_1,losses_1,implied_prob_1,prev_1,height_1,weight_1,reach_1,age_1,stance_Orthodox_1,stance_Southpaw_1,stance_Switch_1,winner,fighter_2,cumultime_2,cumulStr_Att_fighter_2,cumulStr_Att_oponent_2,cumulTD_Att_fighter_2,cumulTD_Att_oponent_2,KDPM_2,KDPM_ratio_2,SLPM_2,SLPM_ratio_2,SAPM_2,SAPM_ratio_2,Str_Acc_2,Str_Def_2,TD_Acc_2,TD_Def_2,SubPM_2,PassPM_2,RevPM_2,Head_SLPM_2,Body_SLPM_2,Leg_SLPM_2,Dist_SLPM_2,Clinch_SLPM_2,Ground_SLPM_2,wins_2,losses_2,implied_prob_2,prev_2,height_2,weight_2,reach_2,age_2,stance_Orthodox_2,stance_Southpaw_2,stance_Switch_2
685,Mike Pyle vs Zak Ottow,2018-03-03,Mike-Pyle,75.56666666666666,856.0,1076.0,43.0,52.0,0.021235077216971387,0.0,0.9904820965417372,0.2376659990130145,1.5323849953170166,0.559008408376331,0.00818725164686083,0.00936719515155661,0.08840190816935002,0.12145909645909644,0.04113226852064622,0.0372900272702521,0.007808645254216012,0.6451860035586582,0.15970646558106116,0.18558962740201784,0.5618757669857625,0.2020648587931768,0.226541470762798,10,8,0.2597402597402597,18,72.0,170.0,74.0,42.0,1,0,0,2,Zak-Ottow,23.95,383.0,314.0,6.0,12.0,0.0,0.0,0.94163081884677,0.18005967736345738,1.0062327184863542,0.30873516259737555,0.003992840993861329,0.006975967671183825,0.1111111111111111,0.16805555555555554,0.005964807634953773,0.005964807634953773,0.005964807634953773,0.5174217877236171,0.16701461377870566,0.2571944173444474,0.89391235776714,0.02385923053981509,0.02385923053981509,2,2,0.7462686567164178,4,71.0,170.0,72.0,31.0,1,0,0
15,Nik Lentz vs David Teymur,2018-06-01,Nik-Lentz,102.68333333333334,1313.0,1147.0,143.0,71.0,0.0013912398265587679,0.0,1.1680321325355405,0.2641025387331227,1.1224024167773339,0.2014542553234681,0.006964522621406588,0.0066732910595171105,0.039995951760657636,0.10655729247278543,0.031159079202284674,0.08039827152511116,0.003158490417052339,0.7080920556045655,0.2805887628792997,0.17935131405167531,0.6129674912672879,0.2761941363994959,0.2788705048687565,12,5,0.273972602739726,17,68.0,155.0,68.0,33.0,1,0,0,2,David-Teymur,18.85,452.0,303.0,12.0,12.0,0.04375342215161086,0.0,2.4753725905322987,0.4610408903302942,1.3305772949380523,0.11905793184586985,0.004175762782740693,0.007930447791784364,0.1349206349206349,0.14285714285714288,0.0,0.0,0.0,1.0164168410222518,0.4404160333989465,1.0185397161111005,2.2214366351320067,0.15915119363395225,0.09478476176633946,4,0,0.7352941176470588,4,69.0,155.0,73.0,29.0,0,1,0
359,Laureano Staropoli vs Muslim Salikhov,2019-10-26,Laureano-Staropoli,14.0,477.0,317.0,1.0,3.0,0.0,0.0,1.5408163265306123,0.16691654172913542,1.295918367346939,0.12752959144711726,0.0012999035752631867,0.003784100390945022,1.0,0.2222222222222222,0.0,0.0,0.0,1.1020408163265305,0.30612244897959184,0.1326530612244898,1.5,0.040816326530612235,0.0,2,0,0.4081632653061224,2,73.0,170.0,71.0,26.0,1,0,0,2,Muslim-Salikhov,14.0,98.0,94.0,2.0,8.0,0.029847971577294883,0.0,0.6681005529510379,0.33208020050125314,0.4558053867156777,0.14,0.013530472575503627,0.022206516887367952,0.0,0.19642857142857145,0.0,0.032715376226826604,0.0,0.2189050976573217,0.19118658991241208,0.2580088653813041,0.6268917617422467,0.0,0.04120879120879122,2,1,0.6060606060606061,3,71.0,170.0,70.0,35.0,1,0,0
675,Volkan Oezdemir vs Ilir Latifi,2019-08-10,Ilir-Latifi,43.45,442.0,484.0,31.0,6.0,0.08416955377046498,0.02301495972382048,1.0912616870579548,0.6833437303194257,0.9693501515917604,0.3728523937384697,0.01110962415736095,0.012327326125830124,0.10913978494623654,0.5,0.02123126706737633,0.024026606305087312,0.0,0.7288968225772371,0.1439809517617945,0.21838391271892305,0.7949147801320705,0.0932376600210947,0.20310924690478951,7,4,0.3846153846153846,11,70.0,205.0,73.0,36.0,1,0,0,2,Volkan-Oezdemir,24.6,537.0,511.0,9.0,12.0,0.08710801393728222,0.0,2.8132929737883607,0.4406373858395681,2.428663701884983,0.2362164989204032,0.005835445754479611,0.006257360707093843,0.12698412698412698,0.25,0.0,0.012637432073802602,0.0,2.0667517185904654,0.3922618796876348,0.3542793755102614,1.7535640567360518,0.6821104110374929,0.37761850601481584,3,3,0.5988023952095809,6,74.0,205.0,75.0,29.0,1,0,0
25,Charles Oliveira vs Christos Giagos,2018-09-22,Christos-Giagos,15.15,131.0,74.0,5.0,8.0,0.0,0.0,0.6886521985531886,0.09547383309759548,0.3950871277603951,0.19094766619519093,0.008934636684973461,0.02567749936170989,0.2,0.05357142857142857,0.020627062706270627,0.09193776520509192,0.009429514380009428,0.5849275403730849,0.0942951438000943,0.009429514380009428,0.27375356583277377,0.08486562942008488,0.33003300330033003,1,2,0.21052631578947367,3,70.0,155.0,71.0,28.0,1,0,0,2,Charles-Oliveira,67.21666666666665,775.0,843.0,61.0,28.0,0.0046980829211635605,0.0,1.5501249350100954,0.3783476560038504,1.5001417185710786,0.3619142989167772,0.012555508289302734,0.012509937324504995,0.13136458259409076,0.1660714285714286,0.13024468178857945,0.08027798410339364,0.002917110310526393,0.7935523953985417,0.4387656859148933,0.3178068536966606,0.8792424838174274,0.3162296792067021,0.35465277198596595,11,8,0.8,19,70.0,155.0,74.0,28.0,1,0,0
541,Glover Teixeira vs Patrick Cummins,2015-11-07,Patrick-Cummins,26.43333333333333,415.0,259.0,50.0,4.0,0.0,0.0,2.0908357210175343,0.8513558192816925,1.1890486494275527,0.17378702235536442,0.007981264660804713,0.014495744181215537,0.051859943977591035,0.625,0.010912794645455429,0.08941877794336812,0.0,1.7010468045348293,0.184054490736603,0.20573442574610115,0.6608127329162883,0.2449069871862892,1.1851160009149562,4,2,0.2061855670103093,6,74.0,205.0,76.0,34.0,1,0,0,2,Glover-Teixeira,41.6,717.0,707.0,28.0,33.0,0.015682234432234432,0.0,1.4507084033941888,0.4354942149533735,1.1260132378832173,0.26875281513790805,0.005306139562301753,0.006900795924921911,0.11805555555555555,0.15151515151515152,0.03055133030129597,0.11940188528598734,0.0034340659340659336,1.29448010669012,0.1527942307700029,0.0034340659340659336,0.6335706610418024,0.13518705898248567,0.6819506833699008,6,2,0.8130081300813008,8,74.0,205.0,76.0,36.0,1,0,0
548,Mauricio Rua vs James Te Huna,2013-12-06,James-Te-Huna,29.43333333333333,447.0,430.0,28.0,15.0,0.0482260324191844,0.0,1.6837854766771052,0.20925513071236346,0.8610230931842635,0.15612463793165632,0.009608936664197041,0.010769074337754276,0.05297619047619048,0.26666666666666666,0.006253083117370371,0.05066201771256332,0.0,1.2799002657061591,0.18352177033439626,0.2203634406365496,0.8865357711896956,0.1966346345144533,0.6006150709729562,5,2,0.5714285714285714,7,74.0,185.0,75.0,32.0,1,0,0,2,Mauricio-Rua,64.83333333333333,845.0,899.0,41.0,38.0,0.022778626097809705,0.0,1.0624084534240197,0.27560129277161083,1.0760192104547408,0.25155266664945497,0.006196773752377148,0.006304427019958925,0.05662020905923345,0.06067251461988305,0.008591237383011159,0.03329513594354869,0.0,0.6977286362042356,0.1451210931594116,0.2195587240603725,0.5878253983892601,0.2337229647401493,0.2408600902946104,5,6,0.4166666666666667,11,73.0,205.0,76.0,32.0,1,0,0
240,Curtis Blaydes vs Shamil Abdurakhimov,2019-09-07,Shamil-Abdurakhimov,38.3,461.0,465.0,29.0,12.0,0.02479320710007241,0.0,0.9649124661147944,0.2096981927269134,0.8727155047618468,0.22363823774027689,0.006940743410304522,0.00912389222618237,0.03409090909090909,0.2083333333333333,0.0038969642648376906,0.015420844305143438,0.0,0.6185154771817527,0.17789805606978384,0.1684989328632578,0.6369812858487592,0.2450371832611304,0.08289399700490463,5,2,0.1851851851851852,7,75.0,235.0,76.0,38.0,1,0,0,2,Curtis-Blaydes,38.36666666666665,607.0,401.0,60.0,4.0,0.009835581856630004,0.0,1.723416412775953,0.6793479939593294,1.4094773177933024,0.4434597560140566,0.0064144837925374535,0.01054986280927217,0.07528860028860031,0.25,0.0,0.12378589997723485,0.0,1.3113712349815494,0.22228419864601687,0.1897609791483864,0.6797687957630912,0.3180952636717108,0.7255523533411508,6,2,0.819672131147541,8,76.0,265.0,80.0,28.0,1,0,0
559,Alan Patrick vs Stevie Ray,2016-09-24,Stevie-Ray,12.083333333333336,233.0,184.0,1.0,8.0,0.03310344827586207,0.0,2.1895566502463053,1.0706646676661669,1.1766979183219448,0.15474211111761604,0.006530085288590471,0.008862801063497029,1.0,0.25,0.06407119021134594,0.16017797552836482,0.0,1.7020054028285396,0.1478976640711902,0.3396535833465755,1.2005720641983155,0.0769617034800572,0.9120228825679324,3,0,0.6060606060606061,3,70.0,155.0,70.0,26.0,0,1,0,2,Alan-Patrick,20.4,246.0,225.0,27.0,4.0,0.012569130216189042,0.0,0.98962148962149,0.2621200535334115,1.0711771888242476,0.1919333910034602,0.007496115373608524,0.009521102497846684,0.05170755170755171,0.4166666666666666,0.0070028011204481795,0.0700280112044818,0.0,0.5835667600373483,0.23389355742296924,0.17216117216117216,0.6677799324858149,0.13294548588666238,0.18889607124901248,3,1,0.4,4,71.0,155.0,74.0,33.0,0,1,0
1386,Renan Barao vs Mitch Gagnon,2014-12-20,Mitch-Gagnon,17.983333333333334,248.0,172.0,12.0,21.0,0.04835395092073982,0.0,1.526556219877279,0.7815317212907574,0.6188041783157718,0.11578008706950005,0.008537595823588321,0.02076892535057348,0.15555555555555556,0.12698412698412698,0.1281708637841243,0.08845154695637372,0.015234806454479666,1.1444579465664058,0.2647280807278921,0.1173701925829811,0.7974556025758539,0.3190655570822029,0.4100350602192224,4,1,0.1400560224089636,5,65.0,135.0,65.0,30.0,0,1,0,2,Renan-Barao,45.81666666666668,1251.0,990.0,19.0,20.0,0.02494317365719268,0.0,1.6848787112724763,0.3195287861333812,1.2715881324305471,0.13273942705965885,0.002469109571416589,0.005537911440708093,0.06616541353383458,0.3,0.008399754401775575,0.02405713443756921,0.0,1.087956548903322,0.26813274437718343,0.32878941799197137,1.5080625632824258,0.077569977891783,0.09924617009826772,7,1,0.8771929824561404,8,66.0,145.0,70.0,27.0,1,0,0
324,Gunnar Nelson vs Demian Maia,2015-12-12,Gunnar-Nelson,32.86666666666667,249.0,547.0,11.0,2.0,0.010491711547877178,0.0,0.6754825275462968,0.4390804036129287,0.9814294452201942,0.22508156207781144,0.016112424776989574,0.0067287835453439405,0.3409090909090909,0.5,0.039413195148364284,0.10372628459762218,0.0,0.5400285379588727,0.07893763926498068,0.05651635032244344,0.3849305181914551,0.05009375926351515,0.2404582500913267,5,1,0.5,6,71.0,170.0,72.0,27.0,0,0,1,2,Demian-Maia,113.18333333333332,1057.0,1185.0,158.0,31.0,0.0012621747270547153,0.0,0.6398693507314163,0.21673967042377285,0.6770792965269256,0.2442009692233186,0.01005803043484938,0.00933192934592037,0.05251489947134027,0.13940092165898615,0.040575800655112834,0.13482938053144525,0.0069884648849477754,0.4863680810626825,0.10621238890635966,0.04728888076237413,0.2467705145620754,0.0699707003617938,0.3231281358075471,15,6,0.5154639175257733,21,73.0,170.0,72.0,38.0,0,1,0
1439,Mark Munoz vs Luke Barnatt,2015-05-16,Luke-Barnatt,28.6,774.0,606.0,5.0,17.0,0.021853146853146845,0.0,1.7377792661883569,0.2137927861612072,1.436801834529107,0.15963650292361664,0.002234661550942193,0.004922274318820714,0.3,0.14705882352941174,0.01592157842157842,0.021853146853146845,0.0,1.2364340205249296,0.32484560893651804,0.17649963672690944,1.4599888747616017,0.17539278902915265,0.1023976023976024,3,2,0.5714285714285714,5,78.0,185.0,77.0,27.0,1,0,0,2,Mark-Munoz,63.51666666666666,711.0,610.0,77.0,35.0,0.019742349839437217,0.01574389923904487,1.02473844635267,0.2966995954485318,0.8832448700834825,0.20611009368011327,0.007578574834028352,0.012433170309532995,0.04016182230467945,0.10606060606060604,0.011245642313603477,0.029463582861641118,0.008605361074757444,0.6086004108776247,0.3060683457076785,0.11006968976736706,0.28436086235297875,0.23536566742171325,0.5050119165779782,8,6,0.4201680672268908,14,72.0,185.0,72.0,37.0,1,0,0
220,Johny Hendricks vs Kelvin Gastelum,2016-07-09,Johny-Hendricks,84.21666666666667,1510.0,1499.0,106.0,29.0,0.12117426032887504,0.0,1.5904299551657672,0.2586597601280466,1.1640818152083376,0.17637073546532198,0.005775042774683928,0.006671195994814965,0.04863826517544609,0.1959770114942529,0.0098008726546229,0.02846022636246265,0.0,1.1772069452594682,0.14610045795271873,0.26712255195358003,0.8808110592293692,0.4388241141290586,0.2707947818073393,12,4,0.5050505050505051,16,69.0,185.0,69.0,32.0,0,1,0,2,Kelvin-Gastelum,50.2,831.0,711.0,17.0,27.0,0.012613169847247236,0.0,1.034729110508186,0.2577635585603713,0.7109342657560743,0.1193867506317727,0.004152705602737593,0.0072037576546345765,0.1862745098039216,0.13227513227513227,0.012365520197207146,0.04841181122357786,0.01208397622740252,0.6634485206498522,0.21125175466713425,0.16002883519119945,0.7780218623148275,0.14905078609166367,0.10765646210169487,6,2,0.5154639175257733,8,69.0,185.0,71.0,24.0,0,1,0
1186,Tom Watson vs Rafael Natal,2015-01-31,Tom-Watson,33.7,612.0,585.0,6.0,38.0,0.005205893070956322,0.0,1.2792366673359956,0.16366698460556198,1.2500836661386403,0.15143952748246692,0.003918170670955592,0.004373270225649061,0.0,0.045786815523657626,0.0,0.0,0.0,0.6064865427664116,0.2681034931542506,0.4046466314153336,0.8591954664108342,0.3874671842811777,0.032574016643983836,2,3,0.4098360655737705,5,73.0,185.0,73.0,32.0,1,0,0,2,Rafael-Natal,63.75,827.0,652.0,60.0,22.0,0.009829386299974536,0.031372549019607836,1.0282293154415916,0.35707119265734194,0.6181829253440506,0.11863319796783316,0.005775458327920126,0.009300781914921228,0.04162037037037036,0.2954545454545455,0.02160294948018733,0.06685377708395611,0.002240896358543417,0.5929484837413225,0.16782586552407522,0.2674549661761938,0.6083313957994264,0.11604499507312807,0.30385292456903706,6,4,0.5813953488372093,10,72.0,185.0,76.0,32.0,1,0,0
973,Warlley Alves vs Sultan Aliev,2018-05-12,Sultan-Aliev,9.7,40.0,86.0,3.0,4.0,0.0,0.0,0.5263732067855779,0.1292006962110055,0.8585610647466317,0.3316151202749141,0.028708791208791207,0.013496084141103887,0.2222222222222222,0.5,0.0,0.04418262150220914,0.014727540500736375,0.397098129056892,0.1145475372279496,0.014727540500736375,0.28800523645884474,0.10582010582010584,0.13254786450662742,1,1,0.2898550724637681,2,71.0,170.0,74.0,33.0,1,0,0,2,Warlley-Alves,37.03333333333333,491.0,668.0,16.0,8.0,0.011173531146218071,0.0,1.0676100963456308,0.19080369947699505,1.3921745724976793,0.2533378128377993,0.0065199434643850255,0.004710854097081643,0.16369047619047614,0.5,0.04679473435572727,0.05300669455221066,0.0,0.6361564672457299,0.2695326877481077,0.16192094135179316,0.7647515431816168,0.1417298525822994,0.16112870058171455,5,2,0.7142857142857143,7,71.0,170.0,72.0,27.0,1,0,0
141,Douglas Silva de Andrade vs Renan Barao,2019-11-16,Renan-Barao,92.3,2350.0,2116.0,50.0,40.0,0.014223019983190463,0.0,1.7900112034926523,0.23799806618230834,1.7841789911018673,0.19032505806722164,0.002671237801573553,0.0046020532930757686,0.08492063492063492,0.26875,0.009106551512572105,0.023069688385831583,0.0,0.9978314974009675,0.4708967000928135,0.32128300599887183,1.4948227886416463,0.2087777959787734,0.0864106188722325,9,7,0.3076923076923077,16,66.0,145.0,70.0,32.0,1,0,0,2,Douglas-Silva-de-Andrade,37.15,788.0,829.0,8.0,20.0,0.009761436410157807,0.0,1.3129624973501153,0.14163388188301518,1.6006290703464323,0.24098617433662045,0.002683466652778065,0.0041497959094019795,0.2916666666666667,0.1625,0.0,0.007690828686791002,0.003845414343395501,0.7954584670600823,0.2344716745793461,0.2830323557106869,1.2332194499085485,0.05844536800122265,0.02129767944034431,3,3,0.6896551724137931,6,67.0,145.0,68.0,34.0,1,0,0
1403,Justin Salas vs Jason Saggo,2016-03-05,Justin-Salas,24.86666666666667,388.0,435.0,38.0,1.0,0.014986761693837109,0.0,1.4573794678055116,0.4245220702819122,1.710969546322745,0.3661836673901017,0.007403779296980955,0.008433643471860798,0.015789473684210527,0.0,0.0,0.02101624577614668,0.0,0.8332450571029694,0.29559945915666896,0.32853495154587303,0.8923928525518401,0.36031297991847067,0.20467363533520072,3,3,0.3508771929824561,6,68.0,155.0,70.0,33.0,0,1,0,2,Jason-Saggo,11.95,74.0,96.0,19.0,1.0,0.011954572624028692,0.0,0.5157371684568338,0.1870539010583313,0.7111159412414643,0.19737411628913576,0.013468468468468468,0.009300595238095238,0.05482456140350876,0.0,0.0,0.2358311144922024,0.011954572624028692,0.4031951312286041,0.03586371787208606,0.07667831935614362,0.18426947297240184,0.04781829049611477,0.28364940498831714,1,1,0.6666666666666666,2,71.0,155.0,71.0,30.0,1,0,0
1334,Felice Herrig vs Kailin Curran,2016-07-23,Kailin-Curran,15.366666666666667,288.0,297.0,10.0,20.0,0.0,0.0,1.6378578903441507,0.2117876966744361,1.629968614031795,0.2452972029978537,0.004952485380116959,0.005914193469409235,0.25,0.09944444444444443,0.024949235236636558,0.09046785049184927,0.0,0.9054988312471348,0.4967669949339192,0.2355920641630967,0.9236817886282122,0.4963709753269884,0.2178051263889504,1,2,0.5128205128205129,3,64.0,115.0,65.0,25.0,1,0,0,2,Felice-Herrig,11.083333333333336,61.0,97.0,5.0,8.0,0.0,0.0,0.5376707073806966,0.2181573336325889,0.9519717661500692,0.2610096670247046,0.019133987742289103,0.004863290004482295,0.2,0.11666666666666667,0.07917753567592449,0.1896578180144238,0.057081479208224636,0.33144084701549786,0.18045112781954886,0.02577873254564984,0.1252109866502992,0.2320085929108485,0.18045112781954886,1,1,0.5,2,64.0,115.0,65.0,31.0,1,0,0
343,Joe Lauzon vs Al Iaquinta,2015-01-31,Joe-Lauzon,63.73333333333333,813.0,1362.0,53.0,28.0,0.027591128288773845,0.0,1.336491114561229,0.5282893880320884,1.8179804672009503,0.4606684838610309,0.008926366780526423,0.007912443342247288,0.13243486073674754,0.1241883116883117,0.12763287927010547,0.24326961085030105,0.027912765292224195,1.2009508846580603,0.11877646741190305,0.016763762491265585,0.5676160809567521,0.18962866267655606,0.5792463709279209,11,6,0.3597122302158274,17,70.0,155.0,71.0,30.0,1,0,0,2,Al-Iaquinta,32.81666666666666,845.0,746.0,15.0,32.0,0.03422462266420481,0.0,2.218016360132177,0.3052575314877847,1.4982929751263854,0.1564247258637648,0.003814730373843367,0.005929906058230692,0.15,0.16276041666666666,0.03560685124930935,0.09376098761573624,0.0,1.6577572333598691,0.36268153067790415,0.19757759609440467,1.899917567112024,0.12660127565288645,0.1914975173672672,5,2,0.641025641025641,7,70.0,155.0,70.0,27.0,1,0,0
154,Renato Moicano vs Calvin Kattar,2018-04-07,Calvin-Kattar,9.533333333333333,354.0,388.0,4.0,2.0,0.041405962458594035,0.0,4.6433829328566185,0.207949661543628,4.779036752720964,0.2119292472233649,0.002561848389539286,0.002989998035387177,0.16666666666666666,0.5,0.0,0.0,0.0,3.846811083653189,0.3269099321730901,0.4696619170303381,4.260082023239918,0.05639097744360904,0.3269099321730901,2,0,0.5,2,71.0,145.0,72.0,30.0,1,0,0,2,Renato-Moicano,23.48333333333333,608.0,603.0,9.0,11.0,0.0,0.0,2.079146514607989,0.2511870792382772,1.384797817050108,0.11680288932520652,0.0029761606285394955,0.004410382225788889,0.2111111111111111,0.23863636363636365,0.009462976105985331,0.04055561188279428,0.0,1.4548884941084157,0.15487993764292093,0.4693780828566523,2.017637169919084,0.02162965967082361,0.039879685018081035,3,1,0.4878048780487805,4,71.0,145.0,72.0,28.0,1,0,0
1270,Eddie Gordon vs Antonio Carlos Junior,2015-06-27,Eddie-Gordon,12.316666666666665,197.0,172.0,5.0,14.0,0.06861194228973297,0.0,2.0957575739477683,0.4845614466724074,1.0694741586715282,0.22664102163425576,0.006707759245830312,0.010016430738119309,0.4,0.08928571428571429,0.0,0.031241620573324275,0.019642935091012267,2.0841588884654563,0.011598685482312006,0.0,0.8569115158013427,0.091809313254357,1.1470367448920682,1,2,0.3597122302158274,3,72.0,185.0,76.0,31.0,1,0,0,2,Antonio-Carlos-Junior,14.0,99.0,141.0,8.0,9.0,0.0,0.0,0.3163265306122449,0.07845073513276278,0.8469387755102041,0.4479949874686717,0.006921431059362094,0.0063377093707559975,0.16666666666666669,0.16666666666666666,0.020408163265306117,0.07142857142857142,0.0,0.2040816326530612,0.061224489795918366,0.0510204081632653,0.17346938775510207,0.07142857142857142,0.07142857142857142,1,1,0.6289308176100629,2,74.0,185.0,79.0,25.0,1,0,0
599,Daniel Cormier vs Stipe Miocic,2019-08-17,Daniel-Cormier,66.25,1078.0,889.0,42.0,22.0,0.014781492689302575,0.0,1.5496647045247394,0.4589135294971933,1.0238057977293502,0.12269573631604233,0.006481632511903603,0.007872062122542444,0.13015873015873014,0.20108225108225108,0.027838834945547588,0.08806667154842286,0.0,1.2024535786868509,0.21750614429306472,0.12970498154482385,0.6621451880275688,0.4110531077582825,0.4764664087388882,11,1,0.5714285714285714,12,71.0,235.0,72.0,40.0,1,0,0,2,Stipe-Miocic,71.19999999999997,1392.0,1193.0,63.0,12.0,0.07026070661516126,0.0,2.1609324910918213,0.4545522963699323,1.3205699276955545,0.13880389033437895,0.005794596314520257,0.007159016787696823,0.0994268077601411,0.3611111111111112,0.0,0.043910492574564065,0.0,1.7209216933978957,0.1699382762469991,0.2700725214469263,1.3881051680344942,0.20041972355590398,0.5724075995014226,12,3,0.41841004184100417,15,76.0,240.0,80.0,36.0,1,0,0
903,Josh Thomson vs Tony Ferguson,2015-07-15,Josh-Thomson,20.733333333333334,249.0,306.0,17.0,7.0,0.010189755898736469,0.0,0.7787130068729634,0.13939104776302394,0.8670242246620129,0.2081429457889096,0.004857945624167384,0.005857130700685144,0.08021390374331551,0.14285714285714285,0.0,0.021436227224008567,0.0,0.4334150670367327,0.14865182520632905,0.1966461146299016,0.4831022577048572,0.17304254250044748,0.12256820666765865,1,2,0.3508771929824561,3,70.0,155.0,71.0,36.0,1,0,0,2,Tony-Ferguson,43.8,783.0,692.0,9.0,21.0,0.011422664279329831,0.0,1.1398545220691652,0.3973969229540687,0.8140866664073569,0.14757138443531734,0.004202299837017179,0.009223190216203284,0.4629629629629629,0.25476190476190474,0.04606735148261906,0.02444214782705157,0.003261578604044357,0.7700059715676321,0.15088303547084922,0.218965515030684,1.0110869872211383,0.053534491464373835,0.0752330433836531,8,1,0.6535947712418301,9,71.0,155.0,76.0,31.0,1,0,0
1360,Chris Beal vs Neil Seery,2015-01-24,Chris-Beal,9.85,172.0,146.0,4.0,4.0,0.03562205004898032,0.0,1.3294657964708727,0.2492085109393516,1.0933424932890603,0.16730489506337756,0.004381446282426754,0.008428976922127606,0.1875,0.3333333333333333,0.0145032632342277,0.0725163161711385,0.0145032632342277,1.1500833301527933,0.12925715303487145,0.05012531328320802,0.502525348905258,0.4933653931783774,0.3335750543872371,2,0,0.6493506493506493,2,67.0,125.0,69.0,29.0,1,0,0,2,Neil-Seery,14.0,262.0,267.0,3.0,25.0,0.010204081632653059,0.0,1.0918367346938775,0.17565597667638486,0.9081632653061226,0.1220871327254306,0.003120939340304547,0.00500008221739037,0.3333333333333333,0.05529411764705882,0.0,0.010204081632653059,0.0,0.8469387755102041,0.11224489795918367,0.1326530612244898,0.8469387755102041,0.09183673469387754,0.15306122448979592,1,1,0.3597122302158274,2,64.0,125.0,64.0,35.0,1,0,0
556,Stevie Ray vs Paul Felder,2017-07-16,Stevie-Ray,33.083333333333336,555.0,364.0,4.0,23.0,0.012090680100755669,0.0,1.4906081324217344,0.5102856802503465,0.8227234210495767,0.19850868701390467,0.004898482814859121,0.008321745676358553,0.3333333333333333,0.1156832298136646,0.03203751639601155,0.0671394908820764,0.0,1.0923121568445366,0.17492483952222312,0.22337113605497447,0.9264413980429256,0.11878953905442895,0.4453771953243798,5,1,0.6172839506172839,6,70.0,155.0,70.0,27.0,0,1,0,2,Paul-Felder,46.23333333333333,816.0,634.0,8.0,37.0,0.011436076202468354,0.0,1.2758851608430637,0.2080999486331445,1.1160556024791697,0.15473746776435576,0.004100498036791926,0.0066403116684843715,0.1875,0.11936936936936934,0.010936221575950035,0.0067353237642358964,0.0,0.6566947569271991,0.2654200285720452,0.3537703753438192,0.8999624883398439,0.19799783333911605,0.1779248391641034,5,3,0.3846153846153846,8,71.0,155.0,70.0,33.0,1,0,0
230,Derrick Lewis vs Marcin Tybura,2018-02-18,Marcin-Tybura,30.65,578.0,515.0,9.0,22.0,0.017323766764353463,0.0,1.4645706445381284,0.40061594284611707,1.0333265797558184,0.10398016472391584,0.004365519059534032,0.005688029241810976,0.2777777777777778,0.1629279811097993,0.0,0.04959971334005978,0.0,1.0776476226284577,0.21193006255429814,0.1749929593553726,0.928295395776908,0.22939404814221906,0.3068812006190011,3,2,0.5,5,75.0,249.0,78.0,32.0,1,0,0,2,Derrick-Lewis,49.75000000000001,640.0,326.0,15.0,52.0,0.008973438621679826,0.0,1.487068225037038,1.0145066314835571,0.9621928015833636,0.3003295975536513,0.010548236029339086,0.01663336188767801,0.1888888888888889,0.11477720996951768,0.0,0.0836395811933079,0.004674535468037863,1.2733512097928597,0.18179602176380416,0.031920993480374506,0.4406781302569765,0.2682559577373883,0.7781341370426738,9,3,0.4545454545454545,12,75.0,260.0,79.0,33.0,1,0,0
898,Kyoji Horiguchi vs Chico Camus,2015-09-26,Chico-Camus,38.833333333333336,507.0,552.0,9.0,35.0,0.0,0.0,0.9049662783568362,0.19372418012539064,0.7733319116039772,0.13143746412041946,0.005742516836929456,0.006880587401363407,0.2037037037037037,0.07269841269841269,0.007357449417535253,0.022072348252605758,0.017753845333617676,0.7354250526484152,0.09308772958707648,0.07645349612134457,0.6231439767547251,0.0900487830885293,0.191773518513582,3,3,0.2232142857142857,6,66.0,125.0,66.0,30.0,1,0,0,2,Kyoji-Horiguchi,31.63333333333333,439.0,355.0,12.0,26.0,0.011034016118043798,0.0,1.0547647586297029,0.3351113540328733,0.6203475714493761,0.11921330988940355,0.0057202137844491715,0.00796760405812471,0.16944444444444445,0.07167832167832168,0.0,0.027872958770319384,0.0,0.768590087640432,0.2088936289534523,0.0772810420358184,0.5963861987765837,0.15779902284399652,0.3005795370091225,4,1,0.7874015748031495,5,65.0,125.0,66.0,24.0,1,0,0
