,fight,date,fighter_1,cumultime_1,cumulStr_Att_fighter_1,cumulStr_Att_oponent_1,cumulTD_Att_fighter_1,cumulTD_Att_oponent_1,KDPM_1,KDPM_ratio_1,SLPM_1,SLPM_ratio_1,SAPM_1,SAPM_ratio_1,Str_Acc_1,Str_Def_1,TD_Acc_1,TD_Def_1,SubPM_1,PassPM_1,RevPM_1,Head_SLPM_1,Body_SLPM_1,Leg_SLPM_1,Dist_SLPM_1,Clinch_SLPM_1,Ground_SLPM_1,wins_1,losses_1,implied_prob_1,prev_1,height_1,weight_1,reach_1,age_1,stance_Orthodox_1,stance_Southpaw_1,stance_Switch_1,winner
444,Deiveson Figueiredo vs Tim Elliott,2019-10-12,Deiveson-Figueiredo,36.7,338.0,352.0,18.0,29.0,0.026513228769172188,0.0,0.809374357677242,0.2411043199838036,0.6644363929757983,0.16514429587686624,0.009367424806957195,0.0093454203213437,0.17129629629629628,0.12288401253918495,0.04911522025575539,0.05381945710658066,0.0,0.5643237063336127,0.2288316296750163,0.016219021668612946,0.3905292292146956,0.092877442793941,0.3259676856686056,5,1,0.6289308176100629,6,65.0,125.0,68.0,31.0,1,0,0,1
383,Daniel Cormier vs Volkan Oezdemir,2018-01-20,Daniel-Cormier,55.46666666666667,955.0,743.0,35.0,21.0,0.013692794547224928,0.0,1.4536266680372236,0.42853214061354256,0.8770786434395851,0.10403665051349152,0.005263805244211501,0.007052433922036337,0.10857142857142857,0.2106575963718821,0.02166546510745908,0.06485523295711224,0.0,1.0874728050027411,0.2386678811046465,0.12748598192983598,0.5490537463150312,0.4594368317111235,0.4451360900110691,8,1,0.7518796992481203,9,71.0,235.0,72.0,38.0,1,0,0,1
1335,Tim Means vs John Howard,2015-12-10,Tim-Means,55.8,994.0,858.0,15.0,54.0,0.05143453953619763,0.0,1.6404191008570057,0.3462928146377273,0.9403099268677206,0.13532640462934253,0.004675757999711508,0.0068921559433116715,0.16666666666666666,0.12602880658436216,0.00571344483935535,0.01398705352919713,0.0051203277009728605,1.1491401935820729,0.34026825879738176,0.1510106484775511,0.9719655068858992,0.3548612792698496,0.3135923147012569,6,4,0.7874015748031495,10,74.0,170.0,75.0,31.0,1,0,0,1
1252,Patrick Cote vs Joe Riggs,2015-04-25,Patrick-Cote,66.28333333333333,806.0,901.0,35.0,32.0,0.01188005118500202,0.0,1.1218426974617086,0.1684514060472647,1.3957342539057087,0.3139461128731705,0.0068981815653165355,0.00619822812689866,0.047619047619047616,0.11515151515151514,0.006592025297396475,0.01725484024273064,0.002155249829376055,0.6478605281347269,0.1690714337604297,0.304910735566552,0.6962118498434532,0.254699664583964,0.17093118303429128,7,6,0.6711409395973155,13,71.0,170.0,71.0,35.0,1,0,0,1
303,Sara McMann vs Alexis Davis,2016-12-03,Sara-McMann,29.08333333333333,281.0,241.0,20.0,0.0,0.004911993450675399,0.0,0.959023990055432,0.22746464808256264,1.21616665518337,0.6136193815853526,0.010299184917145982,0.011358299042211677,0.12277777777777775,,0.004911993450675399,0.05259427133771952,0.0,0.5957661371397097,0.2923888607025094,0.0708689922132127,0.4310010311148688,0.3268708368994902,0.20115212204107305,3,3,0.6451612903225806,6,66.0,135.0,66.0,36.0,1,0,0,1
435,Ryan Spann vs Devin Clark,2019-10-12,Ryan-Spann,9.116666666666667,129.0,83.0,2.0,11.0,0.05182167585541752,0.0,1.394496620280783,0.4058500914076782,0.7810266861066497,0.1221622348718764,0.0068254015823543505,0.014958137635286913,0.25,0.05785123966942149,0.06749156355455567,0.13017111435110829,0.015669887699138154,1.1654941669768426,0.17718077744852276,0.05182167585541752,0.8786241756343527,0.07834943849569077,0.43752300615073936,2,0,0.6172839506172839,2,77.0,205.0,79.0,28.0,1,0,0,1
348,Stevie Ray vs Mickael Lebout,2015-10-24,Stevie-Ray,5.083333333333334,83.0,45.0,0.0,5.0,0.07868852459016393,0.0,3.8557377049180337,2.195295794725588,2.038286620835536,0.2571738706894152,0.014476022557127466,0.01833333333333333,,0.2,0.1523003701745108,0.38075092543627703,0.0,3.3150713907985185,0.15483870967741933,0.3858276044420941,1.561078794288736,0.15483870967741933,2.1398202009518767,2,0,0.8264462809917356,2,70.0,155.0,70.0,25.0,0,1,0,1
148,Renan Barao vs Jeremy Stephens,2016-05-29,Jeremy-Stephens,123.88333333333334,1703.0,1779.0,72.0,71.0,0.03178699009698647,0.008072110856989102,1.087362295010005,0.3171301910492532,0.9386328272599516,0.16300364989520336,0.006112304444984056,0.007649500209393352,0.09826388888888887,0.1450188309343239,0.011620291453467829,0.009738909529099777,0.01338060644200692,0.6668275492193882,0.1936613135979537,0.2268734321926629,0.6858339485562011,0.14079493553061942,0.26073341092318464,11,11,0.4,22,69.0,145.0,71.0,30.0,1,0,0,1
439,Max Griffin vs Alex Morono,2019-10-12,Alex-Morono,40.766666666666666,787.0,549.0,5.0,10.0,0.011149929383780573,0.0,1.3363093604724037,0.29029582789724256,0.8387575316606884,0.1175203100036004,0.0036003245283180154,0.007944494868653134,0.0,0.09166666666666666,0.025035982960803952,0.02777210715404677,0.006877526535789885,1.0146286875029586,0.13977753930833914,0.18190313366110586,1.0929759216108856,0.112136432659736,0.1311970062017823,5,2,0.4545454545454545,7,71.0,170.0,72.0,29.0,1,0,0,1
352,Olivier Aubin-Mercier vs Drew Dober,2016-12-10,Olivier-Aubin-Mercier,33.41666666666667,412.0,528.0,52.0,6.0,0.008351214985791335,0.0,1.3311185348131302,0.21574098974093986,1.1804646068928788,0.36961191889309386,0.00783185680950607,0.0059895219739228645,0.03840811965811965,0.16666666666666666,0.021903979991358763,0.0947132656081216,0.0,0.8840591032327854,0.2824348539460406,0.1646245776343043,0.8912754415801948,0.2409108742593281,0.19893221897360724,4,2,0.6172839506172839,6,69.0,155.0,70.0,27.0,0,1,0,1
1338,Tae Hyun Bang vs Jon Tuck,2015-05-16,Jon-Tuck,25.78333333333333,423.0,571.0,6.0,14.0,0.0,0.0,1.1098923621981631,0.11912119235048407,1.477739313361367,0.2269664017955807,0.00412445804277968,0.003705697491215736,0.1,0.11111111111111112,0.02216271123834149,0.10067816995466106,0.005540677809585373,0.6259614539999866,0.3044670025608743,0.17946390563730186,0.8133985301437648,0.15013885479144756,0.1463549772629502,2,2,0.5813953488372093,4,71.0,155.0,73.0,30.0,1,0,0,1
1309,Alessio Di Chirico vs Oluwale Bamgbose,2017-12-16,Alessio-Di-Chirico,16.233333333333334,286.0,277.0,9.0,16.0,0.008800234672924609,0.0,1.1364123938827424,0.2165063582982096,0.9252067617325516,0.16181112454718002,0.004852162940398234,0.006943181916560614,0.1111111111111111,0.13854166666666667,0.0,0.04400117336462305,0.0,0.828404180330381,0.20240539747726605,0.10560281607509532,0.8812055883679286,0.15840422411264302,0.09680258140217073,1,2,0.53475935828877,3,72.0,185.0,74.0,28.0,1,0,0,1
1037,Dominic Waters vs Leon Edwards,2016-05-08,Leon-Edwards,21.133333333333333,192.0,243.0,4.0,26.0,0.3616493916178459,0.0,1.7068499324019832,0.1425357209129709,0.7165389815232086,0.16765568816042006,0.013042532348727586,0.010998167102419505,0.0,0.08481262327416172,0.0,0.020279405137449302,0.0135196034249662,1.5378548895899051,0.135196034249662,0.0337990085624155,0.7739972960793149,0.1081568273997296,0.8246958089229383,2,2,0.7142857142857143,4,74.0,170.0,74.0,24.0,0,1,0,1
801,Alexander Gustafsson vs Anthony Smith,2019-06-01,Anthony-Smith,50.58333333333333,733.0,908.0,14.0,32.0,0.04786530427862788,0.0,1.647492795942435,0.3721377069123761,2.0987792449974947,0.35217026472648344,0.0076754006856881215,0.006050895624277374,0.07619047619047617,0.13723958333333333,0.0134126604216728,0.021734710847948282,0.013960504075825329,1.2317198986805311,0.2280548241147061,0.1877180731471976,1.2840530578717442,0.24719359635579724,0.1162461417148937,7,4,0.2597402597402597,11,76.0,205.0,76.0,30.0,1,0,0,1
178,Donald Cerrone vs Jorge Masvidal,2017-01-28,Jorge-Masvidal,79.43333333333331,1396.0,1222.0,27.0,67.0,0.006479923449039934,0.0,1.265449486183929,0.2613904893534529,0.8273701820408896,0.10535517607170658,0.004426361296235928,0.006158128254865727,0.18333333333333326,0.1269722814498934,0.012800690570454815,0.022498200294265042,0.0017984533301360832,0.8155988695989558,0.30032228619447404,0.14952833039049887,0.8671097808300241,0.2266901064866113,0.17164959886729322,8,4,0.4854368932038835,12,71.0,170.0,74.0,32.0,1,0,0,1
1089,Francis Ngannou vs Curtis Blaydes,2018-11-24,Francis-Ngannou,32.63333333333333,336.0,239.0,1.0,32.0,0.04590153023824901,0.0,0.9410174679990668,0.5725229826353422,0.6245799264532788,0.21250812517411088,0.011467423127470948,0.020483937604957585,0.0,0.17410714285714285,0.01911945732170452,0.0,0.0,0.73166745436375,0.11931894828023548,0.09003106535508126,0.5790565099355302,0.1267421442924735,0.23521881377106305,6,2,0.33003300330033003,8,76.0,250.0,83.0,32.0,1,0,0,1
510,Lando Vannata vs Drakkar Klose,2018-07-07,Drakkar-Klose,21.0,289.0,294.0,16.0,9.0,0.0,0.0,0.9931972789115644,0.2375222816399287,0.7346938775510204,0.120412267471091,0.00519672216006148,0.006475780662061013,0.10714285714285716,0.14814814814814814,0.0,0.013605442176870748,0.0,0.4149659863945579,0.3877551020408163,0.19047619047619047,0.6326530612244898,0.2993197278911565,0.061224489795918366,2,1,0.36496350364963503,3,69.0,155.0,70.0,30.0,1,0,0,1
938,Dan Henderson vs Mauricio Rua,2014-03-23,Dan-Henderson,57.48333333333333,701.0,787.0,24.0,39.0,0.00843266137554337,0.0,0.7970506346847315,0.13369014999536952,1.0469985701936992,0.3764551651945301,0.0059157533182568785,0.005505139489875039,0.08159722222222222,0.09508547008547008,0.00773170967430173,0.020565594645037964,0.005798782255726297,0.4844384860331512,0.14897564984546718,0.16363649880611314,0.3924648850714377,0.25472618615558595,0.14985956345770782,4,5,0.3921568627450981,9,71.0,185.0,74.0,43.0,1,0,0,1
308,Alan Jouban vs Ben Saunders,2018-02-24,Alan-Jouban,43.36666666666667,746.0,692.0,6.0,16.0,0.031980024001370545,0.023059185242121444,1.9405599022475457,0.3721973077018803,1.3265995361539622,0.19062367813741904,0.007314437028773894,0.008267798053858006,0.2333333333333333,0.234375,0.0,0.006588338640606125,0.0,1.0977452478063716,0.4303308827828863,0.41248377165828776,1.4649272981214685,0.3282202666756585,0.1474123374504187,6,4,0.6993006993006994,10,72.0,170.0,73.0,36.0,0,1,0,1
734,Chad Mendes vs Ricardo Lamas,2015-04-04,Chad-Mendes,41.05,583.0,739.0,45.0,13.0,0.09109807411885493,0.0,1.6770276265055917,0.6489285634159174,0.86511402279237,0.12681243847504506,0.008846654418241999,0.009333794133348308,0.06277777777777778,0.3076923076923077,0.01322429093440056,0.013920306246737428,0.0,1.0569916660530982,0.21578494621152894,0.4042510142409643,1.1180399040688425,0.0778642236037777,0.4811234988329714,7,2,0.8,9,66.0,145.0,66.0,29.0,1,0,0,1
314,Carlos Condit vs Demian Maia,2016-08-27,Demian-Maia,126.7,1135.0,1212.0,176.0,32.0,0.0011275228323373546,0.0,0.6451896399374671,0.3925123785645674,0.6192133611037104,0.2231276099884211,0.010829676649534804,0.010002932067838272,0.0502690574799532,0.13504464285714285,0.03979689727320959,0.13213881500562824,0.00737044114773861,0.5058092164353325,0.09713643649117938,0.04224398701095538,0.2262492991786345,0.06701614580934702,0.3519241949494857,17,6,0.4761904761904762,23,73.0,170.0,72.0,38.0,0,1,0,1
945,Hector Lombard vs Neil Magny,2016-03-19,Neil-Magny,72.05,1256.0,721.0,67.0,61.0,0.003928089769944876,0.0,1.5873968306389954,0.5391237106781445,0.688554332872637,0.0986294577682005,0.0044506480409306146,0.010565913901314108,0.0921937929400616,0.10199636429144623,0.0041225496595461075,0.09427442198963626,0.007765771124549752,1.1652308762646493,0.2514817437176733,0.1706842106566729,0.8212749621817025,0.3637239405510889,0.4023979279062039,10,3,0.5,13,75.0,170.0,80.0,28.0,1,0,0,1
1377,Tatsuya Kawajiri vs Dennis Siver,2015-06-20,Tatsuya-Kawajiri,8.833333333333334,87.0,94.0,17.0,10.0,0.0,0.0,2.283263905905415,0.2364300957129878,1.9333496691987253,0.3472567030784509,0.014499286304560138,0.0061495138153461045,0.026470588235294117,0.06999999999999999,0.0779220779220779,0.18524871355060032,0.0,2.143592256799804,0.0,0.13967164910561133,0.5645675079637343,0.11320754716981132,1.6054888507718692,1,1,0.390625,2,67.0,145.0,69.0,37.0,1,0,0,1
449,Alexandre Pantoja vs Deiveson Figueiredo,2019-07-27,Deiveson-Figueiredo,29.7,225.0,201.0,15.0,19.0,0.02795213309668271,0.0,0.6778656685295021,0.2609484137261915,0.5276272696271409,0.17341238712077311,0.01143675213675214,0.013400803298740086,0.1611111111111111,0.14545454545454545,0.060691198093812224,0.05688416801674157,0.0,0.44239903875471454,0.22504495268644392,0.010421677088343757,0.261312934032012,0.06185769626629841,0.3546950382311918,4,1,0.4608294930875576,5,65.0,125.0,68.0,31.0,1,0,0,1
347,Joe Lauzon vs Evan Dunham,2015-12-11,Evan-Dunham,86.08333333333331,2338.0,1606.0,63.0,66.0,0.00690011572978914,0.0,1.611769921388753,0.26780534469969497,1.136456297979069,0.2194263952221253,0.0025099229900445784,0.005430159858965416,0.0810294203151346,0.12954545454545455,0.026688231634752025,0.02687753622391736,0.0024117613562138034,1.3662760521852004,0.17294004840412086,0.0725538207994319,1.3363486269555898,0.1541909856591119,0.12123030877405168,9,6,0.6666666666666666,15,70.0,155.0,70.0,33.0,0,1,0,1
827,Jan Blachowicz vs Igor Pokrajac,2016-04-10,Jan-Blachowicz,15.966666666666667,169.0,242.0,4.0,6.0,0.0,0.0,0.9866196221951504,0.4860971431345758,1.1999878681878609,0.3338905353519132,0.009054500702321949,0.006639118457300274,0.25,0.16666666666666666,0.008947211452430659,0.008947211452430659,0.0,0.6266080969736184,0.2286846588180582,0.1313268664034737,0.6294894023566044,0.12526096033402925,0.23186925950451656,1,2,0.7633587786259541,3,74.0,205.0,78.0,33.0,1,0,0,1
1289,Alan Jouban vs Richard Walsh,2015-02-28,Alan-Jouban,11.383333333333333,199.0,171.0,0.0,3.0,0.020041307361283532,0.0,1.4924570722353931,0.2355066820348276,1.0908674466340544,0.14011157032451768,0.00546635982536415,0.006853733268827609,,0.16666666666666666,0.0,0.0,0.0,0.978302103621512,0.2759019980070033,0.23825297060687786,1.1716052848609395,0.28076917265188645,0.040082614722567064,1,1,0.7518796992481203,2,72.0,170.0,73.0,33.0,0,1,0,1
315,Carlos Condit vs Michael Chiesa,2018-12-29,Michael-Chiesa,44.93333333333334,509.0,442.0,43.0,19.0,0.0037195308431763135,0.0,1.0462256835448638,0.2610596829810479,1.2042639927706718,0.3959027424679779,0.00850842397459289,0.013041145932097771,0.10171650055370984,0.14724310776942354,0.062071805910162474,0.10676779528678416,0.008293860700001841,0.6519411346375189,0.2612768182373407,0.13300773067000424,0.7354239726219634,0.17248883482475189,0.1383128760981486,7,4,0.53475935828877,11,73.0,170.0,75.0,31.0,0,1,0,1
926,Aljamain Sterling vs Brett Johns,2018-04-21,Aljamain-Sterling,51.43333333333333,830.0,487.0,39.0,19.0,0.0,0.0,1.2807957005079742,0.5195346034961275,0.5663825680881178,0.10123857988549573,0.005209372479444893,0.01258406363416174,0.11452991452991455,0.16666666666666666,0.0222036704653907,0.040738917496892506,0.0,0.5664633189633017,0.4290515682618418,0.2852808132828304,0.6659564078331836,0.2680684660741786,0.34677082660061176,6,3,0.5181347150259068,9,67.0,135.0,71.0,28.0,1,0,0,1
621,Gabriel Benitez vs Enrique Barzola,2017-05-13,Enrique-Barzola,21.0,363.0,284.0,30.0,3.0,0.0,0.0,1.1224489795918366,0.3630581921582763,0.54421768707483,0.06720905799853168,0.003954473098614971,0.007640392560664472,0.041666666666666664,0.2222222222222222,0.0,0.013605442176870748,0.0,0.6190476190476191,0.2380952380952381,0.26530612244897955,0.7619047619047619,0.1020408163265306,0.2585034013605442,2,1,0.4347826086956522,3,67.0,145.0,70.0,28.0,0,0,0,1
1011,Elizeu Zaleski dos Santos vs Curtis Millender,2019-03-09,Elizeu-Zaleski-dos-Santos,39.05,882.0,653.0,19.0,30.0,0.01795899363120874,0.0,1.5783367252035247,0.3170823208893813,1.0229678537636095,0.11871800034646335,0.003169203370520961,0.006870135707840213,0.06015037593984963,0.1046031746031746,0.01238755666311098,0.02111679980875351,0.00872924314564253,1.0370907220592191,0.3137687099604418,0.22747729318386384,0.9902932857763552,0.4532686669069322,0.1347747725202372,6,1,0.4761904761904762,7,71.0,170.0,73.0,32.0,1,0,0,1
587,Tim Boetsch vs Omari Akhmedov,2019-03-09,Omari-Akhmedov,43.46666666666667,709.0,518.0,35.0,14.0,0.011892292847584588,0.04601226993865031,0.9987142889325072,0.3544242494498415,0.9497104623669812,0.20070355528873635,0.004358968435564917,0.008685393080240954,0.10287981859410428,0.22619047619047625,0.011097699192185378,0.02753065274170334,0.0,0.67287097788996,0.1814869271434318,0.1443563838991153,0.6749931460623112,0.1375322085935,0.18618893427669586,5,3,0.5847953216374269,8,72.0,185.0,73.0,31.0,1,0,0,1
964,Trevor Smith vs Zak Cummings,2018-12-15,Zak-Cummings,48.21666666666667,753.0,507.0,15.0,23.0,0.03190195603317895,0.0,1.147154611387588,0.3188703966868017,0.8147712472235309,0.17220054976708968,0.004030312224107879,0.007793588178203563,0.14666666666666664,0.1328502415458937,0.024386176197838668,0.03150650847878456,0.0029628166510295784,0.8678633056539726,0.1434745711135706,0.13581673462004493,0.6216653873378362,0.4607812715746564,0.0647079524750955,6,3,0.7518796992481203,9,72.0,185.0,75.0,34.0,0,1,0,1
698,Tony Ferguson vs Danny Castillo,2014-08-30,Tony-Ferguson,28.86666666666667,610.0,491.0,7.0,7.0,0.01733184857163903,0.0,1.3397576202876715,0.3316161163529403,0.9971928595259862,0.15699105507328126,0.0038521159418648545,0.00794065920511797,0.3095238095238095,0.42857142857142855,0.03195636954719926,0.01733184857163903,0.0,0.9744737462728787,0.1417957218807779,0.2234881521340148,1.2020732604859232,0.07471326623019295,0.06297109357155548,5,1,0.7042253521126761,6,71.0,155.0,76.0,30.0,1,0,0,1
557,Leonardo Santos vs Stevie Ray,2019-06-01,Leonardo-Santos,26.63333333333333,301.0,323.0,15.0,7.0,0.01093600009720889,0.0,0.9402627918435073,0.2327682419127095,0.9031617932964706,0.21562381995940247,0.007138000701897444,0.009115490992475831,0.14285714285714285,0.21428571428571427,0.017347000754025378,0.07781308760561723,0.0,0.5819968993456569,0.16698177485648846,0.19128411764136186,0.6631334964744019,0.02386364880298624,0.253265646566119,5,0,0.5988023952095809,5,72.0,155.0,75.0,39.0,1,0,0,1
624,Elias Theodorou vs Derek Brunson,2019-05-04,Derek-Brunson,50.98333333333333,609.0,454.0,54.0,6.0,0.09219090729292816,0.0,1.6148345778014384,0.5353297740876901,0.8476178058606174,0.25568833620581005,0.010142905026028149,0.0199893482982314,0.026685660018993352,0.5,0.03012188857236258,0.06262724287595323,0.0,1.3313103762748868,0.06958264683397021,0.21394155469258105,0.7466239771933855,0.31560167174181064,0.5526089288662421,9,5,0.4926108374384237,14,73.0,185.0,77.0,35.0,0,1,0,1
69,Warlley Alves vs Randy Brown,2019-11-16,Randy-Brown,36.28333333333333,643.0,503.0,12.0,35.0,0.01702916130734048,0.0,1.923553632203856,0.4384566046170189,1.3697098430040768,0.19451137975169014,0.00585407153713784,0.008989360346194209,0.2569444444444444,0.15540816326530615,0.02375746277793996,0.02463080498781432,0.0039372662248179004,1.2573167355025874,0.41945455182620256,0.246782344875066,1.0299640517525062,0.5506641195964715,0.3429254608548785,5,3,0.4545454545454545,8,75.0,170.0,78.0,29.0,1,0,0,1
810,Amanda Nunes vs Valentina Shevchenko,2017-09-09,Amanda-Nunes,25.3,357.0,194.0,14.0,13.0,0.034152655674264815,0.0,3.300517600117833,2.567852437417655,1.1256931280768578,0.13369798844107145,0.013251371049509736,0.0279575062830179,0.13095238095238096,0.2307692307692308,0.03710108869337677,0.10729709804264342,0.0,2.7025940709753704,0.29658698278955153,0.3013365463529113,2.2568079297227577,0.06180615094363232,0.9819035194514434,7,1,0.4651162790697674,8,68.0,135.0,69.0,29.0,1,0,0,1
304,Chance Rencountre vs Lyman Good,2019-11-02,Lyman-Good,15.783333333333333,295.0,340.0,1.0,11.0,0.05504416544277238,0.0,2.0121274275152965,0.3054032391445401,1.5215645054422504,0.14746225263648707,0.005456871238770825,0.00850905843754398,1.0,0.12337662337662338,0.0,0.013723748565677664,0.0,1.4917927792577428,0.3144741577386729,0.20586049051888106,1.1477997760017151,0.6078015248562162,0.2565261266573658,2,2,0.5154639175257733,4,72.0,170.0,74.0,34.0,1,0,0,1
172,Jessica-Rose Clark vs Pannie Kianzad,2019-11-09,Pannie-Kianzad,10.183333333333334,122.0,172.0,4.0,7.0,0.0,0.0,1.049054543540452,0.14387588095794782,1.4277512617715358,0.26985332696418923,0.007252211873977625,0.006502096835684331,0.125,0.2857142857142857,0.03084806471238464,0.0,0.0,0.6732222884612324,0.31971815641192936,0.05611409866729016,0.5974976343696407,0.4375283845039888,0.01402852466682254,0,2,0.5128205128205129,2,67.0,135.0,66.0,27.0,0,0,0,1
1401,Richie Vaculik vs Danny Martinez,2015-11-14,Danny-Martinez,21.0,437.0,446.0,16.0,25.0,0.006802721088435374,0.0,0.9455782312925172,0.13150810376837774,1.1224489795918366,0.18783528448151604,0.0021723649944722467,0.004196992311855803,0.02232142857142857,0.03333333333333333,0.0,0.0,0.0,0.6054421768707483,0.30612244897959184,0.03401360544217687,0.6938775510204082,0.2380952380952381,0.013605442176870748,0,3,0.5235602094240838,3,66.0,125.0,67.0,30.0,1,0,0,1
601,Stipe Miocic vs Andrei Arlovski,2016-01-02,Stipe-Miocic,47.14999999999999,1084.0,963.0,47.0,10.0,0.06595195231166526,0.0,2.179674961131228,0.4076687978578896,1.398448488740128,0.13634278568157104,0.0041044287127736424,0.005852731703648935,0.08160249915569064,0.2333333333333333,0.0,0.05688192209680841,0.0,1.7334736518719145,0.1855246067785468,0.2606767024807669,1.4699588619419206,0.1808932104759801,0.5288228887133274,7,2,0.6711409395973155,9,76.0,240.0,80.0,33.0,1,0,0,1
3,Charles Oliveira vs Jared Gordon,2019-11-16,Charles-Oliveira,77.93333333333331,953.0,1027.0,67.0,32.0,0.00808287766473902,0.0,1.7598671499028609,0.3871880841058412,1.6036312776854225,0.3383890364518083,0.011882488990740934,0.012622165713774443,0.15691402295879905,0.1609375,0.1362638526591022,0.1071067866507006,0.0065468078318263396,0.9559285548741999,0.478179808964169,0.325758786064492,1.0530049278765037,0.3628543337106877,0.3440078883156696,15,8,0.7936507936507936,23,70.0,155.0,74.0,30.0,1,0,0,1
467,Ian McCall vs Brad Pickett,2014-07-19,Ian-McCall,21.0,471.0,509.0,20.0,16.0,0.0,0.0,1.2857142857142858,0.1654582191913893,1.292517006802721,0.16530184156042282,0.00253265420110581,0.0036384717037066814,0.02704545454545455,0.16294642857142858,0.0,0.020408163265306117,0.0,0.4625850340136055,0.3673469387755102,0.4557823129251701,0.9659863945578232,0.2789115646258503,0.040816326530612235,1,2,0.5988023952095809,3,65.0,125.0,64.0,30.0,1,0,0,1
175,Conor McGregor vs Nate Diaz,2016-08-20,Conor-McGregor,28.23333333333333,623.0,482.0,7.0,13.0,0.24208043134266946,0.0,3.5591848360285163,0.5748675296116891,2.038869621566189,0.1860464016104877,0.006309726709820107,0.009815685943821066,0.2571428571428572,0.1868131868131868,0.0,0.05124681472963733,0.006811370447734085,2.8539314398100064,0.3815623089806247,0.32369108723788537,2.585044728307633,0.15268878009585582,0.821451327625027,7,1,0.5464480874316939,8,69.0,155.0,74.0,28.0,0,1,0,1
649,Angela Hill vs Jodie Esquibel,2019-04-27,Angela-Hill,56.18333333333333,1226.0,1623.0,5.0,44.0,0.0050853922108742644,0.0,1.6409580681452245,0.1817798070122484,1.5799714259276891,0.2521645286080342,0.003550357203849193,0.003419679216752154,0.5,0.1212121212121212,0.0,0.0025426961054371322,0.0025426961054371322,0.9731169290247514,0.3880684388964773,0.2797727002239958,1.1895153164912668,0.40567422175608936,0.04576852989786837,3,6,0.819672131147541,9,63.0,115.0,64.0,34.0,1,0,0,1
337,Josh Emmett vs Michael Johnson,2019-03-30,Josh-Emmett,35.13333333333333,743.0,711.0,17.0,8.0,0.03353810907217285,0.028462998102466795,1.2733483692044014,0.1700095598938874,1.2571947853823349,0.1933769316549782,0.00298578599195353,0.005177696246348999,0.06862745098039215,0.34375,0.004066142586066685,0.012198427758200054,0.0,0.6978227134926651,0.30937997547534185,0.2661456802363946,0.9661578551215572,0.14231499051233396,0.1648755235705104,4,2,0.4444444444444444,6,66.0,145.0,70.0,34.0,1,0,0,1
26,Charles Oliveira vs Christos Giagos,2018-09-22,Charles-Oliveira,67.21666666666665,775.0,843.0,61.0,28.0,0.0046980829211635605,0.0,1.5501249350100954,0.3783476560038504,1.5001417185710786,0.3619142989167772,0.012555508289302734,0.012509937324504995,0.13136458259409076,0.1660714285714286,0.13024468178857945,0.08027798410339364,0.002917110310526393,0.7935523953985417,0.4387656859148933,0.3178068536966606,0.8792424838174274,0.3162296792067021,0.35465277198596595,11,8,0.8,19,70.0,155.0,74.0,28.0,1,0,0,1
390,Michael Johnson vs Andre Fili,2018-08-25,Michael-Johnson,94.14999999999998,2229.0,1862.0,16.0,68.0,0.02727977626537028,0.01062134891131174,1.6182465164143705,0.302044408403351,1.5431372234232341,0.2852730434739037,0.002886848796000833,0.0056800198997054244,0.3489583333333333,0.17552790346907995,0.002351590164866068,0.0,0.00303467111751764,0.9073022480688409,0.4248416195149871,0.2861026488305424,1.3677440224422548,0.14524678290519902,0.1052557110669166,9,9,0.4651162790697674,18,70.0,155.0,73.0,32.0,0,1,0,1
889,Luis Pena vs Matt Wiman,2019-06-22,Luis-Pena,17.53333333333333,220.0,194.0,13.0,13.0,0.016141760528014925,0.0,0.7402150184989701,0.17813208933763622,0.8055507158742686,0.21366373335707112,0.00492136380243797,0.0067640320733104225,0.1111111111111111,0.10256410256410256,0.016141760528014925,0.032437252108677615,0.04058499789900895,0.5772601026923432,0.14665942422596415,0.016295491580662683,0.5854078484826747,0.1140684410646388,0.04073872895165672,2,1,0.78125,3,75.0,155.0,75.0,25.0,0,1,0,1
914,John Lineker vs John Dodson,2016-10-01,John-Lineker,52.61666666666667,1442.0,996.0,8.0,37.0,0.07261741148060746,0.0,2.446256389198116,0.3773219459572144,1.544955584391012,0.1545320713745719,0.003244870118800513,0.006448567302676611,0.25,0.18603603603603602,0.0224840490519933,0.010860219919453368,0.002715054979863342,1.4877219890282345,0.7996381871574414,0.15889621301244042,1.7094749113198493,0.2886624526942999,0.4481190251839663,9,2,0.4761904761904762,11,63.0,135.0,67.0,26.0,1,0,0,1
338,Michael Johnson vs Darren Elkins,2018-01-14,Darren-Elkins,94.96666666666668,1690.0,1055.0,101.0,28.0,0.005377343834215106,0.0,1.0016011354821728,0.3672485961105477,0.8331222511594512,0.15283159867579182,0.003379551469568902,0.009334273877971828,0.05925378252110925,0.11071428571428572,0.03056202339677485,0.05415433986862557,0.001980566243889128,0.7260797100709201,0.2262069992278669,0.04931442618338592,0.4419611113578013,0.2335114982645428,0.326128525859829,13,4,0.3636363636363637,17,70.0,145.0,71.0,33.0,1,0,0,1
