,fight,date,fighter_1,cumultime_1,cumulStr_Att_fighter_1,cumulStr_Att_oponent_1,cumulTD_Att_fighter_1,cumulTD_Att_oponent_1,KDPM_1,KDPM_ratio_1,SLPM_1,SLPM_ratio_1,SAPM_1,SAPM_ratio_1,Str_Acc_1,Str_Def_1,TD_Acc_1,TD_Def_1,SubPM_1,PassPM_1,RevPM_1,Head_SLPM_1,Body_SLPM_1,Leg_SLPM_1,Dist_SLPM_1,Clinch_SLPM_1,Ground_SLPM_1,wins_1,losses_1,implied_prob_1,prev_1,height_1,weight_1,reach_1,age_1,stance_Orthodox_1,stance_Southpaw_1,stance_Switch_1,winner,fighter_2,cumultime_2,cumulStr_Att_fighter_2,cumulStr_Att_oponent_2,cumulTD_Att_fighter_2,cumulTD_Att_oponent_2,KDPM_2,KDPM_ratio_2,SLPM_2,SLPM_ratio_2,SAPM_2,SAPM_ratio_2,Str_Acc_2,Str_Def_2,TD_Acc_2,TD_Def_2,SubPM_2,PassPM_2,RevPM_2,Head_SLPM_2,Body_SLPM_2,Leg_SLPM_2,Dist_SLPM_2,Clinch_SLPM_2,Ground_SLPM_2,wins_2,losses_2,implied_prob_2,prev_2,height_2,weight_2,reach_2,age_2,stance_Orthodox_2,stance_Southpaw_2,stance_Switch_2
1087,Rafael Natal vs Tim Boetsch,2016-11-12,Rafael-Natal,90.36666666666667,1240.0,1167.0,83.0,39.0,0.007018189312381453,0.005533013648100332,1.0093607172432115,0.3014604232187703,0.8196193405114579,0.15086136337340622,0.005258982794722128,0.00707060026965496,0.04358275593215352,0.2053613053613053,0.015240000324920053,0.05662432612393401,0.003467115695075857,0.5818296433280442,0.15267685927796604,0.27485421463720144,0.6718650692186239,0.08123114505932234,0.2562645029652653,9,5,0.6060606060606061,14,72.0,185.0,76.0,33.0,1,0,0,2,Tim-Boetsch,88.45,1025.0,1213.0,26.0,80.0,0.041646841224773336,0.0,1.4712028169460711,0.2824316581941645,1.4414586056854315,0.3347105808457483,0.008874646980914598,0.00786049392485502,0.1294871794871795,0.11510416666666667,0.012577297977151241,0.01883409837538297,0.00161511749979811,1.069478167320955,0.2433248901474927,0.15839975947762294,0.7272259759031467,0.3134487343102835,0.4305281067326408,10,9,0.4201680672268908,19,72.0,185.0,74.0,35.0,1,0,0
1275,Thiago Alves vs Jim Miller,2016-11-12,Thiago-Alves,93.56666666666668,1812.0,1712.0,28.0,87.0,0.035827400770438354,0.0,1.6513856413657495,0.5462928118467063,1.2804432728014543,0.7073227914614669,0.004565574455021728,0.0065241732603238045,0.12244897959183673,0.1035129621336518,0.017171061073641827,0.036044286222459705,0.004777391609849634,1.0011025261371211,0.2094333551919658,0.4408497600366629,1.1649636445313591,0.2326850693016876,0.2537369275327027,12,6,0.5988023952095809,18,69.0,170.0,70.0,33.0,1,0,0,2,Jim-Miller,118.85,1796.0,1427.0,74.0,47.0,0.009997481418427413,0.0,1.1140063287375452,0.4150055977592245,0.7487604759049017,0.18703603001923816,0.0048679956719318756,0.010410730985635646,0.16406048906048906,0.22293144208037824,0.053358513169245184,0.08774867307982932,0.0024039906244365645,0.7315298749973974,0.1928109494389713,0.18966550430117668,0.6467633799865757,0.17427269633808962,0.29297025241288005,16,7,0.4166666666666667,23,68.0,155.0,71.0,33.0,0,1,0
945,Thales Leites vs Krzysztof Jotko,2016-11-19,Thales-Leites,87.71666666666668,1049.0,1226.0,93.0,16.0,0.018457696588040497,0.011400342010260307,0.8779233232245723,0.3933558774474444,1.0795501945812722,0.32434765280154554,0.0060580889487399725,0.007237184884898492,0.04881573026734317,0.11941964285714285,0.0395232060975193,0.0962147660057812,0.0,0.6419706973596534,0.06421286481226299,0.1717397610526559,0.5503308977927869,0.10638027673907878,0.2212121486927067,11,5,0.6060606060606061,16,73.0,185.0,78.0,35.0,1,0,0,2,Krzysztof-Jotko,34.96666666666667,278.0,456.0,35.0,18.0,0.0,0.0,0.5139018166431937,0.1038874326877459,0.9656672572179206,0.3581043995724644,0.008970088184014452,0.007025546486242078,0.0023809523809523807,0.13796296296296295,0.008171047255889963,0.030681258219887663,0.004779721236035911,0.2648146877837416,0.11696197754903084,0.13212515131042124,0.3960361670202797,0.1056090787390792,0.012256570883834944,5,1,0.4424778761061947,6,73.0,185.0,77.0,27.0,0,1,0
471,Marion Reneau vs Milana Dudieva,2016-11-19,Marion-Reneau,22.9,419.0,555.0,5.0,2.0,0.022983222247759137,0.0,0.8178743802738286,0.12083614033897318,1.4042748793380833,0.3274825611070153,0.0029743721705317635,0.0044984588243015215,0.1,0.0,0.0,0.0,0.0,0.3457333289555768,0.29123025905374794,0.18091079226450407,0.655350165807532,0.1500476081032275,0.012476606363069246,2,2,0.6666666666666666,4,66.0,135.0,68.0,39.0,1,0,0,1,Milana-Dudieva,10.983333333333334,59.0,109.0,2.0,6.0,0.0,0.0,0.3251680034684587,0.2069250931162919,0.9887828376599876,0.0400606980273141,0.007846829880728186,0.010895368159412396,0.25,0.1,0.0,0.03586371787208606,0.02601344027747669,0.23412096249729025,0.03902016041621504,0.05202688055495338,0.1430739215261218,0.013006720138738348,0.1690873618035985,1,1,0.3389830508474576,2,63.0,135.0,61.0,27.0,1,0,0
508,Pedro Munhoz vs Justin Scoggins,2016-11-19,Pedro-Munhoz,18.916666666666664,417.0,441.0,6.0,12.0,0.0,0.0,1.876061282092832,0.34355054636992965,1.7334848867400507,0.2530703510879723,0.0041706980635721775,0.0052939866436098396,0.16666666666666666,0.125,0.02654477074799426,0.0,0.0,1.2758066309168952,0.3866769293383026,0.21357772183763374,1.6842348971032135,0.0778692771788079,0.11395710781081013,2,2,0.3846153846153846,4,66.0,135.0,65.0,30.0,1,0,0,1,Justin-Scoggins,34.5,302.0,400.0,20.0,34.0,0.0,0.0,0.7494668126833798,0.20852453524984813,0.9638575816046836,0.9585493311036788,0.008839132245336816,0.0070910997349104155,0.09553571428571428,0.06761204481792718,0.004140786749482401,0.10994369303999536,0.008281573498964802,0.3769585954827669,0.2682223641183414,0.10428585308227156,0.5306242980261557,0.08695652173913042,0.13188599291809364,4,2,0.6172839506172839,6,67.0,125.0,66.0,24.0,0,1,0
516,Kevin Lee vs Magomed Mustafaev,2016-11-19,Kevin-Lee,45.46666666666667,612.0,806.0,28.0,34.0,0.0,0.0,0.8496089472382367,0.1281764737683981,1.3150497801242604,0.3563852752819029,0.004963896654066923,0.005266452636633958,0.057185374149659865,0.10800653594771242,0.02320809688844879,0.013782039075294208,0.0,0.4982265320342031,0.2068495287356633,0.14453288646837031,0.7016396949041321,0.10398098253938323,0.0439882697947214,6,2,0.53475935828877,8,69.0,170.0,77.0,24.0,1,0,0,1,Magomed-Mustafaev,6.3000000000000025,64.0,68.0,3.0,3.0,0.0,0.0,1.798055745424166,0.3350970017636684,2.15311004784689,0.4159824849480021,0.01970211161387632,0.013151602104256336,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.8278271436166172,0.4196096301359458,0.5506189716716032,1.1733880154932783,0.4082175134806713,0.2164502164502164,2,0,0.4761904761904762,2,68.0,155.0,71.0,28.0,1,0,0
783,Artem Lobov vs Teruto Ishihara,2016-11-19,Teruto-Ishihara,4.1,69.0,69.0,2.0,0.0,0.09627727856225933,0.0,3.7425231475159104,0.7786811201445348,4.684811405784831,0.5053939962476548,0.012806324110671938,0.017287108079946954,0.5,,0.0,0.15568240788790869,0.0,1.2966705814874495,1.689973506677956,0.755879059350504,2.9497719389287966,0.31136481577581737,0.4813863928112966,2,0,0.6944444444444444,2,67.0,135.0,69.0,25.0,0,1,0,2,Artem-Lobov,21.0,330.0,247.0,11.0,1.0,0.0,0.0,1.0476190476190477,0.7692004337967071,0.4557823129251701,0.05591814984760022,0.004446834651032042,0.009219003462424515,0.06926406926406926,1.0,0.006802721088435374,0.020408163265306117,0.0,0.4489795918367347,0.26530612244897955,0.3333333333333333,0.8435374149659864,0.1020408163265306,0.1020408163265306,1,2,0.3125,3,69.0,145.0,65.0,30.0,0,1,0
24,Ross Pearson vs Stevie Ray,2016-11-19,Stevie-Ray,19.083333333333336,205.0,233.0,6.0,11.0,0.02096069868995633,0.0,0.8334051073591854,0.15649012472814966,1.3654398003742978,0.8178005056308895,0.007832374909114944,0.008194535726415802,0.16666666666666666,0.125,0.007485963817841545,0.01497192763568309,0.0,0.5652627130581771,0.09364699253415973,0.1744954017668484,0.7196184573279938,0.02844666250779788,0.08533998752339363,3,1,0.5128205128205129,4,70.0,155.0,70.0,26.0,0,1,0,1,Ross-Pearson,112.9,2426.0,2207.0,61.0,55.0,0.015646838573927128,0.0,1.5813133947717437,0.24932528083955005,1.3086537341948756,0.15125318456743986,0.003417383343027641,0.005561635204942864,0.11793670810064252,0.19424242424242424,0.0012653422750854106,0.01089294654203962,0.0012653422750854106,0.9570208583395952,0.3770900939457615,0.24720244248638704,1.2175362853720966,0.2997397305330327,0.0640373788666142,11,9,0.5102040816326531,20,68.0,155.0,69.0,32.0,1,0,0
483,Kyoji Horiguchi vs Ali Bagautinov,2016-11-19,Kyoji-Horiguchi,45.63333333333333,773.0,682.0,23.0,36.0,0.009391631013252634,0.0,1.1058670500951322,0.23240579409792106,0.8473596230464019,0.1789852936321986,0.004341448720860807,0.0060155673089980965,0.15,0.12584175084175084,0.0045183104531112345,0.02906836345266637,0.0045183104531112345,0.7693899133699525,0.2634121167987179,0.07306501992646164,0.7654598524361397,0.1730309731784581,0.16737622448053446,6,1,0.6535947712418301,7,65.0,125.0,66.0,26.0,1,0,0,1,Ali-Bagautinov,42.46666666666667,626.0,696.0,29.0,28.0,0.0,0.0,0.8698357391737181,0.24059841621333816,1.0263612279540602,0.22383041305852364,0.004241776868041964,0.004532369732498467,0.044540229885057465,0.14821428571428572,0.01009194886745907,0.033106515187152324,0.00336398295581969,0.4250925779049223,0.29478609991302873,0.14995706135576714,0.4697496795555531,0.1594792299122812,0.240606829705884,4,2,0.3508771929824561,6,64.0,125.0,65.0,31.0,1,0,0
380,Claudia Gadelha vs Cortney Casey,2016-11-19,Claudia-Gadelha,30.0,687.0,730.0,23.0,21.0,0.008465608465608464,0.0,1.2761904761904759,0.1921623114008172,1.251851851851852,0.15163644847855376,0.002326651984649161,0.003431381166735291,0.09308807134894093,0.09821428571428573,0.009523809523809523,0.05661375661375661,0.0,0.992063492063492,0.24232804232804234,0.0417989417989418,0.9417989417989416,0.17037037037037034,0.16402116402116404,2,2,0.78125,4,64.0,115.0,63.0,27.0,1,0,0,1,Cortney-Casey,21.166666666666668,364.0,362.0,3.0,6.0,0.0,0.0,1.297763102464522,0.27034965699710073,1.3947220662549131,0.3780643310274475,0.005156711808822951,0.0053842455252247606,0.6666666666666666,0.2083333333333333,0.0,0.06485783886783943,0.010345422150698315,1.0433718244511967,0.0809898762654668,0.17340140174785842,0.7537151623593372,0.19257264374799865,0.35147529635718605,2,2,0.25125628140703515,4,67.0,115.0,67.0,29.0,1,0,0
639,Warlley Alves vs Kamaru Usman,2016-11-19,Kamaru-Usman,16.316666666666666,173.0,83.0,30.0,0.0,0.0,0.0,1.176043259949169,0.733676435923627,0.3770443443873239,0.05741298986023567,0.010340250725032021,0.02093733786821929,0.05890313390313391,,0.026454832048559317,0.2285823464386232,0.0,0.7373339618105604,0.3248905326344499,0.11381876550415874,0.2021275143900639,0.219638093698396,0.7542776518607092,3,0,0.6666666666666666,3,72.0,170.0,76.0,29.0,0,0,1,1,Warlley-Alves,23.03333333333333,400.0,367.0,6.0,9.0,0.0,0.0,1.3824564089961655,0.19688755494407487,1.5242513374570956,0.29149859900852915,0.005727993869751568,0.00524667003670049,0.2777777777777777,0.3148148148148148,0.04486791345055882,0.0313300410089164,0.0,0.8624202556966145,0.3073899871386081,0.21264616616094306,0.9474860435606252,0.3437921684318703,0.09117819700367012,4,1,0.3508771929824561,5,71.0,170.0,72.0,25.0,1,0,0
1308,Ryan Bader vs Rogerio Nogueira,2016-11-19,Rogerio-Nogueira,45.78333333333334,583.0,702.0,35.0,19.0,0.015785675239136644,0.0,0.830698285366486,0.2521681280978096,1.269313032220444,0.35969818314193985,0.0052086328715994145,0.007974673630522124,0.02123626373626374,0.11770334928229664,0.012481148265640438,0.015601435332050547,0.006240574132820219,0.6928759505392681,0.0758469779219688,0.061975356905249065,0.6127845386716531,0.14242844588277462,0.07548530081205825,5,4,0.273972602739726,9,74.0,205.0,75.0,40.0,0,1,0,2,Ryan-Bader,90.83333333333331,1166.0,1047.0,84.0,46.0,0.035915210849086325,0.011009174311926606,0.9390956475499468,0.4224403608623791,0.7488426051317191,0.21742850593682966,0.0059482374973442356,0.01216570897930951,0.04857568027210884,0.12303743961352655,0.02135430318916557,0.0475736129314111,0.0,0.653095449614616,0.1208516575611088,0.16514854037422208,0.6162343259171854,0.11128003494975973,0.2115812866830019,14,5,0.7692307692307692,19,74.0,205.0,74.0,33.0,1,0,0
795,Zak Cummings vs Alexander Yakovlev,2016-11-19,Alexander-Yakovlev,31.98333333333333,242.0,386.0,28.0,23.0,0.0,0.0,0.5342180173911311,0.09983533374522637,0.8815298115208066,0.3308507542483572,0.010224619883317866,0.005902053341743774,0.02205882352941177,0.10338164251207728,0.0,0.0044666120747413095,0.0044666120747413095,0.2267132681116603,0.13304523581624844,0.17445951346322225,0.4704706793704506,0.059280725945939035,0.0044666120747413095,2,3,0.4,5,75.0,155.0,74.0,32.0,0,1,0,2,Zak-Cummings,31.83333333333333,456.0,402.0,19.0,7.0,0.04383294776573725,0.0,1.2636189921570122,0.36630416884072775,0.8389869945687677,0.18603360210222805,0.005212145695178935,0.006566093106995048,0.05146198830409356,0.09523809523809523,0.016252602640037198,0.03250520528007439,0.004487658937920718,1.0064213462610454,0.11234622030794623,0.14485142558802064,0.5718771849422585,0.6126619794438267,0.07907982777092724,4,2,0.6134969325153374,6,72.0,185.0,75.0,32.0,0,1,0
536,Geane Herrera vs Ben Nguyen,2016-11-26,Ben-Nguyen,13.25,75.0,179.0,3.0,8.0,0.0,0.0,0.6016536058611794,0.8757989466687119,1.5270422239646086,1.6898799313893649,0.01889644746787604,0.009260724114632257,0.1111111111111111,0.3125,0.07170917943894206,0.07170917943894206,0.02655895534775632,0.4571604531381186,0.10199882416665078,0.04249432855641011,0.2786469663073966,0.08792879564797318,0.2350778439058097,2,1,0.5235602094240838,3,65.0,125.0,65.0,28.0,0,0,1,1,Geane-Herrera,19.466666666666672,192.0,295.0,3.0,12.0,0.0,0.0,0.6636019760393298,0.09188400070249383,1.2271490620972745,0.5837997618819536,0.00737293956043956,0.004897099863741662,0.16666666666666666,0.03125,0.014677103718199606,0.022015655577299408,0.007338551859099803,0.4213402701541692,0.2328647797241182,0.009396926161042431,0.491861963629421,0.08367739010071118,0.08806262230919765,1,2,0.4761904761904762,3,65.0,125.0,66.0,26.0,1,0,0
518,Marlon Vera vs Ning Guangyou,2016-11-26,Marlon-Vera,17.25,170.0,200.0,7.0,16.0,0.0,0.0,0.8434464086638,0.16878900539489602,1.1027233635929288,0.2858223062381853,0.007739686783804431,0.006783454602973743,0.16666666666666669,0.1504464285714286,0.05223761745500876,0.06625258799171843,0.0,0.5433986303551521,0.2739289695811435,0.02611880872750438,0.3618410574932315,0.10192705844879756,0.37967829272177095,1,2,0.4878048780487805,3,68.0,135.0,70.0,23.0,0,0,1,1,Ning-Guangyou,19.983333333333334,273.0,171.0,6.0,6.0,0.0,0.0,0.8207993994199303,0.26702721557129216,0.4650911175150269,0.0918460568472792,0.00430033946517463,0.010474971055212643,0.4444444444444444,0.2916666666666667,0.00714881448826403,0.021446443464792086,0.0,0.4367746434138808,0.20988441422368487,0.17414034178236473,0.6550225731948662,0.1000834028356964,0.06569342338936777,2,1,0.4651162790697674,3,64.0,145.0,64.0,34.0,0,1,0
491,Robert Whittaker vs Derek Brunson,2016-11-26,Robert-Whittaker,45.85,1121.0,1157.0,10.0,25.0,0.0288484806587336,0.010905125408942205,1.869557151751988,0.22112470981768528,1.99792987814912,0.2850842405174568,0.0032215228447581195,0.004511564570555996,0.15,0.207,0.008128043783062509,0.014852207956060938,0.0031157501168406288,1.2201627364365473,0.2593957649915252,0.389998650323916,1.532704409884292,0.18796739099301585,0.14888535087468047,7,2,0.4444444444444444,9,72.0,185.0,73.0,25.0,1,0,0,1,Derek-Brunson,27.41666666666667,333.0,304.0,6.0,33.0,0.04559270516717325,0.0,1.3810272941384902,0.3747942768181481,1.5010259842969085,0.26816153859826874,0.00965195483343168,0.016776781138483268,0.1,0.1320901320901321,0.04559270516717325,0.05914347821995539,0.0,1.0358576935536028,0.1223463734585514,0.22282322712633607,0.7080509939441947,0.3528113671209861,0.3201649330733094,7,1,0.5714285714285714,8,73.0,185.0,77.0,32.0,0,1,0
481,Omari Akhmedov vs Kyle Noke,2016-11-26,Omari-Akhmedov,29.46666666666667,415.0,435.0,20.0,16.0,0.0175424772321836,0.06787330316742081,0.9494837844836898,0.1640308221190574,1.2750186605489102,0.5133507730015082,0.005221046632780525,0.006836800836205244,0.0992063492063492,0.12291666666666667,0.006720129026477308,0.026020594382142,0.0,0.7236088242829617,0.1483379115298385,0.07753704867088958,0.5736616717521398,0.1881500372575257,0.18767207547402434,3,3,0.5813953488372093,6,72.0,185.0,73.0,29.0,1,0,0,1,Kyle-Noke,49.33333333333334,645.0,544.0,14.0,32.0,0.04046618961787358,0.0,1.3731978338292044,0.5222860002009782,1.0356709517787646,0.24925090505666456,0.008500407371300275,0.01169925614494747,0.1130952380952381,0.11421130952380952,0.022181792991230968,0.07131485433140357,0.002895752895752896,0.8862305060970396,0.2164618240975308,0.27050550363463377,0.7516355523008851,0.07862058472414035,0.5429416968041787,6,5,0.425531914893617,11,73.0,170.0,76.0,36.0,0,1,0
144,Jake Matthews vs Andrew Holbrook,2016-11-26,Andrew-Holbrook,7.566666666666666,66.0,47.0,6.0,4.0,0.0,0.0,1.0139562432902678,0.23568281938325994,1.7769222226335468,0.487619626310193,0.017075517075517074,0.015684669939989092,0.16666666666666666,0.5,0.0,0.09439899307740718,0.0,0.6863362084922073,0.32762003479806023,0.0,0.3842594306445045,0.4786584237219117,0.15103838892385146,1,1,0.2,2,71.0,155.0,70.0,30.0,0,1,0,1,Jake-Matthews,29.86666666666667,424.0,227.0,23.0,9.0,0.0,0.0,1.4742281008382647,0.6225214517625232,0.5925046383971903,0.08842835172220252,0.007271739699368149,0.015023490531172919,0.07378129117259552,0.2592592592592593,0.03481423259989045,0.05853927462816093,0.0,1.1043027150219091,0.1652830341437524,0.20464235167260308,0.5587016985481749,0.13020160586550458,0.7853247964245855,4,2,0.819672131147541,6,71.0,170.0,73.0,22.0,1,0,0
527,Damien Brown vs Jon Tuck,2016-11-26,Damien-Brown,9.45,52.0,81.0,3.0,7.0,0.0,0.0,0.9610193283662672,0.14526214526214526,1.3281503077421444,0.3133105093889408,0.02364672364672365,0.010310676977343643,0.1111111111111111,0.040816326530612235,0.05830903790087464,0.030234315948601664,0.0,0.6716337328582226,0.2461937155814707,0.0431918799265738,0.6953892668178382,0.14469279775402222,0.12093726379440665,1,1,0.4545454545454545,2,70.0,155.0,68.0,31.0,1,0,0,1,Jon-Tuck,36.71666666666667,697.0,694.0,20.0,4.0,0.0,0.0,1.2593463668015883,0.1984291955355673,1.1471742829654743,0.1537283568426282,0.0036445779092062866,0.0050282056204405115,0.1522222222222222,0.5,0.0,0.06680785308598823,0.0,0.7962657772821184,0.2890481910240941,0.17403239849537572,0.8994000787971089,0.14822992403453636,0.2117163639699428,3,3,0.5524861878453039,6,71.0,155.0,73.0,32.0,1,0,0
31,Daniel Kelly vs Chris Camozzi,2016-11-26,Daniel-Kelly,22.86666666666667,458.0,605.0,16.0,15.0,0.05354911643957875,0.0,1.8785650664104867,0.3533262655711635,1.5470764254861704,0.18676717639945128,0.005191163645071838,0.005165038548719131,0.02403846153846154,0.1351851851851852,0.0,0.062126891572955714,0.0,1.7078223827284378,0.07392753019575178,0.09681515348629707,1.183536866772784,0.12839921568260415,0.566628983955098,4,1,0.3333333333333333,5,72.0,185.0,70.0,39.0,0,1,0,1,Chris-Camozzi,90.13333333333334,1433.0,1573.0,39.0,54.0,0.027188048637752774,0.0,1.5110340113438447,0.20429557571267296,1.1779634137418142,0.2301336395459845,0.005843753726515085,0.005490473651967742,0.11467236467236468,0.15408249158249154,0.018843730565239736,0.03937358188370333,0.0015849535080304311,0.8641409681574079,0.2193622925621241,0.4275307506243129,1.051984834133492,0.4060058357462311,0.053043341464122366,9,8,0.6756756756756757,17,74.0,185.0,76.0,30.0,1,0,0
0,Joseph Benavidez vs Henry Cejudo,2016-12-03,Joseph-Benavidez,74.4,1558.0,1069.0,51.0,55.0,0.02027934382211849,0.0,1.4401967813142342,0.3512053009484071,0.8012435213260742,0.12569491433776372,0.0032344276067091428,0.007275759116613634,0.06524413687043444,0.16940457203615095,0.014610294440943266,0.08697805788754184,0.0032518210197710713,0.7721444004003096,0.3792584008847618,0.2887939800291625,1.086959830748529,0.2095235691328376,0.1437133814328672,11,2,0.6451612903225806,13,64.0,125.0,65.0,32.0,0,1,0,1,Henry-Cejudo,30.816666666666666,463.0,541.0,21.0,12.0,0.004635710422622266,0.0,0.9081877892461576,0.17778614281941033,1.011462639785642,0.2795287088156817,0.004061068706141708,0.005446358646370053,0.0507936507936508,0.2063492063492064,0.0,0.0,0.0,0.4982702948339258,0.3405189892688333,0.06939850514339843,0.6117766245902035,0.2825040333880871,0.0139071312678668,4,1,0.36496350364963503,5,64.0,135.0,64.0,29.0,1,0,0
27,Sara McMann vs Alexis Davis,2016-12-03,Sara-McMann,29.08333333333333,304.0,218.0,18.0,2.0,0.016837064255783303,0.0,1.2571507601831298,0.6891010696043711,0.9180398850556724,0.15198296006354414,0.011386113993505635,0.015158980557250944,0.13641975308641974,0.5,0.016837064255783303,0.06451934214282742,0.0,0.8700427656571915,0.3162390023127253,0.0708689922132127,0.53832666836084,0.3387959077045981,0.3800281841176916,3,3,0.6451612903225806,6,66.0,135.0,66.0,36.0,1,0,0,1,Alexis-Davis,25.38333333333333,376.0,489.0,10.0,4.0,0.0,0.0,1.4087633346713415,0.15552375393805548,3.4275939355940737,0.4622747916919593,0.005995788043640471,0.004809410770097209,0.2,0.125,0.02645383092561445,0.03208182079523269,0.011255979739236468,0.9123381715564736,0.1851768164793012,0.3112483466355671,1.14705041304205,0.17166508371539993,0.09004783791389175,4,1,0.3745318352059925,5,66.0,125.0,68.0,32.0,1,0,0
49,Ion Cutelaba vs Jared Cannonier,2016-12-03,Jared-Cannonier,5.683333333333334,54.0,70.0,0.0,3.0,0.06437307774837278,0.0,2.3345242150666943,0.5120685765847056,1.5525913497616013,0.2958618442489411,0.02396514161220043,0.01827956989247312,,0.3333333333333333,0.0,0.06437307774837278,0.0,1.2638217241559064,0.5793576997353551,0.49134479117543295,1.6907934375829667,0.2574923109934911,0.3862384664902368,1,1,0.3448275862068966,2,71.0,185.0,77.0,32.0,0,0,1,1,Ion-Cutelaba,10.366666666666667,193.0,377.0,1.0,4.0,0.0,0.0,1.1010701437621944,0.08513181965980117,2.4871632776506862,0.4630225080385852,0.00307415044968548,0.003229250029464688,0.0,0.4166666666666666,0.0,0.028652382923179776,0.0,0.633217662602273,0.28324927118343435,0.18460320997648685,0.9864606120694752,0.08595714876953932,0.028652382923179776,1,1,0.6711409395973155,2,73.0,205.0,75.0,22.0,0,1,0
84,Demetrious Johnson vs Tim Elliott,2016-12-03,Demetrious-Johnson,91.13333333333333,1603.0,1170.0,92.0,91.0,0.010606840475376291,0.0,1.115338285765395,0.283136769545544,0.6666489405075505,0.11429379780760282,0.004089220227249951,0.00684786044361342,0.04015278200060809,0.07764954343901713,0.01892877633008785,0.04991053209545314,0.003135123837391577,0.4953345954843696,0.3838087169932716,0.23619497328775385,0.5465579770540472,0.4501016239052005,0.11867868480614716,12,1,0.9259259259259258,13,63.0,125.0,66.0,30.0,1,0,0,1,Tim-Elliott,39.13333333333333,659.0,716.0,15.0,39.0,0.0,0.0,0.9348872263088892,0.17760075304280204,1.1544485354728802,0.2126746132920598,0.003973334268454961,0.004502022035664925,0.11666666666666667,0.05011655011655012,0.0,0.007301046483329276,0.003650523241664639,0.6787618053211283,0.15361637318553292,0.10250904780222796,0.7301635277400513,0.13901428021887438,0.0657094183499635,2,4,0.1111111111111111,6,67.0,135.0,66.0,29.0,0,1,0
893,Jorge Masvidal vs Jake Ellenberger,2016-12-03,Jake-Ellenberger,78.41666666666667,916.0,1091.0,36.0,36.0,0.03241940863888952,0.038257173219978735,0.9069725064909212,0.27022897325890105,1.2684738433604668,0.3888620133356834,0.0068580541911998786,0.009041818173414741,0.15787037037037038,0.26025132275132273,0.01346329473963319,0.030216375644485226,0.008140637258596876,0.6732468302467352,0.16488510082631724,0.06884057541786863,0.5399202787258889,0.174436305005124,0.19261592275990805,10,7,0.35714285714285715,17,69.0,170.0,71.0,31.0,1,0,0,2,Jorge-Masvidal,75.35,1213.0,1311.0,42.0,51.0,0.010945056156327413,0.0,0.9293838743752628,0.1469102623344565,1.098091302234638,0.1833064687905845,0.003794834037473575,0.004578503015595828,0.10634920634920636,0.0985060690943044,0.005266428624092858,0.011375485828040571,0.003791828609346858,0.5222077521247486,0.2462431788800221,0.16093294337049202,0.7424211050083764,0.1282505325747475,0.058712236792138724,7,4,0.6711409395973155,11,71.0,170.0,74.0,32.0,1,0,0
1174,Brendan O'Reilly vs Dong Hyun Ma,2016-12-03,Brendan-O'Reilly,16.25,196.0,142.0,6.0,15.0,0.02735042735042735,0.0,1.5257631257631257,0.3811837285521496,0.7550671550671552,0.13714037375054325,0.008452060069310744,0.01098798674399337,0.05555555555555555,0.06000000000000001,0.008791208791208791,0.017582417582417582,0.008791208791208791,1.0324786324786326,0.4131868131868132,0.08009768009768009,0.5645909645909646,0.8244200244200244,0.13675213675213674,1,2,0.4950495049504951,3,67.0,170.0,69.0,29.0,1,0,0,2,Dong-Hyun-Ma,6.316666666666666,239.0,360.0,6.0,4.0,0.0,0.0,4.625955559186643,0.18088537085898565,7.853457095694251,0.5574526964963034,0.003655651670858858,0.0026620306912537844,0.1111111111111111,0.0,0.0,0.08188517878264034,0.0,3.628571799932784,0.8099391153058441,0.18744464394801685,3.3893222469590145,1.2366333122276296,0.0,0,2,0.53475935828877,2,71.0,155.0,70.0,28.0,1,0,0
977,Derrick Lewis vs Shamil Abdurakhimov,2016-12-09,Shamil-Abdurakhimov,18.95,264.0,227.0,14.0,3.0,0.0,0.0,0.8903966159902836,0.2381977920321609,0.8121166432512079,0.14043369755490115,0.004771020361411829,0.0075203148016238,0.04464285714285714,0.6666666666666666,0.0,0.028860028860028863,0.0,0.4507951737503189,0.17651067782993904,0.2630907644100257,0.4466070429131115,0.3189832741283929,0.12480629894877915,2,1,0.3225806451612903,3,75.0,235.0,76.0,35.0,1,0,0,2,Derrick-Lewis,32.0,286.0,171.0,19.0,30.0,0.006510416666666667,0.0,1.4598591624610016,1.1252582308628505,1.1478572792742947,0.6876046781878463,0.017849693974463746,0.020177584164606514,0.16842105263157894,0.1344017094017094,0.0,0.14025018466294567,0.007267441860465115,1.3017880838185536,0.14633935106769727,0.011731727574750831,0.2009511580170503,0.30157351931941034,0.9573344851245412,7,2,0.6802721088435374,9,75.0,260.0,79.0,31.0,1,0,0
