,fight,winner,loser,date,cumultime_w,cumulStr_Att_fighter_w,cumulStr_Att_oponent_w,cumulTD_Att_fighter_w,cumulTD_Att_oponent_w,KDPM_w,KDPM_ratio_w,SLPM_w,SLPM_ratio_w,SAPM_w,SAPM_ratio_w,Str_Acc_w,Str_Def_w,TD_Acc_w,TD_Def_w,SubPM_w,PassPM_w,RevPM_w,Head_SLPM_w,Body_SLPM_w,Leg_SLPM_w,Dist_SLPM_w,Clinch_SLPM_w,Ground_SLPM_w,wins_w,losses_w,cumultime_l,cumulStr_Att_fighter_l,cumulStr_Att_oponent_l,cumulTD_Att_fighter_l,cumulTD_Att_oponent_l,KDPM_l,KDPM_ratio_l,SLPM_l,SLPM_ratio_l,SAPM_l,SAPM_ratio_l,Str_Acc_l,Str_Def_l,TD_Acc_l,TD_Def_l,SubPM_l,PassPM_l,RevPM_l,Head_SLPM_l,Body_SLPM_l,Leg_SLPM_l,Dist_SLPM_l,Clinch_SLPM_l,Ground_SLPM_l,wins_l,losses_l,implied_prob_w,implied_prob_l,prev_w,prev_l
924,Darren Till vs Bojan Velickovic,Darren-Till,Bojan-Velickovic,2017-09-02,9.616666666666667,110.0,151.0,5.0,8.0,0.014855162168853676,0.0,1.454008134068627,0.23329356951540658,1.2902228747419664,0.1854307597696651,0.009627558726180147,0.007853625403294278,0.13333333333333333,0.25,0.0,0.03973992427336652,0.0,0.9971882426595471,0.22840994570453996,0.22840994570453996,0.9578267938554508,0.014855162168853676,0.4813261780443226,2,0,20.616666666666667,311.0,347.0,10.0,11.0,0.0073306467870386015,0.0,0.852781122304569,0.1571838486031811,0.9135382210323819,0.14797692456666542,0.0037920320961384708,0.004901010777141442,0.045,0.13333333333333333,0.013858413211687261,0.013858413211687261,0.006929206605843631,0.38903044341976994,0.14671765926630118,0.317033019618498,0.7822847357025479,0.05623653320913899,0.014259853392882233,2,1,0.6666666666666666,0.3508771929824561,2,3
931,Andrew Holbrook vs Thibault Gouti,Thibault-Gouti,Andrew-Holbrook,2017-09-02,6.466666666666667,86.0,107.0,0.0,8.0,0.0,0.0,1.3905985536236343,0.13830696289762393,5.485940144637636,0.8918414504088162,0.00779406808223795,0.011659062555339557,,0.078125,0.0,0.03462071087859671,0.03462071087859671,1.0241960301584858,0.10386213263579011,0.26254039082935837,0.8712878904446837,0.13848284351438683,0.38082781966456375,0,3,14.916666666666666,104.0,145.0,5.0,10.0,0.0,0.0,1.4816205811933711,0.19351675102012225,2.7305760292943995,0.4815642458100559,0.02105739769019885,0.012194325264403129,0.2,0.1,0.04788507581803671,0.009577015163607342,0.009577015163607342,0.9706586545232618,0.4534998356884653,0.05746209098164405,1.0185437303412985,0.33857565372517723,0.12450119712689546,2,2,0.37735849056603776,0.6211180124223602,3,4
932,Chris Weidman vs Kelvin Gastelum,Chris-Weidman,Kelvin-Gastelum,2017-07-22,52.900000000000006,815.0,800.0,57.0,15.0,0.02378307531908183,0.0,1.569788033178998,0.271000928020427,1.4150258695292013,0.251665511061333,0.0069332788655989365,0.00860320221440966,0.13686459739091317,0.18888888888888886,0.056498102569058635,0.12723886636863102,0.0,1.2173259787566757,0.20121444597913435,0.15124760844318758,0.7277979800448902,0.14464038714394356,0.6973496659901645,9,3,61.95,1190.0,976.0,18.0,40.0,0.013619167750141806,0.0,1.3351141023526072,0.25970842597154137,0.8904371969569209,0.11757122618821873,0.003792039233094781,0.0064132634766055855,0.17592592592592593,0.12491071428571428,0.010020163259076655,0.03922958714162403,0.013190345801534789,0.9093654709377321,0.2557778787417197,0.1699707526731553,1.0836462543685093,0.16083216253947238,0.09063568544462558,8,2,0.40322580645161293,0.5780346820809249,12,10
933,Darren Elkins vs Dennis Bermudez,Darren-Elkins,Dennis-Bermudez,2017-07-22,87.96666666666667,1536.0,895.0,91.0,22.0,0.005805249179112859,0.0,0.967624719586476,0.384939927135375,0.7873630192644905,0.15378772112766287,0.0034224586777512962,0.0103674960237545,0.062468483897055324,0.10303030303030303,0.029746031104957552,0.05521572024035077,0.002138170984782162,0.7156502819219596,0.2052317536730012,0.046742683991515474,0.4219147103236416,0.1985015866339943,0.3472084226288405,12,4,68.78333333333333,1289.0,900.0,87.0,36.0,0.013885679417417857,0.02907681124303368,1.6117206702950624,0.37384179110340476,1.1311809368580363,0.13633128125840302,0.004665893019274172,0.008340558589055896,0.06420361247947455,0.24371693121693117,0.029397676332308314,0.0698255601656354,0.0072361776591699165,1.1215328686122499,0.21063795753466028,0.2795498441481527,0.8040066931822928,0.3318548531941084,0.4758591239186615,9,4,0.3472222222222222,0.6666666666666666,16,13
934,Gian Villante vs Patrick Cummins,Patrick-Cummins,Gian-Villante,2017-07-22,40.5,662.0,518.0,68.0,7.0,0.0,0.0,2.0533847509166856,0.6146331298277338,1.7212786661332162,0.23348546480372126,0.006972100633471183,0.009985310933523282,0.0523479980227385,0.5714285714285714,0.007122507122507122,0.10678210678210678,0.0,1.6175037586145118,0.2339645263093123,0.20191646599286123,0.8202210111224454,0.34326615942046923,0.8898975803737709,5,4,43.48333333333333,981.0,1339.0,21.0,29.0,0.023453918557001605,0.0,2.833802628245037,0.24657437690875947,3.5537162753010314,0.3283544852023739,0.0048196264252351895,0.004023289728869385,0.10714285714285714,0.24425287356321837,0.0,0.019573169179893466,0.0,1.8087375570604447,0.31942738626648187,0.7056376849181106,2.451191425681119,0.24535104640925284,0.13726015615466544,5,5,0.4081632653061224,0.6024096385542169,9,10
935,Jimmie Rivera vs Thomas Almeida,Jimmie-Rivera,Thomas-Almeida,2017-07-22,22.483333333333334,522.0,418.0,9.0,11.0,0.02998475774814469,0.0,1.6887843917437206,0.29681179620610815,1.089517590462943,0.11590890371468578,0.0033453049684401626,0.00604476429026421,0.05555555555555555,0.18181818181818182,0.0,0.0,0.0,1.0051319150860218,0.3377568783487441,0.34589559830895483,1.557137026773295,0.10166260722228104,0.02998475774814469,4,0,22.683333333333337,501.0,513.0,0.0,20.0,0.056587610686512343,0.044085231447465095,2.8709836049354416,0.3607892102414347,2.116281511470022,0.25132339517559804,0.00559217505623591,0.00769449685141693,,0.16590909090909092,0.0,0.0,0.0,2.0207335286817316,0.47241221291217567,0.3778378633415346,2.5960183199164892,0.2749652850189525,0.0,5,1,0.6535947712418301,0.36363636363636365,4,6
938,Ryan LaFlare vs Alex Oliveira,Alex-Oliveira,Ryan-LaFlare,2017-07-22,37.61666666666667,416.0,226.0,54.0,21.0,0.009327705617610708,0.0,1.271224919567951,0.4372010983893085,0.7913985274020328,0.19787868007200962,0.009546838969580269,0.013544713651392244,0.039036195286195285,0.24285714285714283,0.029073257022058187,0.0715506592923854,0.0,0.7216626818540931,0.30745930813307504,0.24210292958078303,0.4756194159102578,0.5281067333369711,0.2674987703207222,6,2,51.0,934.0,595.0,38.0,31.0,0.0056022408963585435,0.0196078431372549,1.0012449424214132,0.27386904079370544,0.5938375350140056,0.09135089183494803,0.0029759105148104005,0.007039217225956604,0.06954887218045112,0.1282642089093702,0.0056022408963585435,0.061624649859943974,0.011204481792717087,0.5356364768129475,0.3582321817615935,0.10737628384687209,0.6209150326797385,0.19327731092436973,0.18705259881730465,6,1,0.37735849056603776,0.6369426751592356,8,7
940,Jeremy Kennedy vs Kyle Bochniak,Jeremy-Kennedy,Kyle-Bochniak,2017-07-22,14.0,145.0,96.0,23.0,3.0,0.0,0.0,0.7448979591836735,0.2514172335600907,0.4693877551020408,0.10202438463308028,0.006909678012154943,0.010763888888888887,0.05417529330572809,0.6666666666666666,0.0,0.01020408163265306,0.0,0.6122448979591837,0.09183673469387754,0.04081632653061224,0.2857142857142857,0.1326530612244898,0.326530612244898,2,0,14.0,270.0,397.0,8.0,17.0,0.01020408163265306,0.0,0.9489795918367346,0.09361942405420666,1.5,0.22219244170463684,0.0025699293223621113,0.0031992819711051273,0.06666666666666667,0.10375816993464052,0.0,0.01020408163265306,0.0,0.5306122448979592,0.1020408163265306,0.3163265306122449,0.8571428571428571,0.07142857142857142,0.02040816326530612,1,1,0.6993006993006994,0.3125,2,2
942,Shane Burgos vs Godofredo Pepey,Shane-Burgos,Godofredo-Pepey,2017-07-22,10.983333333333334,356.0,461.0,1.0,19.0,0.035863717872086066,0.0,2.709479395595674,0.20020518353087077,2.6940781328372516,0.1715332083054036,0.002380115816165066,0.0030162648249266546,1.0,0.09335839598997493,0.0,0.026013440277476693,0.0,2.063551523935902,0.4142014517821655,0.23172641987760617,2.158897857337867,0.335780180987513,0.21480135727029395,2,0,39.64999999999999,301.0,274.0,13.0,19.0,0.009517238097504106,0.0,0.688966451574831,0.2681178958903164,0.8672530922176414,0.4536920274625193,0.012544885036875241,0.015716214890244856,0.07692307692307693,0.14912280701754388,0.0463980867157634,0.03335379613819677,0.01996926811541893,0.5254044922089627,0.07289379703977121,0.0906681623260971,0.3855284392025306,0.16022025817943703,0.14321775419286337,5,4,0.7692307692307692,0.21978021978021978,2,9
943,Chris Wade vs Frankie Perez,Chris-Wade,Frankie-Perez,2017-07-22,33.7,211.0,230.0,19.0,24.0,0.00423908435777872,0.0,0.4950308511139371,0.2592906598841317,0.5068060854411002,0.18014079171664876,0.011347146664842092,0.015397654609891379,0.15873015873015872,0.09722222222222222,0.03980029202581131,0.08454618246903112,0.029673590504451036,0.22137440535066644,0.09749894022891055,0.17615750553436013,0.26517827704771324,0.14836795252225518,0.08148462154396872,4,2,11.8,105.0,161.0,7.0,18.0,0.09416195856873823,0.0,1.7197491773762958,0.7197803951610328,1.5793340369611553,0.36475988700564965,0.015261078790490556,0.012911568857860418,0.08333333333333333,0.041025641025641026,0.021729682746631902,0.10626849609900457,0.0,0.9684195277415616,0.3019391154984375,0.4493905341362968,1.014465760228472,0.03383622027689824,0.6714471968709256,1,2,0.7352941176470588,0.25641025641025644,6,3
944,Gunnar Nelson vs Santiago Ponzinibbio,Santiago-Ponzinibbio,Gunnar-Nelson,2017-07-16,42.116666666666674,817.0,878.0,6.0,25.0,0.035554178813635935,0.023743569449940636,1.4696491626981198,0.2495666927057904,1.4675617016224312,0.22179395071294286,0.003969174489433775,0.005692884136413529,0.05555555555555555,0.11199999999999999,0.0,0.006783876985697324,0.0,1.1609906396774259,0.13945165751142824,0.1692068655092658,1.3409761847035342,0.06300169824555664,0.06567127974902917,6,2,45.88333333333333,315.0,679.0,16.0,10.0,0.007515312449115073,0.0,0.7374879329377348,0.3531809718288222,1.1770070402289665,0.7369949318249168,0.017827076580970665,0.007060637182340673,0.390625,0.175,0.045696597182107265,0.1627217578493931,0.006226973172123917,0.6076121175172343,0.08939261787750796,0.04048319754299254,0.39277366828193283,0.04821909096207602,0.296495173693726,7,2,0.3846153846153846,0.6289308176100629,8,9
945,Joanne Calderwood vs Cynthia Calvillo,Cynthia-Calvillo,Joanne-Calderwood,2017-07-16,9.066666666666666,195.0,140.0,2.0,4.0,0.0,0.0,1.391387885720161,0.3538780377015671,0.9425002249097149,0.14100678733031674,0.004081323016234258,0.01014030612244898,1.0,0.3333333333333333,0.15730828053310028,0.14323535837756557,0.0,0.5984847511213356,0.5064324178436942,0.28647071675513114,1.353024714364662,0.01918158567774936,0.01918158567774936,2,0,24.866666666666667,621.0,406.0,14.0,6.0,0.022736957940673534,0.0,2.5280201664400352,0.25988301795906055,1.8356512054369538,0.1805817518107289,0.004255820175915062,0.005441344793989901,0.125,0.2222222222222222,0.0,0.03722064289220577,0.0,1.1622387322177903,0.4967929357540502,0.8689884984681945,1.871264813794527,0.43947853999612463,0.21727681264938367,3,2,0.6369426751592356,0.37735849056603776,2,5
946,Stevie Ray vs Paul Felder,Paul-Felder,Stevie-Ray,2017-07-16,46.23333333333333,816.0,634.0,8.0,37.0,0.011436076202468354,0.0,1.2758851608430635,0.20809994863314443,1.1160556024791695,0.15473746776435574,0.004100498036791926,0.0066403116684843715,0.1875,0.11936936936936937,0.010936221575950035,0.006735323764235895,0.0,0.6566947569271991,0.2654200285720452,0.3537703753438192,0.8999624883398439,0.19799783333911605,0.1779248391641034,5,3,33.083333333333336,555.0,364.0,4.0,23.0,0.012090680100755667,0.0,1.4906081324217344,0.5102856802503465,0.8227234210495767,0.19850868701390467,0.004898482814859121,0.008321745676358553,0.3333333333333333,0.11568322981366459,0.03203751639601155,0.0671394908820764,0.0,1.0923121568445366,0.17492483952222312,0.22337113605497452,0.9264413980429255,0.11878953905442896,0.4453771953243798,5,1,0.3846153846153846,0.6172839506172839,8,6
947,Jack Marshman vs Ryan Janes,Jack-Marshman,Ryan-Janes,2017-07-16,8.016666666666666,137.0,154.0,0.0,5.0,0.09069591159143399,0.12474012474012476,1.3460762714494061,0.1732501732501733,1.9676491318282365,0.6682506682506681,0.004320972585015746,0.007701190714935836,,0.1,0.0,0.0,0.0,1.1055060308791655,0.18711018711018715,0.05346005346005347,1.041540146017758,0.03723585813138052,0.2673002673002674,1,1,8.566666666666666,222.0,174.0,1.0,5.0,0.0,0.0,1.5909547857556798,0.273649295145755,1.2407602332264969,0.20356837809623232,0.0034152142797002605,0.006533935413245758,1.0,0.12,0.0,0.0911854103343465,0.016675931072818232,1.1407046467895876,0.2501389660922735,0.20011117287381877,1.4742232682459522,0.08337965536409117,0.033351862145636464,1,1,0.8264462809917356,0.1694915254237288,2,2
953,Fabricio Werdum vs Alistair Overeem,Alistair-Overeem,Fabricio-Werdum,2017-07-08,45.616666666666674,525.0,415.0,10.0,10.0,0.04734532320652138,0.04384362440628425,2.2363942260671648,1.0377434689492993,1.1060826180797068,0.17534748173714837,0.015553297978945156,0.015205642675291087,0.25,0.36666666666666664,0.004926249933290365,0.02216724225467753,0.0,0.9623191542989764,0.936847483770907,0.33722758799728064,1.0079277158753086,0.6393096270988661,0.5891568830929897,7,4,58.18333333333334,1022.0,807.0,27.0,12.0,0.014404771481976218,0.01718705242050988,1.9447268200522978,0.5060988434324379,1.1592697295382626,0.14230233796275696,0.006927192817281138,0.008375544273709328,0.06172839506172839,0.2041666666666667,0.011197442092084581,0.048106758129178785,0.0,1.2646397277135943,0.297564730716565,0.3825223616221387,1.426000726311138,0.24442630672397803,0.2742997870171823,9,3,0.5747126436781609,0.4347826086956522,11,12
954,Curtis Blaydes vs Daniel Omielanczuk,Curtis-Blaydes,Daniel-Omielanczuk,2017-07-08,9.033333333333333,139.0,131.0,12.0,3.0,0.0,0.0,2.3405376910911966,0.3479177648919346,1.4305989213738293,0.2107578768095373,0.0075954562020881375,0.008584885960231095,0.09722222222222222,0.0,0.0,0.12793479583147482,0.0,1.7914926402011273,0.2739142776043145,0.27513077328575486,0.7524025789708447,0.27431977616479464,1.3138153359555573,1,1,40.3,447.0,505.0,14.0,28.0,0.03569923685565804,0.0,1.8141044397114676,0.6072750737049292,1.271996935296168,0.23131757499003155,0.011692318260829702,0.008406943799970059,0.12380952380952381,0.12066326530612244,0.00468186712861089,0.008226709383130564,0.007089684509039348,1.0454605370331618,0.36953089274917683,0.39911300992912924,1.2311310442370924,0.438755642436495,0.14421775303788034,4,4,0.8771929824561404,0.14285714285714285,2,8
955,Anthony Pettis vs Jim Miller,Anthony-Pettis,Jim-Miller,2017-07-08,59.15,867.0,945.0,15.0,65.0,0.019067413608356534,0.0,1.2419348159742198,0.21722416646111806,1.1721248961266366,0.18589654982978637,0.005827061467087183,0.00699707019070487,0.04444444444444444,0.0647902097902098,0.016318001984830934,0.024383209601454518,0.02801123376789224,0.8783346919086845,0.22719198533568236,0.13640813872985297,1.0582636999183235,0.04845070588575638,0.13522041017013997,6,5,132.85000000000002,1902.0,1869.0,74.0,61.0,0.008943926733760614,0.0,1.01809059568038,0.3018166460108227,0.897849877594832,0.268106541576287,0.00481996521513273,0.00837609758842184,0.13770913770913773,0.15673952641165756,0.05986797540384504,0.05809282452024304,0.005131622021328218,0.6378163139471561,0.19207054561340078,0.18820373611982336,0.6745691440268957,0.16114386250429047,0.18237758914919394,17,8,0.6756756756756757,0.341296928327645,11,25
956,Rob Font vs Douglas Silva de Andrade,Rob-Font,Douglas-Silva-de-Andrade,2017-07-08,18.316666666666666,280.0,324.0,9.0,3.0,0.048462155465544526,0.0,1.51416412977105,0.3834654881060704,1.2186146358954366,0.19983201511863935,0.007618651371511784,0.008200806265148602,0.13333333333333333,0.16666666666666666,0.014430419323934855,0.014430419323934855,0.0,0.9676528462930218,0.3361947358896859,0.2103165475883425,1.097588634967345,0.20541381922900367,0.2111616755747014,3,1,18.55,386.0,376.0,2.0,12.0,0.019549183969669145,0.0,1.3613340837060515,0.16959867585445892,1.2943929385977904,0.16151388792898227,0.002672944667512138,0.005179050711172506,0.5,0.20833333333333334,0.0,0.015402387370042354,0.007701193685021177,0.8986700630905483,0.16409466544237433,0.2985693551731287,1.2677349604573325,0.058647551909007424,0.034951571339711496,2,1,0.7352941176470588,0.28169014084507044,4,3
958,Gerald Meerschaert vs Thiago Santos,Thiago-Santos,Gerald-Meerschaert,2017-07-08,32.583333333333336,392.0,343.0,7.0,18.0,0.14009416991557616,0.030690537084398974,1.6085186630276573,0.9308001461454145,0.748039728130552,0.2732295411323544,0.010758492346288964,0.019776059994277596,0.14285714285714285,0.07905982905982906,0.0,0.010345124859909767,0.0,0.8553573580749267,0.33976162829455814,0.4133996766581725,0.8692375689017218,0.26626890049989854,0.47301219362603725,6,4,5.766666666666667,40.0,28.0,2.0,2.0,0.0,0.0,0.9100971590210306,0.6589595375722543,0.5385034348261504,0.23534269199009084,0.022794117647058822,0.049107142857142856,0.0,0.0,0.15197568389057753,0.041288191577208914,0.0,0.758121475130453,0.041288191577208914,0.1106874923133686,0.6623680095577771,0.12386457473162676,0.12386457473162676,2,0,0.5988023952095809,0.40322580645161293,10,2
959,Jordan Mein vs Belal Muhammad,Belal-Muhammad,Jordan-Mein,2017-07-08,21.633333333333333,510.0,484.0,17.0,0.0,0.0,0.0,1.56563422040895,0.1654456739349579,1.717561891089603,0.27108300454076184,0.0031313587385469748,0.004657577918591379,0.08235294117647059,,0.0,0.04979681112233324,0.0,1.093436800349661,0.08210027082170546,0.3900971492375831,1.345033301717606,0.03301782962799912,0.18758308906334487,2,2,23.549999999999997,367.0,423.0,9.0,7.0,0.06565177455542004,0.0,2.5629027580511523,0.5399378122723456,2.0420103303962907,0.20359696847305425,0.008496028187743159,0.00954262560557356,0.17777777777777778,0.5,0.0,0.04549590536851684,0.0,1.9836625406485824,0.342293865806537,0.23694635159603317,1.969905235930443,0.23408537976907676,0.3589121423516328,3,3,0.5617977528089888,0.45454545454545453,4,6
966,Elias Theodorou vs Brad Tavares,Brad-Tavares,Elias-Theodorou,2017-07-07,79.36666666666666,1227.0,912.0,43.0,57.0,0.002907634155009208,0.0125997480050399,0.998438479758621,0.20942854723034762,0.9126078008607333,0.21150519110772223,0.004474946721778641,0.007256008136170572,0.0710594315245478,0.1276106934001671,0.0,0.010799784004319912,0.0017999640007199857,0.572217893745882,0.1869386583645787,0.23928192764816034,0.7747213083059854,0.17567197851034036,0.048045192942295006,9,4,38.8,673.0,282.0,35.0,18.0,0.0,0.0,1.0650481307818316,0.41946026482108956,0.5187812261399516,0.09679630967255357,0.0034879656458228917,0.011930943337975893,0.06444270015698587,0.10185185185185185,0.0,0.02096838977450883,0.007363770250368188,0.5524269323043953,0.3176043481210903,0.19501685035634594,0.5692000895917056,0.19153424079660258,0.3043138003935232,5,1,0.48780487804878053,0.5154639175257733,13,6
970,Tecia Torres vs Juliana Lima,Tecia-Torres,Juliana-Lima,2017-07-07,35.0,719.0,626.0,20.0,10.0,0.004081632653061224,0.0,1.4163265306122448,0.28429223826525174,0.7183673469387754,0.08047652935435917,0.0033399818452917755,0.005645813018470497,0.08333333333333334,0.3,0.0,0.03265306122448979,0.0,0.8285714285714286,0.2979591836734694,0.2897959183673469,1.2081632653061225,0.15918367346938775,0.04897959183673469,4,1,35.0,354.0,371.0,30.0,10.0,0.0,0.0,0.6612244897959183,0.20552048632593614,0.5755102040816328,0.1599531807719961,0.006813859669984607,0.0075217592664676815,0.06626984126984127,0.22857142857142856,0.0,0.016326530612244896,0.012244897959183673,0.3183673469387755,0.17142857142857143,0.17142857142857143,0.2979591836734694,0.2040816326530612,0.15918367346938775,3,2,0.8,0.2150537634408602,5,5
971,Gray Maynard vs Teruto Ishihara,Gray-Maynard,Teruto-Ishihara,2017-07-07,93.38333333333333,1216.0,1686.0,75.0,47.0,0.07447208294580433,0.010708548991611638,0.862264960013818,0.15090926137765182,0.9913690754903026,0.28310957821171406,0.004711607773857872,0.005868648515586634,0.08552629940865235,0.18328267477203647,0.011898387768457374,0.039774610540271794,0.00458937813926213,0.6992649871070187,0.13067291678922133,0.03232705611757796,0.5200881467518665,0.09941827061079878,0.24275854265115268,10,6,11.1,195.0,222.0,5.0,2.0,0.10593620336061545,0.0,2.632681473666916,0.43899692375302124,2.1532194488521474,0.24194065860732528,0.007450118508942037,0.008315702065702067,0.0,0.0,0.0,0.07037432569347463,0.0,1.5989153447160165,0.43363872591196223,0.6001274030389372,2.1287404826038645,0.07037432569347463,0.43356666536957694,2,1,0.25,0.7518796992481203,16,3
972,Michael Chiesa vs Kevin Lee,Kevin-Lee,Michael-Chiesa,2017-06-25,55.18333333333334,905.0,677.0,59.0,23.0,0.0,0.0,1.0904402006363163,0.2770581448581189,0.997044818057132,0.19950013101298372,0.004674243665523885,0.007920176600992793,0.06534839924670433,0.21842650103519667,0.03259471369068509,0.09257117412140711,0.002588773352892954,0.753562815163137,0.3213447453558218,0.015532640117357723,0.5958392585590203,0.18557148813726848,0.3090294539400276,8,2,38.45000000000001,474.0,390.0,37.0,18.0,0.004346707912095076,0.0,1.0329105321005116,0.2656730881698371,1.1579928186418242,0.30011001027033746,0.007225326787098892,0.012581053190798604,0.10920205920205919,0.1554232804232804,0.07253818323961769,0.11083793625934675,0.009692348698398336,0.6892382751349079,0.20216987953020102,0.14150237743540284,0.736700213811254,0.1597751743645252,0.13643514392473255,7,2,0.5555555555555556,0.45454545454545453,10,9
973,Johny Hendricks vs Tim Boetsch,Tim-Boetsch,Johny-Hendricks,2017-06-25,95.5,1070.0,1239.0,59.0,50.0,0.021406791484674455,0.0,1.2923501141095481,0.294801474142116,1.501344953460064,0.33103290726136747,0.01013636467454326,0.009247384592821872,0.06694915254237288,0.18583333333333332,0.019747235820495836,0.025181070758746177,0.0029917726252804786,0.8128700738983747,0.2781514871593662,0.2013285530518069,0.8116850019130386,0.30410161352750603,0.17656349866900334,11,10,105.21666666666667,1839.0,1942.0,118.0,40.0,0.09698931370850712,0.0,1.4617251916491674,0.2289215014052998,1.21822855073961,0.19130098511379043,0.005460127494499289,0.005969854262582248,0.05265083869271307,0.1865277777777778,0.007844734599051089,0.026853129973674877,0.0,1.0685204421889671,0.13459119047420545,0.2586135589859944,0.847574573465231,0.3865413260813046,0.22760929210263173,13,6,0.42194092827004215,0.5847953216374269,21,19
974,Felice Herrig vs Justine Kish,Felice-Herrig,Justine-Kish,2017-06-25,20.066666666666666,337.0,320.0,10.0,8.0,0.0,0.0,1.0507591741015343,0.28743739772896315,1.2209601448552843,0.22977437844547483,0.005473023811980293,0.005591474902540163,0.25,0.11666666666666667,0.06885810802726405,0.1692437772451173,0.031527561190589186,0.5649834684704447,0.37480108322398725,0.11097462240710236,0.7659941052833094,0.16373991457047937,0.12102515424774558,3,1,14.0,242.0,290.0,11.0,4.0,0.0,0.0,1.2551020408163267,0.13869282891022022,1.3877551020408163,0.15289449112978523,0.004173424989057955,0.0037653586999603643,0.11818181818181818,0.25,0.01020408163265306,0.06122448979591837,0.02040816326530612,0.6326530612244898,0.3163265306122449,0.30612244897959184,0.9183673469387755,0.2755102040816326,0.06122448979591837,2,0,0.4347826086956522,0.5747126436781609,4,2
976,Tim Means vs Alex Garcia,Tim-Means,Alex-Garcia,2017-06-25,64.71666666666667,1194.0,1016.0,16.0,70.0,0.05579378903209737,0.0,2.15509716579509,0.3720008376250374,1.2203454782810124,0.15281806826555064,0.005467311386548496,0.007510432508849452,0.15625,0.1037157287157287,0.00492624602682506,0.016312752171939712,0.004414848607483168,1.5005667687502977,0.47068545667474626,0.1838449403700464,1.4507918841537129,0.4054624900019716,0.29884279163940564,8,5,31.700000000000003,387.0,533.0,32.0,9.0,0.05736844832309609,0.0,1.0386413760663082,0.4579462676556002,1.02396074632257,0.43100675773171165,0.00579171395473707,0.007344250759352605,0.09638798701298701,0.2222222222222222,0.0,0.06275454549283375,0.004506534474988733,0.9654762381881776,0.05964553445316439,0.0135196034249662,0.8421485125493375,0.07726198740084764,0.11923087611612324,4,2,0.7299270072992701,0.26666666666666666,13,6
977,Clay Guida vs Erik Koch,Clay-Guida,Erik-Koch,2017-06-25,129.85,2119.0,2087.0,164.0,58.0,0.0071578638548624165,0.007701193685021179,0.9434066759398254,0.2979058799286539,0.9980275190399354,0.20322002497214547,0.0037682388705462997,0.007394919524134816,0.05309706384401506,0.1540366721401204,0.01868209256967262,0.07122984875499107,0.0011001705264315968,0.5860538378826606,0.13973535019219346,0.21761748786497132,0.5733445463891051,0.12406205706944541,0.24600007248127503,12,11,28.85,334.0,304.0,4.0,37.0,0.03844098982291083,0.0,1.2014028954174,0.8089659435639392,1.2289304097073113,0.41572627409077284,0.00801164917931385,0.01212631507556943,0.125,0.09099099099099099,0.033352499084340896,0.03932730260129031,0.0,0.8890169140798911,0.1499680547890641,0.16241792654844495,0.5779594048936371,0.18900161288037298,0.43444187764339015,4,3,0.24096385542168672,0.7692307692307692,23,7
978,Vitor Miranda vs Marvin Vettori,Marvin-Vettori,Vitor-Miranda,2017-06-25,11.5,84.0,84.0,2.0,15.0,0.0,0.0,0.5534851621808144,0.3074534161490684,0.42512077294685996,0.1187406296851574,0.013435374149659864,0.014074074074074076,1.0,0.07948717948717948,0.031746031746031744,0.012422360248447204,0.0,0.45410628019323673,0.049689440993788817,0.049689440993788817,0.17529330572808832,0.024844720496894408,0.3533471359558316,1,1,24.766666666666666,306.0,276.0,4.0,20.0,0.0,0.0,1.8876149247917586,0.3418507456785568,1.0777910264146449,0.1749101331165509,0.009198826019994092,0.010412067627850153,0.375,0.10500000000000001,0.0,0.02222578932421253,0.0,1.4151077299552504,0.20234696206022318,0.27016023277628537,0.7828178360680781,0.5141202781597277,0.590676810563953,3,2,0.7692307692307692,0.2336448598130841,2,5
979,Carla Esparza vs Maryna Moroz,Carla-Esparza,Maryna-Moroz,2017-06-25,22.71666666666667,286.0,330.0,41.0,6.0,0.0,0.0,0.9491505240776759,0.14610688664869922,1.265956600964581,0.7195262551095273,0.005446069082432718,0.006258589112711735,0.04603402336544374,0.27777777777777773,0.01911016634392397,0.12723829604069506,0.0,0.7695597211573245,0.17959080292035143,0.0,0.34007143949677887,0.17656656579381275,0.4325125187870844,2,2,22.5,529.0,347.0,3.0,3.0,0.0,0.0,1.0349206349206348,0.1682420638942378,1.1195767195767194,0.19046657046657048,0.0022610750404158594,0.006876023159359195,0.1111111111111111,0.0,0.03597883597883598,0.019047619047619046,0.0,0.7386243386243385,0.2582010582010582,0.03809523809523809,0.9269841269841268,0.025396825396825397,0.08253968253968254,3,1,0.6493506493506493,0.3278688524590164,4,4
