,fight,date,fighter_2,cumultime_2,cumulStr_Att_fighter_2,cumulStr_Att_oponent_2,cumulTD_Att_fighter_2,cumulTD_Att_oponent_2,KDPM_2,KDPM_ratio_2,SLPM_2,SLPM_ratio_2,SAPM_2,SAPM_ratio_2,Str_Acc_2,Str_Def_2,TD_Acc_2,TD_Def_2,SubPM_2,PassPM_2,RevPM_2,Head_SLPM_2,Body_SLPM_2,Leg_SLPM_2,Dist_SLPM_2,Clinch_SLPM_2,Ground_SLPM_2,wins_2,losses_2,implied_prob_2,prev_2,height_2,weight_2,reach_2,age_2,stance_Orthodox_2,stance_Southpaw_2,stance_Switch_2,winner
1365,Conor McGregor vs Nate Diaz,2016-08-20,Conor-McGregor,28.23333333333333,584.0,521.0,14.0,6.0,0.020887563591165417,0.0,2.6595642618373114,0.3585512030958246,2.938490195757393,0.40236272812635204,0.0060895746984968155,0.008361828231527771,0.24081632653061225,0.5,0.01362274089546817,0.06996377385912511,0.0,1.955674174545222,0.3235159876236745,0.3803740996684153,2.123515638974026,0.20632116757087124,0.3297274552924149,7,1,0.5464480874316939,8,69.0,155.0,74.0,28.0,0,1,0,2
808,Dennis Bermudez vs Rick Glenn,2018-07-14,Rick-Glenn,28.0,436.0,701.0,22.0,21.0,0.0,0.0,0.75,0.06950760797849427,1.923469387755102,0.4480993412242074,0.002920025891081605,0.002711188113484515,0.0,0.11564625850340135,0.005102040816326529,0.0,0.0,0.4183673469387755,0.1989795918367347,0.1326530612244898,0.5102040816326531,0.1989795918367347,0.040816326530612235,2,2,0.37735849056603776,4,72.0,145.0,70.0,29.0,0,1,0,2
1167,Abdul Razak Alhassan vs Sabah Homasi,2018-01-20,Abdul-Razak-Alhassan,12.233333333333333,227.0,182.0,11.0,3.0,0.0,0.0,1.5251966986387164,0.2305515070865809,2.119999402312696,0.6146510165583735,0.004989984246268258,0.008668016864738176,0.0606060606060606,0.2222222222222222,0.0,0.035033086804203965,0.0,1.107752637485175,0.2955665024630542,0.1218775586904874,0.8369597672869024,0.4541461137788958,0.2340908175729185,2,1,0.6578947368421053,3,70.0,170.0,73.0,32.0,1,0,0,2
1140,Sean Strickland vs Igor Araujo,2015-07-15,Sean-Strickland,18.55,364.0,358.0,6.0,8.0,0.0,0.0,0.7250970054204554,0.10763701707097932,0.9916767868250348,0.3896103896103896,0.002469140581151853,0.0050888067243018255,0.25,0.22916666666666666,0.0,0.0,0.0,0.489321998755961,0.14691507952963478,0.08885992713485975,0.701993424365392,0.015402387370042353,0.007701193685021176,2,1,0.7751937984496123,3,73.0,170.0,76.0,24.0,1,0,0,2
1385,Anthony Johnson vs Ryan Bader,2016-01-30,Anthony-Johnson,55.05,702.0,540.0,43.0,15.0,0.19371422779122047,0.0,2.3948160547334103,0.7370273349681319,1.185545051789719,0.2599021145903659,0.010829910471865786,0.019626250802244512,0.11065891472868218,0.5,0.030255575905320367,0.06142312479466579,0.004448645943390979,1.804665037929532,0.2618285830916616,0.3283224337122164,1.5180649880247246,0.4354704005415523,0.4412806661671333,11,5,0.7142857142857143,16,74.0,205.0,78.0,31.0,1,0,0,2
1172,Andrew Sanchez vs Markus Perez,2018-08-25,Andrew-Sanchez,22.833333333333336,618.0,451.0,22.0,10.0,0.0,0.0,3.474487969997688,0.27895028120138804,2.2522383505119503,0.11638636161606868,0.00369733038728821,0.004510570297276891,0.040909090909090916,0.2571428571428571,0.0,0.05367807375106645,0.0,2.6263504395219317,0.6497886801134566,0.19834885036230065,2.609315969030559,0.5546212378616217,0.3105507631055076,2,2,0.5555555555555556,4,73.0,185.0,74.0,30.0,1,0,0,2
239,Carla Esparza vs Juliana Lima,2016-04-23,Carla-Esparza,8.716666666666667,195.0,94.0,7.0,20.0,0.0,0.0,2.5542511032576813,1.6921606118546844,1.022459380224476,0.08514015657130487,0.004981684981684982,0.015205243928648188,0.1020408163265306,0.0803921568627451,0.03341439417846999,0.20048636507082,0.0,2.288622480766373,0.2656286224913072,0.0,1.0624090817817005,0.7149837088724352,0.7768583126035452,1,1,0.6493506493506493,2,61.0,115.0,63.0,28.0,0,0,0,2
685,Andrei Arlovski vs Ben Rothwell,2019-07-20,Andrei-Arlovski,100.43333333333334,1392.0,1464.0,17.0,52.0,0.01512953358718451,0.01991370726850316,1.006565107065594,0.20806769724311736,1.1875334907941124,0.235508514855816,0.006225262241244214,0.007311592377616725,0.1568627450980392,0.17011599511599512,0.0051025934087842156,0.02713875570150704,0.0034613537987427468,0.6438846243630011,0.15745399870712198,0.2052264839954709,0.6623278206684062,0.13941197127169971,0.20482531512548802,9,10,0.37735849056603776,19,75.0,240.0,77.0,40.0,1,0,0,2
1404,Abel Trujillo vs Tony Sims,2016-01-02,Abel-Trujillo,25.11666666666667,287.0,282.0,25.0,33.0,0.0074885643382085285,0.0,1.3841484708718357,0.3250404797950272,1.0821393928087006,0.4167303815457393,0.00966344978299407,0.00993187327081752,0.124,0.06734006734006734,0.034019141580083595,0.11603272488869867,0.0,1.0728703822066312,0.22469001290830354,0.08658807575690079,0.5295382944346068,0.4622888746636176,0.3923213017736111,4,2,0.4347826086956522,6,68.0,155.0,70.0,32.0,1,0,0,2
645,Jose Aldo vs Max Holloway,2017-12-02,Max-Holloway,96.93333333333334,2521.0,2366.0,16.0,84.0,0.008963982990364305,0.0,1.8410795494657743,0.2533692575929545,1.5265755158888756,0.1835469858003521,0.002814467662423959,0.004512831928741861,0.234375,0.11990740740740742,0.00659934580398117,0.02043508862691136,0.0,1.2900183022246623,0.3911722812811501,0.15988896595996158,1.4373648268122832,0.2791066622285712,0.1246080604249196,14,3,0.4347826086956522,17,71.0,145.0,69.0,25.0,1,0,0,2
364,Court McGee vs Santiago Ponzinibbio,2016-04-16,Santiago-Ponzinibbio,23.86666666666667,550.0,407.0,13.0,9.0,0.0570748833919211,0.04189944134078211,2.1692022104705937,0.4506003772763549,1.1330928146598342,0.11818261173184355,0.0042078767145805815,0.00824583355851629,0.0641025641025641,0.16666666666666666,0.0,0.05207744328591138,0.011971268954509177,1.566370494633824,0.3245045135887451,0.2783272022480245,1.6771160489746308,0.13220428941665202,0.3598818720793112,3,2,0.5988023952095809,5,72.0,170.0,73.0,29.0,1,0,0,2
1409,Rustam Khabilov vs Adriano Martins,2015-02-22,Adriano-Martins,10.833333333333336,75.0,114.0,1.0,2.0,0.03927986906710311,0.0,0.9976284237921328,0.3235207100591716,1.0206051868785306,0.2930966469428008,0.02067398119122257,0.017587485079745144,1.0,0.5,0.024185421565334236,0.0725562646960027,0.0,0.8371408764050221,0.0725562646960027,0.087931282691108,0.8525158944001275,0.0,0.1451125293920054,2,1,0.1798561151079137,3,70.0,155.0,72.0,32.0,0,1,0,2
253,Yair Rodriguez vs Alex Caceres,2016-08-06,Yair-Rodriguez,24.25,340.0,261.0,18.0,20.0,0.012688342585249802,0.0,1.1537328650730712,0.3082791688326144,0.6756542426645519,0.10195469781885792,0.0057098137277188645,0.009397129278924804,0.1419753086419753,0.14047619047619048,0.041237113402061855,0.0734111249575167,0.0117820324005891,0.6108530644613119,0.2832219327064687,0.2596578679052906,0.8274611985952192,0.08836524300441825,0.2379064234734337,4,0,0.7246376811594204,4,71.0,145.0,71.0,23.0,1,0,0,2
415,Donald Cerrone vs Edson Barboza,2014-04-19,Donald-Cerrone,58.51666666666667,1021.0,1108.0,32.0,11.0,0.023142620303630672,0.017089148390771858,1.4855687363674652,0.2539988932824829,1.6901746731725995,0.2850811394179272,0.005430721423540859,0.006041607608607982,0.1134672619047619,0.3636363636363637,0.007108159329206576,0.04178274255067015,0.0035479200811291056,0.8198485451878125,0.3277740626007119,0.3379461285789411,1.1576113129146592,0.10332980915649492,0.2246276142963111,9,3,0.38167938931297707,12,73.0,155.0,73.0,31.0,1,0,0,2
1161,Frankie Edgar vs Urijah Faber,2015-05-16,Frankie-Edgar,117.35,2572.0,1958.0,112.0,68.0,0.002181837642462677,0.008521516829995739,1.1843991726986776,0.3878157357898325,0.5939322078368936,0.072938755320605,0.002689944869703318,0.005874065956965192,0.05570441463298607,0.1143099547511312,0.01041579288817745,0.04700665003045769,0.0021641947504751078,0.8366008019409958,0.2191793323071356,0.1286190384505462,0.6999385195717638,0.10780371178238728,0.37665694134452654,12,4,0.8,16,66.0,145.0,68.0,33.0,1,0,0,2
539,Gabriel Benitez vs Enrique Barzola,2017-05-13,Enrique-Barzola,21.0,306.0,341.0,15.0,18.0,0.0,0.0,0.8367346938775511,0.16625576480385915,0.8299319727891156,0.2640114853529488,0.0036629646092780437,0.005440659597860869,0.06111111111111112,0.07407407407407407,0.0,0.013605442176870748,0.0,0.34013605442176875,0.12244897959183673,0.3741496598639456,0.7006802721088435,0.0816326530612245,0.05442176870748298,2,1,0.4347826086956522,3,67.0,145.0,70.0,28.0,0,0,0,2
443,Khabib Nurmagomedov vs Dustin Poirier,2019-09-07,Khabib-Nurmagomedov,65.25,1241.0,868.0,82.0,47.0,0.0,0.0,1.4833638619864504,0.4703728313747805,0.9196068213539704,0.3017358857594928,0.00397888673002239,0.007738173343415319,0.03756961195985586,0.0789813023855577,0.012007921334036541,0.0834241947863422,0.0,1.2647156507977548,0.15273301227610112,0.06591519891259398,0.5709057569671503,0.05167975573649356,0.8607783492828066,11,0,0.7874015748031495,11,70.0,155.0,70.0,30.0,1,0,0,2
1006,Jack Marshman vs Ryan Janes,2017-07-16,Jack-Marshman,8.016666666666666,154.0,137.0,5.0,0.0,0.03723585813138052,0.12474012474012475,1.9676491318282363,0.6682506682506681,1.3460762714494061,0.1732501732501733,0.005285822272077151,0.010277567560969656,0.3,,0.0,0.0,0.0,1.1895526820899958,0.30932359290568245,0.4687728568325584,1.338496114615518,0.03723585813138052,0.5919171590813382,1,1,0.8264462809917356,2,72.0,185.0,73.0,27.0,1,0,0,2
1309,Nico Musoke vs Bojan Velickovic,2017-05-28,Bojan-Velickovic,14.0,174.0,188.0,6.0,6.0,0.0,0.0,0.8163265306122449,0.1518759018759019,0.6836734693877551,0.15421245421245425,0.005839725667311875,0.006657299611936304,0.2222222222222222,0.3,0.0,0.040816326530612235,0.010204081632653059,0.5510204081632654,0.16326530612244894,0.1020408163265306,0.6632653061224489,0.040816326530612235,0.11224489795918367,1,1,0.4545454545454545,2,72.0,170.0,76.0,28.0,0,1,0,2
21,Jim Miller vs Michael Chiesa,2015-12-10,Michael-Chiesa,32.16666666666667,376.0,338.0,29.0,18.0,0.0,0.0,0.9510457797547892,0.21052876311943666,1.0041219428697097,0.3023252123458729,0.007480008059821539,0.011583613318408558,0.07955665024630541,0.15634920634920635,0.0509961687806771,0.08797009406635377,0.0,0.5705177644796171,0.2644215909074559,0.11610642436771627,0.6248084619332498,0.2054849194124377,0.12075239840910168,5,2,0.5617977528089888,7,73.0,170.0,75.0,28.0,0,1,0,2
